sha256,copy_count,relative_paths
6e10074d9048065f9050dc1e03712447418d34d4a4aa4986f00e602da71c5ede,5,analytics/csv/harq_analytics.csv|analytics/csv/harq_process_analytics.csv|analytics/csv/runtime_latency_analytics.csv|analytics/csv/soft_buffer_analytics.csv|reports/csv/live_soft_buffer_table.csv
716791bbcbbc5537579b513427a09af4c5ce93abdcc621177700d7814a985d0c,2,waveform/csv/final_tx_iq_dl_port1_keysight.csv|waveform/csv/final_tx_iq_dl_port2_keysight.csv
71722ef4da696ad0305f68845ae10f387465028843240d82fea1f218b2676236,3,analytics/csv/change_impact_analytics.csv|analytics/csv/regression_analytics.csv|analytics/csv/regression_delta_view.csv
71e7104856af387d5d14b7fde3551a51f31c41a1528a717fa755fc6931553d88,3,analytics/csv/prach_analytics.csv|analytics/csv/random_access_detection_analytics.csv|reports/csv/live_prach_detection_table.csv
79ba800eb2d3c6db3874ec37c6e2cc3d2bc52c7264caff05ea9aa2f1585e7222,4,reports/csv/live_pbch_summary.csv|reports/csv/live_ssb_occasion_state.csv|reports/csv/live_ssb_stage_table.csv|reports/csv/live_sync_signal_state.csv
7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,2,control/csv/ra_collision_trials.csv|control/csv/ra_negative_trials.csv
7fc6e12b1ed0281740964c83d62b6b7a218d7e17694c48f7fe6fa336610979ab,2,reports/csv/phy_package_execution_audit.csv|reports/csv/sixgr_source_file_execution_inventory.csv
839377f50f0ab3ddc0dee672c5636d3a6bb23b3144fca25167176e1c52dc757d,2,component_anchors/channel_rf/reports/csv/channel_rf_negative_trials.csv|component_anchors/channel_rf/rf/csv/channel_rf_negative_trials.csv
85470286265e35ee57b691c0803c1bf1e556d5376e73b794e155c99961365662,3,air_interface/csv/fer_summary.csv|reports/csv/fer_summary.csv|reports/csv/live_error_rate_summary.csv
876c87d4ecf2e7e715974b6c32f8d61b8203eb61e78d6fb402aa6e6963cf0065,2,analytics/csv/symbol_throughput_analytics.csv|reports/csv/live_symbol_throughput_table.csv
886fac8aaaccbfcfd8b215cca9938bee9df78d2674d7d76bdb84a5b60f976dd9,3,reports/csv/live_mobility_state.csv|reports/csv/live_reselection_state.csv|reports/csv/live_selection_state.csv
8987fcf40b8ab5e134a4f3280b2af1feceea72cf0f666fb90446a371e01c4199,2,analytics/csv/beam_analytics.csv|analytics/csv/user_grouping_analytics.csv
89f2f6e1fa6d30be447319a042069c55b5048c9c4147d33634f8f5b0fd0b00c4,2,analytics/csv/contract__harq-analytics__retransmission-count-histogram.csv|reports/csv/contract__harq-ack-nack-retransmission__retransmission-count-histogram.csv
8eeefc0018125dbd7907d2453cb305c06606636953bb547f2e200f535f78a6ec,2,analytics/csv/contract__impairments-tracking-analytics__cfo-true-vs-estimated-vs-residual.csv|reports/csv/contract__channel-interference-impairments__cfo-true-vs-estimated-vs-residual.csv
9139620dace9c81031770f915805e7701aebcd90d1239cadd3a07dc8ab32a53f,2,analytics/csv/contract__power-energy-efficiency-analytics__power-vs-throughput.csv|reports/csv/contract__power-energy-thermal-compute-runtime__power-vs-throughput.csv
91564af3afcd08354b46ecaad8ea9aca5127571392418cdccc4db2facc292d99,2,analytics/csv/contract__resource-grid-re-occupancy-analytics__re-occupancy-heatmap.csv|reports/csv/contract__air-interface-frame-slot-symbol-grid__re-occupancy-heatmap.csv
91d1d1a5ab4d2e8e30de038d492f9341dc731aa920f4253b550c0cef39abf09e,2,reports/csv/live_csirs_resource_table.csv|reports/csv/live_csirs_stage_table.csv
97eae7118b5a69bd7728fd419e30c0798713957191d8428100b4afe35a252c1b,2,analytics/csv/regression_baseline_view.csv|analytics/csv/regression_candidate_view.csv
9e3385af205f1c4ea9613f241f16b6e753962cdecfb347c7b2413e861c263302,2,packet_flow/csv/live_ul_scheduler_grants.csv|reports/csv/live_ul_scheduler_grants.csv
a04a509d72a884544c9a1ab1af71b04c2428250a08bdb760bc5b83170eee5a99,2,reports/csv/live_qos_state.csv|reports/csv/live_user_performance_snapshot.csv
a7408d1823c14119d3465259514c421a518eacb56c26fb670c992306a7ea743f,2,control/csv/initial_access_lifecycle_trace.csv|reports/csv/initial_access_lifecycle_trace.csv
a99ee8172830654a0c411264c8de1c1bb26283b637105f8c2ec7ba0ffb264572,3,reports/csv/live_phr_state.csv|reports/csv/live_pusch_stage_table.csv|reports/csv/live_ue_control_state.csv
ae9b80297d63b9623fc72de1271fcaf00e29915d8eafd36d6e919a8aec1fe53a,2,analytics/csv/codeblock_analytics.csv|analytics/csv/decoder_analytics.csv
b4e27b477c2302966258c7c7aecd874787847991e886f3eb027293fa0ce3d655,3,analytics/csv/cqi_mcs_consistency_analytics.csv|analytics/csv/link_adaptation_analytics.csv|analytics/csv/measurement_feedback_analytics.csv
b652898aa77a6786680d1da96858658a2521d6d4cfec09216a2682723393492e,3,analytics/csv/clipping_analytics.csv|analytics/csv/papr_analytics.csv|analytics/csv/spectrum_analytics.csv
b7131424ceb42088dfcdb920e9aed5142379632553efbf629411dcf8a68b545c,2,control/csv/reference_signal_measurements.csv|reports/csv/reference_signal_measurements.csv
c75882838b50f9879102f63e576337121590e1ab9c98a7dde99a56f8cf8b4de8,2,analytics/csv/time_profile_analytics.csv|reports/csv/time_profile_calls.csv
c86546f345a4cb402d5bc06d8e2c91bd226aa4e4c498d15c1119bebc18fd7361,2,reports/csv/live_beam_management_procedure_stats.csv|reports/csv/live_beam_selection_stats.csv
d7e27e31a25aafce8de9fdc6ad8649668b6163b16d8b69a99117f3cce7ec3320,2,reports/csv/live_srs_channel_estimation_table.csv|reports/csv/live_srs_stage_table.csv
e065c08059ec0901ee736bcc1979adf2104f5dfea12c70bbb94f2ac0812c36cb,3,reports/csv/live_buffer_status.csv|reports/csv/live_dl_scheduler_grants.csv|reports/csv/live_queue_state.csv
e1b3b97b4f59f17a10d0e1afa5e0aca258215c8a9d3602d3e546f683261ce612,4,reports/csv/live_access_state.csv|reports/csv/live_prach_occasion_state.csv|reports/csv/live_prach_stage_table.csv|reports/csv/live_random_access_state.csv
e3ca14b68536a8dd4c75715644128514e8e2dd73cce407fd3b14497338f6bf22,2,control/csv/access_transition_ledger.csv|reports/csv/access_transition_ledger.csv
e76a89fa41b8668509da5f1c0d0eb017a2072c00c269daa443b3ea19b6f26a29,2,reports/csv/reports_all_enums_v.csv|reports/csv/reports_value_semantics_coverage_v.csv
ecf2766298dca0f14f3f56769a0021b13fceed465c4ca18d671a623ece2041f3,5,analytics/csv/error_rate_analytics.csv|analytics/csv/evm_analytics.csv|analytics/csv/goodput_analytics.csv|analytics/csv/throughput_analytics.csv|reports/csv/live_pdsch_dmrs_ptrs_table.csv
ef3a29b4b580febb444241970985dd43097556901cf01f95b0aa45bbb2581aea,2,control/csv/control_gating_summary.csv|reports/csv/live_control_gating_summary.csv
f6613393c93b16266ac5ea0114d3bf80d160ff154c8314e5d59049dbcd49813c,2,analytics/csv/contract__power-energy-efficiency-analytics__power-vs-bler.csv|reports/csv/contract__power-energy-thermal-compute-runtime__power-vs-bler.csv
