category,artifact_path,check_id,required,evaluated,passed,row_count,failure_count,details
runtime_identity,air_interface/csv/pdcch_trials.csv,single_ScenarioID,True,True,True,8,0,
runtime_identity,air_interface/csv/pdcch_trials.csv,single_ConfigHash,True,True,True,8,0,
runtime_identity,air_interface/csv/pdcch_trials.csv,single_ExecutionID,True,True,True,8,0,
control_runtime,air_interface/csv/pdcch_trials.csv,runtime_measurement_and_truth,True,True,True,8,0,
runtime_identity,air_interface/csv/csi_rs_trials.csv,identity_complete_and_consistent,True,True,True,2,0,
runtime_identity,air_interface/csv/csi_rs_trials.csv,single_RunID,True,True,True,2,0,
runtime_identity,air_interface/csv/csi_rs_trials.csv,single_RunTag,True,True,True,2,0,
runtime_identity,air_interface/csv/csi_rs_trials.csv,single_ScenarioID,True,True,True,2,0,
runtime_identity,air_interface/csv/csi_rs_trials.csv,single_ConfigHash,True,True,True,2,0,
runtime_identity,air_interface/csv/csi_rs_trials.csv,single_ExecutionID,True,True,True,2,0,
control_runtime,air_interface/csv/csi_rs_trials.csv,runtime_measurement_and_truth,True,True,True,2,0,
runtime_identity,air_interface/csv/srs_trials.csv,identity_complete_and_consistent,True,True,True,2,0,
runtime_identity,air_interface/csv/srs_trials.csv,single_RunID,True,True,True,2,0,
runtime_identity,air_interface/csv/srs_trials.csv,single_RunTag,True,True,True,2,0,
runtime_identity,air_interface/csv/srs_trials.csv,single_ScenarioID,True,True,True,2,0,
runtime_identity,air_interface/csv/srs_trials.csv,single_ConfigHash,True,True,True,2,0,
runtime_identity,air_interface/csv/srs_trials.csv,single_ExecutionID,True,True,True,2,0,
control_runtime,air_interface/csv/srs_trials.csv,runtime_measurement_and_truth,True,True,True,2,0,
runtime_identity,air_interface/csv/trs_trials.csv,identity_complete_and_consistent,True,True,True,5,0,
runtime_identity,air_interface/csv/trs_trials.csv,single_RunID,True,True,True,5,0,
runtime_identity,air_interface/csv/trs_trials.csv,single_RunTag,True,True,True,5,0,
runtime_identity,air_interface/csv/trs_trials.csv,single_ScenarioID,True,True,True,5,0,
runtime_identity,air_interface/csv/trs_trials.csv,single_ConfigHash,True,True,True,5,0,
runtime_identity,air_interface/csv/trs_trials.csv,single_ExecutionID,True,True,True,5,0,
control_runtime,air_interface/csv/trs_trials.csv,runtime_measurement_and_truth,True,True,True,5,0,
derived_link,air_interface/csv/distance_vs_sinr.csv,required_schema_and_rows,True,True,True,8,0,
derived_link,air_interface/csv/distance_vs_sinr.csv,physical_ranges_and_arithmetic,True,True,True,8,0,
derived_link,air_interface/csv/distance_vs_sinr.csv,same_trial_population_reconciliation,True,True,True,8,0,
derived_link,air_interface/csv/dl_measured_sinr_bler_curve.csv,required_schema_and_rows,True,True,True,4,0,
derived_link,air_interface/csv/dl_measured_sinr_bler_curve.csv,physical_ranges_and_arithmetic,True,True,True,4,0,
derived_link,air_interface/csv/dl_measured_sinr_bler_curve.csv,same_trial_population_reconciliation,True,True,True,4,0,
derived_link,air_interface/csv/ul_measured_sinr_bler_curve.csv,required_schema_and_rows,True,True,True,4,0,
derived_link,air_interface/csv/ul_measured_sinr_bler_curve.csv,physical_ranges_and_arithmetic,True,True,True,4,0,
derived_link,air_interface/csv/ul_measured_sinr_bler_curve.csv,same_trial_population_reconciliation,True,True,True,4,0,
derived_link,air_interface/csv/dl_measured_sinr_throughput_curve.csv,required_schema_and_rows,True,True,True,4,0,
derived_link,air_interface/csv/dl_measured_sinr_throughput_curve.csv,physical_ranges_and_arithmetic,True,True,True,4,0,
derived_link,air_interface/csv/dl_measured_sinr_throughput_curve.csv,same_trial_population_reconciliation,True,True,True,4,0,
derived_link,air_interface/csv/ul_measured_sinr_throughput_curve.csv,required_schema_and_rows,True,True,True,4,0,
derived_link,air_interface/csv/ul_measured_sinr_throughput_curve.csv,physical_ranges_and_arithmetic,True,True,True,4,0,
derived_link,air_interface/csv/ul_measured_sinr_throughput_curve.csv,same_trial_population_reconciliation,True,True,True,4,0,
derived_link,air_interface/csv/fer_summary.csv,required_schema_and_rows,True,True,True,4,0,
derived_link,air_interface/csv/fer_summary.csv,physical_ranges_and_arithmetic,True,True,True,4,0,
derived_link,air_interface/csv/fer_summary.csv,same_trial_population_reconciliation,True,True,True,4,0,
derived_link,air_interface/csv/live_measured_sinr_summary.csv,required_schema_and_rows,True,True,True,4,0,
derived_link,air_interface/csv/live_measured_sinr_summary.csv,physical_ranges_and_arithmetic,True,True,True,4,0,
derived_link,air_interface/csv/live_measured_sinr_summary.csv,same_trial_population_reconciliation,True,True,True,4,0,
derived_link,air_interface/csv/lls_measured_sinr_summary.csv,required_schema_and_rows,True,True,True,4,0,
derived_link,air_interface/csv/lls_measured_sinr_summary.csv,physical_ranges_and_arithmetic,True,True,True,4,0,
derived_link,air_interface/csv/lls_measured_sinr_summary.csv,same_trial_population_reconciliation,True,True,True,4,0,
derived_link,air_interface/csv/lls_kpi_summary.csv,required_schema_and_rows,True,True,True,4,0,
derived_link,air_interface/csv/lls_kpi_summary.csv,physical_ranges_and_arithmetic,True,True,True,4,0,
derived_link,air_interface/csv/lls_kpi_summary.csv,same_trial_population_reconciliation,True,True,True,4,0,
derived_link,air_interface/csv/measured_sinr_distribution.csv,required_schema_and_rows,True,True,True,8,0,
derived_link,air_interface/csv/measured_sinr_distribution.csv,physical_ranges_and_arithmetic,True,True,True,8,0,
derived_link,air_interface/csv/measured_sinr_distribution.csv,same_trial_population_reconciliation,True,True,True,8,0,
derived_link,air_interface/csv/multiuser_user_summary.csv,required_schema_and_rows,True,True,True,2,0,
derived_link,air_interface/csv/multiuser_user_summary.csv,physical_ranges_and_arithmetic,True,True,True,2,0,
derived_link,air_interface/csv/multiuser_user_summary.csv,same_trial_population_reconciliation,True,True,True,2,0,
derived_link,air_interface/csv/papr_ccdf.csv,required_schema_and_rows,True,True,True,32,0,
derived_link,air_interface/csv/papr_ccdf.csv,physical_ranges_and_arithmetic,True,True,True,32,0,
derived_link,air_interface/csv/papr_ccdf.csv,same_trial_population_reconciliation,True,True,True,32,0,
component_bler,components/pdsch/csv/pdsch_bler_curve.csv,required_columns,True,True,True,2,0,
component_bler,components/pdsch/csv/pdsch_bler_curve.csv,runtime_identity_and_truth_origin,True,True,True,2,0,
component_bler,components/pdsch/csv/pdsch_bler_curve.csv,operating_point_bler_and_exact_interval,True,True,True,2,0,
component_bler,components/pdsch/csv/pdsch_bler_curve.csv,qualification_status_fail_closed,True,True,True,2,0,
component_bler,components/pdsch/csv/pdsch_bler_curve.csv,exact_primary_trial_reconciliation,True,True,True,2,0,
component_bler,components/pusch/csv/pusch_bler_curve.csv,required_columns,True,True,True,2,0,
component_bler,components/pusch/csv/pusch_bler_curve.csv,runtime_identity_and_truth_origin,True,True,True,2,0,
component_bler,components/pusch/csv/pusch_bler_curve.csv,operating_point_bler_and_exact_interval,True,True,True,2,0,
component_bler,components/pusch/csv/pusch_bler_curve.csv,qualification_status_fail_closed,True,True,True,2,0,
component_bler,components/pusch/csv/pusch_bler_curve.csv,exact_primary_trial_reconciliation,True,True,True,2,0,
mimo_rank_layer,beamforming/csv/rank_layer_trials.csv,required_columns,True,True,True,8,0,
mimo_rank_layer,beamforming/csv/rank_layer_trials.csv,one_row_per_primary_link_trial,True,True,True,8,0,
mimo_rank_layer,beamforming/csv/rank_layer_trials.csv,rank_layer_port_precoder_values,True,True,True,8,0,
mimo_rank_layer,beamforming/csv/rank_layer_trials.csv,execution_contract_boolean_reduction,True,True,True,8,0,
mimo_rank_layer,beamforming/csv/rank_layer_trials.csv,decode_reliability_separate_from_execution,True,True,True,8,0,
mimo_rank_layer,beamforming/csv/rank_layer_trials.csv,ordered_primary_trial_and_lineage_reconciliation,True,True,True,8,0,
mimo_companion,beamforming/csv/antenna_array_config.csv,required_columns,True,True,True,2,0,
mimo_companion,beamforming/csv/antenna_array_config.csv,antenna_execution_domain_recomputed_from_rank_trials,True,True,True,2,0,
mimo_companion,beamforming/csv/antenna_port_mapping.csv,required_columns,True,True,True,2,0,
mimo_companion,beamforming/csv/antenna_port_mapping.csv,antenna_port_mapping_recomputed_from_config_and_rank_trials,True,True,True,2,0,
mimo_companion,beamforming/csv/beam_codebook.csv,required_columns,True,True,True,3,0,
mimo_companion,beamforming/csv/beam_codebook.csv,beam_codebook_reconciles_rank_trial_beams,True,True,True,3,0,
mimo_companion,beamforming/csv/beam_precoder_table.csv,required_columns,True,True,True,8,0,
mimo_companion,beamforming/csv/beam_precoder_table.csv,ordered_trial_and_all_beam_precoder_fields_reconcile,True,True,True,8,0,
mimo_companion,beamforming/csv/beam_sweep_measurements.csv,required_columns,True,True,True,8,0,
mimo_companion,beamforming/csv/beam_sweep_measurements.csv,ordered_row_reconciliation_to_rank_trials,True,True,True,8,0,
mimo_companion,beamforming/csv/beamforming_analytics_table.csv,required_columns,True,True,True,2,0,
mimo_companion,beamforming/csv/beamforming_analytics_table.csv,grouped_beam_analytics_recomputed_from_precoder_rows,True,True,True,2,0,
mimo_companion,beamforming/csv/mimo_config_strict.csv,required_columns,True,True,True,2,0,
mimo_companion,beamforming/csv/mimo_config_strict.csv,strict_config_runtime_summary_and_status_recomputed,True,True,True,2,0,
mimo_companion,beamforming/csv/mimo_config_validation.csv,required_columns,True,True,True,12,0,
mimo_companion,beamforming/csv/mimo_config_validation.csv,strict_config_rules_recomputed_from_mimo_config,True,True,True,12,0,
mimo_companion,beamforming/csv/mimo_configured_vs_effective.csv,required_columns,True,True,True,2,0,
mimo_companion,beamforming/csv/mimo_configured_vs_effective.csv,configured_effective_summary_recomputed_from_rank_trials,True,True,True,2,0,
mimo_companion,beamforming/csv/mimo_layer_metrics.csv,required_columns,True,True,True,8,0,
mimo_companion,beamforming/csv/mimo_layer_metrics.csv,per_layer_receiver_metrics_reconcile_rank_trials,True,True,True,8,0,
mimo_companion,beamforming/csv/mimo_oracle_guard.csv,required_columns,True,True,True,8,0,
mimo_companion,beamforming/csv/mimo_oracle_guard.csv,ordered_row_reconciliation_to_rank_trials,True,True,True,8,0,
mimo_companion,beamforming/csv/mimo_rank_utilization_table.csv,required_columns,True,True,True,2,0,
mimo_companion,beamforming/csv/mimo_rank_utilization_table.csv,rank_utilization_recomputed_from_precoder_rows,True,True,True,2,0,
mimo_companion,beamforming/csv/precoder_evidence.csv,required_columns,True,True,True,8,0,
mimo_companion,beamforming/csv/precoder_evidence.csv,ordered_row_reconciliation_to_rank_trials,True,True,True,8,0,
mimo_companion,beamforming/csv/rank_layer_usage_histogram.csv,required_columns,True,True,True,2,0,
mimo_companion,beamforming/csv/rank_layer_usage_histogram.csv,rank_histogram_recomputed_from_precoder_rows,True,True,True,2,0,
harq_runtime,harq/csv/live_harq_observation_timeline.csv,required_columns,True,True,True,8,0,
harq_runtime,harq/csv/live_harq_observation_timeline.csv,ordered_observations_reconcile_primary_link_trials,True,True,True,8,0,
harq_runtime,harq/csv/live_harq_observation_summary.csv,required_columns,True,True,True,2,0,
harq_runtime,harq/csv/live_harq_observation_summary.csv,direction_summary_recomputed_from_timeline,True,True,True,2,0,
kpi_delivery,reports/csv/kpi_harq_delivery_trace_dl.csv,required_columns,True,True,True,6,0,
kpi_delivery,reports/csv/kpi_harq_delivery_trace_dl.csv,tb_identity_deduplication_and_goodput_recomputed_from_primary_trials,True,True,True,6,0,
kpi_delivery,reports/csv/kpi_tb_delivery_ledger_dl.csv,required_columns,True,True,True,6,0,
kpi_delivery,reports/csv/kpi_tb_delivery_ledger_dl.csv,exact_harq_trace_mirror,True,True,True,6,0,
kpi_delivery,reports/csv/kpi_row_contributions_dl.csv,required_columns,True,True,True,6,0,
kpi_delivery,reports/csv/kpi_row_contributions_dl.csv,row_contributions_reconcile_primary_trials_and_harq_trace,True,True,True,6,0,
kpi_delivery,reports/csv/kpi_harq_delivery_trace_ul.csv,required_columns,True,True,True,2,0,
kpi_delivery,reports/csv/kpi_harq_delivery_trace_ul.csv,tb_identity_deduplication_and_goodput_recomputed_from_primary_trials,True,True,True,2,0,
kpi_delivery,reports/csv/kpi_tb_delivery_ledger_ul.csv,required_columns,True,True,True,2,0,
kpi_delivery,reports/csv/kpi_tb_delivery_ledger_ul.csv,exact_harq_trace_mirror,True,True,True,2,0,
kpi_delivery,reports/csv/kpi_row_contributions_ul.csv,required_columns,True,True,True,2,0,
kpi_delivery,reports/csv/kpi_row_contributions_ul.csv,row_contributions_reconcile_primary_trials_and_harq_trace,True,True,True,2,0,
manifest_integrity,reports/csv/kpi_formula_registry.csv,kpi_registry_unique_versioned_formulas,True,True,True,28,0,
manifest_integrity,reports/csv/kpi_source_table_manifest.csv,kpi_source_manifest_matches_exact_persisted_tables,True,True,True,8,0,
cross_table_reconciliation,reports/csv/kpi_reconstruction_summary.csv,kpi_reconstruction_matches_registry_sources_and_applicability,True,True,True,28,0,
cross_table_reconciliation,reports/csv/kpi_objective_binding.csv,kpi_objective_binding_exact_registry_and_reconstruction_reduction,True,True,True,28,0,
cross_table_reconciliation,reports/csv/kpi_direction_isolation_audit.csv,kpi_direction_isolation_matches_source_manifest,True,True,True,2,0,
cross_table_reconciliation,reports/csv/kpi_duration_source_audit.csv,kpi_duration_uses_radio_not_wallclock_time,True,True,True,2,0,
cross_table_reconciliation,reports/csv/kpi_unit_conversion_audit.csv,kpi_bit_duration_mbps_conversion_recomputed,True,True,True,8,0,
cross_table_reconciliation,reports/csv/kpi_legacy_alias_map.csv,legacy_kpi_aliases_equal_canonical_values,True,True,True,4,0,
cross_table_reconciliation,reports/csv/kpi_known_bug_regression.csv,ul_kpi_copy_regression_guard,True,True,True,1,0,
cross_table_reconciliation,reports/csv/kpi_lineage_table.csv,kpi_lineage_exact_reconstruction_projection,True,True,True,28,0,
cross_table_reconciliation,reports/csv/summary_vs_raw_consistency.csv,scenario_summary_values_match_raw_and_browser,True,True,True,8,0,
runtime_execution_lineage,reports/csv/runtime_call_ledger.csv,runtime_call_ledger_present_nonempty,True,True,True,103,0,
runtime_execution_lineage,reports/csv/runtime_call_ledger.csv,runtime_call_ledger_exact_schema,True,True,True,103,0,
runtime_execution_lineage,reports/csv/runtime_call_ledger.csv,runtime_call_sequence_positive_unique_monotonic,True,True,True,103,0,
runtime_execution_lineage,reports/csv/runtime_call_ledger.csv,runtime_call_identity_matches_run,True,True,True,103,0,
runtime_execution_lineage,reports/csv/runtime_call_ledger.csv,runtime_call_rows_are_actual_nonproxy_entries,True,True,True,103,0,
runtime_execution_lineage,reports/csv/runtime_call_ledger.csv,dl_canonical_tx_rx_entry_points_observed,True,True,True,103,0,
runtime_execution_lineage,reports/csv/runtime_call_ledger.csv,ul_canonical_tx_rx_entry_points_observed,True,True,True,103,0,
manifest_integrity,artifact_generation/artifact_generation_results.csv,declared_artifacts_match_filesystem,True,True,True,3,0,
manifest_integrity,artifact_generation/artifact_generation_summary.csv,artifact_summary_reconciles_results,True,True,True,3,0,
manifest_integrity,raw/evidence/tables/rawtrials_csifeedbackreports.csv,raw_evidence_index_binding,True,True,True,8,0,
manifest_integrity,raw/evidence/tables/rawtrials_csirs.csv,raw_evidence_index_binding,True,True,True,2,0,
manifest_integrity,raw/evidence/tables/rawtrials_dl.csv,raw_evidence_index_binding,True,True,True,6,0,
manifest_integrity,raw/evidence/tables/rawtrials_dlconstellation.csv,raw_evidence_index_binding,True,True,True,2314,0,
manifest_integrity,raw/evidence/tables/rawtrials_initialaccesslifecycletracetable.csv,raw_evidence_index_binding,True,True,True,8,0,
manifest_integrity,raw/evidence/tables/rawtrials_multiuserdl.csv,raw_evidence_index_binding,True,True,True,1,0,
manifest_integrity,raw/evidence/tables/rawtrials_multiuserul.csv,raw_evidence_index_binding,True,True,True,1,0,
manifest_integrity,raw/evidence/tables/rawtrials_pbch.csv,raw_evidence_index_binding,True,True,True,4,0,
manifest_integrity,raw/evidence/tables/rawtrials_pdcch.csv,raw_evidence_index_binding,True,True,True,8,0,
manifest_integrity,raw/evidence/tables/rawtrials_prach.csv,raw_evidence_index_binding,True,True,True,1,0,
manifest_integrity,raw/evidence/tables/rawtrials_prachcorrelationtrace.csv,raw_evidence_index_binding,True,True,True,1,0,
manifest_integrity,raw/evidence/tables/rawtrials_pucch.csv,raw_evidence_index_binding,True,True,True,6,0,
manifest_integrity,raw/evidence/tables/rawtrials_referencesignalmeasurements.csv,raw_evidence_index_binding,True,True,True,17,0,
manifest_integrity,raw/evidence/tables/rawtrials_srs.csv,raw_evidence_index_binding,True,True,True,2,0,
manifest_integrity,raw/evidence/tables/rawtrials_trs.csv,raw_evidence_index_binding,True,True,True,5,0,
manifest_integrity,raw/evidence/tables/rawtrials_ul.csv,raw_evidence_index_binding,True,True,True,2,0,
manifest_integrity,raw/evidence/tables/rawtrials_ulconstellation.csv,raw_evidence_index_binding,True,True,True,1024,0,
manifest_integrity,raw/evidence/raw_evidence_index.csv,raw_evidence_index_matches_tables,True,True,True,17,0,
manifest_integrity,reports/csv/measurement_sidecar_manifest.csv,measurement_sidecars_match_sources,True,True,True,19,0,
manifest_integrity,reports/csv/measurements/dl_pdsch_measurements.csv,measurement_split_matches_manifest,True,True,True,6,0,
manifest_integrity,reports/csv/provenance_sidecars/dl_pdsch_provenance.csv,provenance_split_matches_manifest,True,True,True,6,0,
manifest_integrity,reports/csv/measurements/ul_pusch_measurements.csv,measurement_split_matches_manifest,True,True,True,2,0,
manifest_integrity,reports/csv/provenance_sidecars/ul_pusch_provenance.csv,provenance_split_matches_manifest,True,True,True,2,0,
manifest_integrity,reports/csv/measurements/pbch_measurements.csv,measurement_split_matches_manifest,True,True,True,4,0,
manifest_integrity,reports/csv/provenance_sidecars/pbch_provenance.csv,provenance_split_matches_manifest,True,True,True,4,0,
manifest_integrity,reports/csv/measurements/prach_measurements.csv,measurement_split_matches_manifest,True,True,True,1,0,
manifest_integrity,reports/csv/provenance_sidecars/prach_provenance.csv,provenance_split_matches_manifest,True,True,True,1,0,
manifest_integrity,reports/csv/measurements/pdcch_measurements.csv,measurement_split_matches_manifest,True,True,True,8,0,
manifest_integrity,reports/csv/provenance_sidecars/pdcch_provenance.csv,provenance_split_matches_manifest,True,True,True,8,0,
manifest_integrity,reports/csv/measurements/pucch_measurements.csv,measurement_split_matches_manifest,True,True,True,6,0,
manifest_integrity,reports/csv/provenance_sidecars/pucch_provenance.csv,provenance_split_matches_manifest,True,True,True,6,0,
manifest_integrity,reports/csv/measurements/srs_measurements.csv,measurement_split_matches_manifest,True,True,True,2,0,
manifest_integrity,reports/csv/provenance_sidecars/srs_provenance.csv,provenance_split_matches_manifest,True,True,True,2,0,
manifest_integrity,reports/csv/measurements/trs_measurements.csv,measurement_split_matches_manifest,True,True,True,5,0,
manifest_integrity,reports/csv/provenance_sidecars/trs_provenance.csv,provenance_split_matches_manifest,True,True,True,5,0,
manifest_integrity,reports/csv/measurements/pdsch_runtime_event_measurements.csv,measurement_split_matches_manifest,True,True,True,6,0,
manifest_integrity,reports/csv/provenance_sidecars/pdsch_runtime_event_provenance.csv,provenance_split_matches_manifest,True,True,True,6,0,
manifest_integrity,reports/csv/measurements/pusch_runtime_event_measurements.csv,measurement_split_matches_manifest,True,True,True,2,0,
manifest_integrity,reports/csv/provenance_sidecars/pusch_runtime_event_provenance.csv,provenance_split_matches_manifest,True,True,True,2,0,
manifest_integrity,reports/csv/measurements/pdcch_dci_measurements.csv,measurement_split_matches_manifest,True,True,True,8,0,
manifest_integrity,reports/csv/provenance_sidecars/pdcch_dci_provenance.csv,provenance_split_matches_manifest,True,True,True,8,0,
manifest_integrity,reports/csv/measurements/pucch_uci_measurements.csv,measurement_split_matches_manifest,True,True,True,6,0,
manifest_integrity,reports/csv/provenance_sidecars/pucch_uci_provenance.csv,provenance_split_matches_manifest,True,True,True,6,0,
manifest_integrity,reports/csv/measurements/prach_detection_measurements.csv,measurement_split_matches_manifest,True,True,True,1,0,
manifest_integrity,reports/csv/provenance_sidecars/prach_detection_provenance.csv,provenance_split_matches_manifest,True,True,True,1,0,
manifest_integrity,reports/csv/measurements/srs_public_measurements.csv,measurement_split_matches_manifest,True,True,True,2,0,
manifest_integrity,reports/csv/provenance_sidecars/srs_public_provenance.csv,provenance_split_matches_manifest,True,True,True,2,0,
manifest_integrity,reports/csv/measurements/noise_variance_measurements.csv,measurement_split_matches_manifest,True,True,True,16,0,
manifest_integrity,reports/csv/provenance_sidecars/noise_variance_provenance.csv,provenance_split_matches_manifest,True,True,True,16,0,
manifest_integrity,reports/csv/measurements/timing_synchronization_measurements.csv,measurement_split_matches_manifest,True,True,True,8,0,
manifest_integrity,reports/csv/provenance_sidecars/timing_synchronization_provenance.csv,provenance_split_matches_manifest,True,True,True,8,0,
manifest_integrity,reports/csv/measurements/beam_precoder_measurements.csv,measurement_split_matches_manifest,True,True,True,8,0,
manifest_integrity,reports/csv/provenance_sidecars/beam_precoder_provenance.csv,provenance_split_matches_manifest,True,True,True,8,0,
manifest_integrity,reports/csv/measurements/parameter_binding_runtime_values.csv,measurement_split_matches_manifest,True,True,True,1049,0,
manifest_integrity,reports/csv/provenance_sidecars/parameter_binding_provenance.csv,provenance_split_matches_manifest,True,True,True,2336,0,
manifest_integrity,reports/csv/measurements/browser_config_runtime_values.csv,measurement_split_matches_manifest,True,True,True,1049,0,
manifest_integrity,reports/csv/provenance_sidecars/browser_config_surface_provenance.csv,provenance_split_matches_manifest,True,True,True,2336,0,
manifest_integrity,artifact_generation/canonical_component_manifest.csv,canonical_manifest_matches_catalog_and_filesystem,True,True,True,3,0,
manifest_integrity,artifact_generation/contract_catalog_snapshot.csv,contract_catalog_matches_canonical_manifest,True,True,True,3,0,
domain_runtime,reports/csv/mcs_table_reference.csv,mcs_cqi_reference_arithmetic_and_keys,True,True,True,58,0,
domain_runtime,reports/csv/cqi_table_reference.csv,mcs_cqi_reference_arithmetic_and_keys,True,True,True,32,0,
cross_table_reconciliation,reports/csv/dut_reference_comparison.csv,dut_reference_values_and_tolerances,True,True,True,49,0,
cross_table_reconciliation,reports/csv/lls_reference_comparison_summary.csv,reference_summary_recomputed_from_detail,True,True,True,13,0,
metric_output,reports/csv/aggregated_reporting_outputs.csv,required_metric_catalog_columns,True,True,True,18,0,
metric_output,reports/csv/aggregated_reporting_outputs.csv,metric_identity_and_unique_key,True,True,True,18,0,
metric_output,reports/csv/aggregated_reporting_outputs.csv,availability_matches_runtime_coverage,True,True,True,18,0,
metric_output,reports/csv/aggregated_reporting_outputs.csv,metric_values_and_units_are_coherent,True,True,True,18,0,
metric_output,reports/csv/aggregated_reporting_outputs.csv,counted_metrics_bind_existing_run_artifacts,True,True,True,18,0,
metric_output,reports/csv/ai_ml_outputs.csv,required_metric_catalog_columns,True,True,True,32,0,
metric_output,reports/csv/ai_ml_outputs.csv,metric_identity_and_unique_key,True,True,True,32,0,
metric_output,reports/csv/ai_ml_outputs.csv,availability_matches_runtime_coverage,True,True,True,32,0,
metric_output,reports/csv/ai_ml_outputs.csv,metric_values_and_units_are_coherent,True,True,True,32,0,
metric_output,reports/csv/ai_ml_outputs.csv,counted_metrics_bind_existing_run_artifacts,True,True,True,32,0,
metric_output,reports/csv/basic_phy_performance_outputs.csv,required_metric_catalog_columns,True,True,True,51,0,
metric_output,reports/csv/basic_phy_performance_outputs.csv,metric_identity_and_unique_key,True,True,True,51,0,
