relative_path,artifact_role,canonical_source,row_count,column_count,all_zero_finite_column_count,all_missing_column_count,mixed_finite_missing_column_count,semantic_check_count,required_semantic_failure_count,mirror_hash_verified,audit_disposition
air_interface/csv/ul_fixed_link_campaign_trials.csv,primary_runtime_truth,air_interface/csv/ul_fixed_link_campaign_trials.csv,120,963,140,296,0,15,0,False,PASS_PRIMARY_RUNTIME_SEMANTICS
air_interface/csv/ul_measured_sinr_bler_curve.csv,canonical_or_derived_artifact,air_interface/csv/ul_measured_sinr_bler_curve.csv,12,16,0,0,2,3,0,False,PASS_DERIVED_LINK_SEMANTICS
air_interface/csv/ul_measured_sinr_throughput_curve.csv,canonical_or_derived_artifact,air_interface/csv/ul_measured_sinr_throughput_curve.csv,12,18,0,0,2,3,0,False,PASS_DERIVED_LINK_SEMANTICS
air_interface/csv/ul_pusch_trials.csv,canonical_or_derived_artifact,air_interface/csv/ul_pusch_trials.csv,120,957,140,296,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/beam_analytics.csv,canonical_or_derived_artifact,analytics/csv/beam_analytics.csv,2,22,0,0,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/change_impact_analytics.csv,canonical_or_derived_artifact,analytics/csv/change_impact_analytics.csv,1,4,0,0,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/channel_estimation_analytics.csv,canonical_or_derived_artifact,analytics/csv/channel_estimation_analytics.csv,33,20,0,0,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/channel_quality_analytics.csv,canonical_or_derived_artifact,analytics/csv/channel_quality_analytics.csv,1,16,1,0,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/clipping_analytics.csv,canonical_or_derived_artifact,analytics/csv/clipping_analytics.csv,57,14,0,0,1,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/codeblock_analytics.csv,canonical_or_derived_artifact,analytics/csv/codeblock_analytics.csv,64,14,0,0,1,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/compute_analytics.csv,canonical_or_derived_artifact,analytics/csv/compute_analytics.csv,51,14,0,0,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/contract__beamforming-precoding-mimo-analytics__per-layer-sinr.csv,browser_contract_dataset,analytics/csv/contract__beamforming-precoding-mimo-analytics__per-layer-sinr.csv,6,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__beamforming-precoding-mimo-analytics__precoder-mode-distribution.csv,browser_contract_dataset,analytics/csv/contract__beamforming-precoding-mimo-analytics__precoder-mode-distribution.csv,2,6,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__channel-estimation-propagation-analytics__estimator-bias-variance-summaries.csv,browser_contract_dataset,analytics/csv/contract__channel-estimation-propagation-analytics__estimator-bias-variance-summaries.csv,3,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__channel-estimation-propagation-analytics__nmse-vs-snr-sinr.csv,browser_contract_dataset,analytics/csv/contract__channel-estimation-propagation-analytics__nmse-vs-snr-sinr.csv,3,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__channel-estimation-propagation-analytics__noise-variance-trend.csv,browser_contract_dataset,analytics/csv/contract__channel-estimation-propagation-analytics__noise-variance-trend.csv,40,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__constellation-evm-analytics__evm-rms.csv,browser_contract_dataset,analytics/csv/contract__constellation-evm-analytics__evm-rms.csv,2,7,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__error-reliability-analytics__ber-vs-snr.csv,browser_contract_dataset,analytics/csv/contract__error-reliability-analytics__ber-vs-snr.csv,6,19,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__error-reliability-analytics__ber.csv,browser_contract_dataset,analytics/csv/contract__error-reliability-analytics__ber.csv,1,10,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__error-reliability-analytics__bler-vs-mcs.csv,browser_contract_dataset,analytics/csv/contract__error-reliability-analytics__bler-vs-mcs.csv,1,7,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__error-reliability-analytics__bler-vs-sinr.csv,browser_contract_dataset,analytics/csv/contract__error-reliability-analytics__bler-vs-sinr.csv,6,19,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__error-reliability-analytics__bler-vs-snr.csv,browser_contract_dataset,analytics/csv/contract__error-reliability-analytics__bler-vs-snr.csv,6,19,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__error-reliability-analytics__bler.csv,browser_contract_dataset,analytics/csv/contract__error-reliability-analytics__bler.csv,1,10,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__error-reliability-analytics__cbg-error-rates.csv,browser_contract_dataset,analytics/csv/contract__error-reliability-analytics__cbg-error-rates.csv,2,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__error-reliability-analytics__code-block-error-rates.csv,browser_contract_dataset,analytics/csv/contract__error-reliability-analytics__code-block-error-rates.csv,2,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__error-reliability-analytics__crc-pass-fail-rates.csv,browser_contract_dataset,analytics/csv/contract__error-reliability-analytics__crc-pass-fail-rates.csv,6,13,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__error-reliability-analytics__decoder-iteration-distributions.csv,browser_contract_dataset,analytics/csv/contract__error-reliability-analytics__decoder-iteration-distributions.csv,240,5,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__error-reliability-analytics__fer-vs-snr.csv,browser_contract_dataset,analytics/csv/contract__error-reliability-analytics__fer-vs-snr.csv,6,19,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__error-reliability-analytics__fer.csv,browser_contract_dataset,analytics/csv/contract__error-reliability-analytics__fer.csv,1,10,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__error-reliability-analytics__per-channel-reliability-breakdown.csv,browser_contract_dataset,analytics/csv/contract__error-reliability-analytics__per-channel-reliability-breakdown.csv,2,11,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__error-reliability-analytics__per-ue-and-per-cell-reliability.csv,browser_contract_dataset,analytics/csv/contract__error-reliability-analytics__per-ue-and-per-cell-reliability.csv,1,6,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__export-consistency-truth-analytics__assumption-usage-summaries.csv,browser_contract_dataset,analytics/csv/contract__export-consistency-truth-analytics__assumption-usage-summaries.csv,10,7,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__export-consistency-truth-analytics__config-drift.csv,browser_contract_dataset,analytics/csv/contract__export-consistency-truth-analytics__config-drift.csv,112,7,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__export-consistency-truth-analytics__csv-vs-db-consistency.csv,browser_contract_dataset,analytics/csv/contract__export-consistency-truth-analytics__csv-vs-db-consistency.csv,1,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__export-consistency-truth-analytics__db-vs-browser-consistency.csv,browser_contract_dataset,analytics/csv/contract__export-consistency-truth-analytics__db-vs-browser-consistency.csv,1,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__export-consistency-truth-analytics__fallback-event-summaries.csv,browser_contract_dataset,analytics/csv/contract__export-consistency-truth-analytics__fallback-event-summaries.csv,1,15,1,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__export-consistency-truth-analytics__missing-field-audits.csv,browser_contract_dataset,analytics/csv/contract__export-consistency-truth-analytics__missing-field-audits.csv,4,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__export-consistency-truth-analytics__placeholder-exposure-checks.csv,browser_contract_dataset,analytics/csv/contract__export-consistency-truth-analytics__placeholder-exposure-checks.csv,1,15,1,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__export-consistency-truth-analytics__run-status-truth-checks.csv,browser_contract_dataset,analytics/csv/contract__export-consistency-truth-analytics__run-status-truth-checks.csv,1,15,1,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__export-consistency-truth-analytics__schema-drift.csv,browser_contract_dataset,analytics/csv/contract__export-consistency-truth-analytics__schema-drift.csv,2,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__export-consistency-truth-analytics__smoke-exposure-checks.csv,browser_contract_dataset,analytics/csv/contract__export-consistency-truth-analytics__smoke-exposure-checks.csv,1,7,1,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__export-consistency-truth-analytics__source-row-count-vs-analytics-row-count.csv,browser_contract_dataset,analytics/csv/contract__export-consistency-truth-analytics__source-row-count-vs-analytics-row-count.csv,124,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__export-consistency-truth-analytics__summary-vs-raw-contradiction-checks.csv,browser_contract_dataset,analytics/csv/contract__export-consistency-truth-analytics__summary-vs-raw-contradiction-checks.csv,4,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__export-consistency-truth-analytics__truth-policy-violation-counts.csv,browser_contract_dataset,analytics/csv/contract__export-consistency-truth-analytics__truth-policy-violation-counts.csv,1,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__impairments-tracking-analytics__cfo-true-vs-estimated-vs-residual.csv,browser_contract_dataset,analytics/csv/contract__impairments-tracking-analytics__cfo-true-vs-estimated-vs-residual.csv,240,12,1,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__measurement-csi-link-adaptation-analytics__applied-awgn-snr-vs-measured-runtime-sinr-comparison.csv,browser_contract_dataset,analytics/csv/contract__measurement-csi-link-adaptation-analytics__applied-awgn-snr-vs-measured-runtime-sinr-comparison.csv,6,19,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__measurement-csi-link-adaptation-analytics__config-vs-measured-conflict-dashboard.csv,browser_contract_dataset,analytics/csv/contract__measurement-csi-link-adaptation-analytics__config-vs-measured-conflict-dashboard.csv,2,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__measurement-csi-link-adaptation-analytics__per-layer-quality-plot.csv,browser_contract_dataset,analytics/csv/contract__measurement-csi-link-adaptation-analytics__per-layer-quality-plot.csv,1,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__power-energy-efficiency-analytics__active-bandwidth-vs-power.csv,browser_contract_dataset,analytics/csv/contract__power-energy-efficiency-analytics__active-bandwidth-vs-power.csv,480,10,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__power-energy-efficiency-analytics__baseband-power.csv,browser_contract_dataset,analytics/csv/contract__power-energy-efficiency-analytics__baseband-power.csv,40,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__power-energy-efficiency-analytics__dl-tx-power-per-cell-beam-ue.csv,browser_contract_dataset,analytics/csv/contract__power-energy-efficiency-analytics__dl-tx-power-per-cell-beam-ue.csv,1,11,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__power-energy-efficiency-analytics__energy-bit.csv,browser_contract_dataset,analytics/csv/contract__power-energy-efficiency-analytics__energy-bit.csv,4,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__power-energy-efficiency-analytics__energy-efficiency-by-ue.csv,browser_contract_dataset,analytics/csv/contract__power-energy-efficiency-analytics__energy-efficiency-by-ue.csv,1,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__power-energy-efficiency-analytics__energy-per-bit-histogram.csv,browser_contract_dataset,analytics/csv/contract__power-energy-efficiency-analytics__energy-per-bit-histogram.csv,5,11,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__power-energy-efficiency-analytics__joules-gb.csv,browser_contract_dataset,analytics/csv/contract__power-energy-efficiency-analytics__joules-gb.csv,4,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__power-energy-efficiency-analytics__papr-vs-power.csv,browser_contract_dataset,analytics/csv/contract__power-energy-efficiency-analytics__papr-vs-power.csv,240,7,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__power-energy-efficiency-analytics__power-vs-bler.csv,browser_contract_dataset,analytics/csv/contract__power-energy-efficiency-analytics__power-vs-bler.csv,240,7,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__power-energy-efficiency-analytics__power-vs-throughput.csv,browser_contract_dataset,analytics/csv/contract__power-energy-efficiency-analytics__power-vs-throughput.csv,240,7,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__power-energy-efficiency-analytics__sleep-idle-active-state-occupancy.csv,browser_contract_dataset,analytics/csv/contract__power-energy-efficiency-analytics__sleep-idle-active-state-occupancy.csv,1,8,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__runtime-compute-complexity-parallelism-analytics__decoder-complexity-units.csv,browser_contract_dataset,analytics/csv/contract__runtime-compute-complexity-parallelism-analytics__decoder-complexity-units.csv,10,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__runtime-compute-complexity-parallelism-analytics__dropped-row-duplicate-write-analytics.csv,browser_contract_dataset,analytics/csv/contract__runtime-compute-complexity-parallelism-analytics__dropped-row-duplicate-write-analytics.csv,910,7,1,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__runtime-compute-complexity-parallelism-analytics__latency-cdf.csv,browser_contract_dataset,analytics/csv/contract__runtime-compute-complexity-parallelism-analytics__latency-cdf.csv,240,11,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__runtime-compute-complexity-parallelism-analytics__normalized-decoder-complexity.csv,browser_contract_dataset,analytics/csv/contract__runtime-compute-complexity-parallelism-analytics__normalized-decoder-complexity.csv,10,15,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__spectrum-psd-papr-analytics__clipping-event-histogram.csv,browser_contract_dataset,analytics/csv/contract__spectrum-psd-papr-analytics__clipping-event-histogram.csv,1,15,1,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__spectrum-psd-papr-analytics__papr-histogram-cdf.csv,browser_contract_dataset,analytics/csv/contract__spectrum-psd-papr-analytics__papr-histogram-cdf.csv,240,9,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__goodput.csv,browser_contract_dataset,analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__goodput.csv,2,7,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__offered-throughput.csv,browser_contract_dataset,analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__offered-throughput.csv,2,7,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__per-cell-throughput.csv,browser_contract_dataset,analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__per-cell-throughput.csv,1,6,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__spectral-efficiency.csv,browser_contract_dataset,analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__spectral-efficiency.csv,2,7,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-load.csv,browser_contract_dataset,analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-load.csv,1,6,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-sinr.csv,browser_contract_dataset,analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-sinr.csv,240,6,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-snr.csv,browser_contract_dataset,analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-snr.csv,6,19,0,2,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__throughput.csv,browser_contract_dataset,analytics/csv/contract__throughput-goodput-spectral-efficiency-analytics__throughput.csv,2,7,0,0,0,5,0,False,PASS_CHART_DATASET_SEMANTICS
analytics/csv/control_decode_analytics.csv,canonical_or_derived_artifact,analytics/csv/control_decode_analytics.csv,16,14,0,0,2,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/decoder_analytics.csv,canonical_or_derived_artifact,analytics/csv/decoder_analytics.csv,64,14,0,0,1,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/detection_analytics.csv,canonical_or_derived_artifact,analytics/csv/detection_analytics.csv,16,14,0,0,2,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/determinism_analytics.csv,canonical_or_derived_artifact,analytics/csv/determinism_analytics.csv,111,40,0,0,6,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/energy_efficiency_analytics.csv,canonical_or_derived_artifact,analytics/csv/energy_efficiency_analytics.csv,4,67,5,13,5,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/error_rate_analytics.csv,canonical_or_derived_artifact,analytics/csv/error_rate_analytics.csv,120,643,134,0,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/evm_analytics.csv,canonical_or_derived_artifact,analytics/csv/evm_analytics.csv,120,643,134,0,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/export_consistency_analytics.csv,canonical_or_derived_artifact,analytics/csv/export_consistency_analytics.csv,111,11,0,0,2,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/goodput_analytics.csv,canonical_or_derived_artifact,analytics/csv/goodput_analytics.csv,120,643,134,0,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/impairment_analytics.csv,canonical_or_derived_artifact,analytics/csv/impairment_analytics.csv,34,14,0,0,2,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/mimo_analytics.csv,canonical_or_derived_artifact,analytics/csv/mimo_analytics.csv,2,16,0,0,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/papr_analytics.csv,canonical_or_derived_artifact,analytics/csv/papr_analytics.csv,57,14,0,0,1,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/parallelism_analytics.csv,canonical_or_derived_artifact,analytics/csv/parallelism_analytics.csv,2,109,20,0,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/power_analytics.csv,canonical_or_derived_artifact,analytics/csv/power_analytics.csv,4,69,8,6,4,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/precoder_analytics.csv,canonical_or_derived_artifact,analytics/csv/precoder_analytics.csv,240,52,3,0,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/propagation_analytics.csv,canonical_or_derived_artifact,analytics/csv/propagation_analytics.csv,240,17,0,0,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/random_access_analytics.csv,canonical_or_derived_artifact,analytics/csv/random_access_analytics.csv,26,14,0,0,2,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/random_access_detection_analytics.csv,canonical_or_derived_artifact,analytics/csv/random_access_detection_analytics.csv,26,14,0,0,2,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/regression_analytics.csv,canonical_or_derived_artifact,analytics/csv/regression_analytics.csv,1,4,0,0,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/regression_baseline_view.csv,canonical_or_derived_artifact,analytics/csv/regression_baseline_view.csv,1,55,4,0,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/regression_candidate_view.csv,canonical_or_derived_artifact,analytics/csv/regression_candidate_view.csv,1,55,4,0,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/regression_delta_view.csv,canonical_or_derived_artifact,analytics/csv/regression_delta_view.csv,1,4,0,0,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/runtime_power_analytics.csv,canonical_or_derived_artifact,analytics/csv/runtime_power_analytics.csv,6,79,8,8,5,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/schema_drift_analytics.csv,canonical_or_derived_artifact,analytics/csv/schema_drift_analytics.csv,76,17,1,0,1,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/sleep_state_analytics.csv,canonical_or_derived_artifact,analytics/csv/sleep_state_analytics.csv,4,65,5,13,3,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/spectral_efficiency_analytics.csv,canonical_or_derived_artifact,analytics/csv/spectral_efficiency_analytics.csv,51,14,0,0,2,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/spectrum_analytics.csv,canonical_or_derived_artifact,analytics/csv/spectrum_analytics.csv,57,14,0,0,1,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/symbol_throughput_analytics.csv,canonical_or_derived_artifact,analytics/csv/symbol_throughput_analytics.csv,574,25,0,0,2,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/throughput_analytics.csv,canonical_or_derived_artifact,analytics/csv/throughput_analytics.csv,120,643,134,0,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/tracking_analytics.csv,canonical_or_derived_artifact,analytics/csv/tracking_analytics.csv,240,27,7,0,4,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/truth_policy_analytics.csv,canonical_or_derived_artifact,analytics/csv/truth_policy_analytics.csv,1,96,55,0,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/user_grouping_analytics.csv,canonical_or_derived_artifact,analytics/csv/user_grouping_analytics.csv,2,22,0,0,0,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
analytics/csv/waveform_comparison_analytics.csv,canonical_or_derived_artifact,analytics/csv/waveform_comparison_analytics.csv,4,23,0,0,2,4,0,False,PASS_DOMAIN_RUNTIME_SEMANTICS
