sha256,copy_count,relative_paths
3e592b1b47492b0fc17dcc67d85e9543e7d46d793112d95900583d78cec4e283,2,reports/csv/live_browser_surface_integrity_table.csv|reports/csv/live_consistency_check_table.csv
43907d1430bbb1edea892194c6a466283b5530878a2e630b763d698bc31d2b31,3,reports/csv/live_per_ue_context.csv|reports/csv/live_qos_state.csv|reports/csv/live_ue_state_table.csv
4670e1d4eada0e3672cb1c5378f9c7e59e5f2cdcf178691d1caaf203efd6624d,2,control/csv/msg4_contention_resolution.csv|control/csv/msg4_trials.csv
4804447d9a886ab3138513fd3c6dd5cb2b115c274827e386320d23c7da98b4ba,2,reports/csv/live_trp_table.csv|reports/csv/trps.csv
4a5d7d2881a11c6080b2d7bddc9c2360d607206336196cb9d3e6bef00ecfd56e,2,reports/csv/live_sr_state.csv|reports/csv/live_uci_table.csv
4a84d888eacc5b45481b1455c87823e6c905d636201cb7a4fcce2099cdf24305,2,analytics/csv/contract__impairments-tracking-analytics__cfo-true-vs-estimated-vs-residual.csv|reports/csv/contract__channel-interference-impairments__cfo-true-vs-estimated-vs-residual.csv
4f49a6bfd37b57af09e95705f9929b786fc4eedbc535621514d474a53e296434,2,reports/csv/live_ue_table.csv|reports/csv/ues.csv
51494b522ec62ed0438ce2aaa61b9279b9d5083f0ef84b372eb54d2796ccf9ff,2,analytics/csv/contract__beamforming-precoding-mimo-analytics__condition-number-distribution.csv|reports/csv/contract__beamforming-precoding-mimo-massive-mimo__condition-number-distribution.csv
523ae268037178a58464c92ca458fb8ed0289276311fa99a28bee2c5dae14bb6,2,control/csv/initial_access_lifecycle_trace.csv|reports/csv/initial_access_lifecycle_trace.csv
52676c78939116a5c3d617cf63521af6290ca426ff5a0389d15aec7159b2a94e,2,air_interface/csv/live_measured_sinr_summary.csv|air_interface/csv/lls_measured_sinr_summary.csv
5c8b75ab613b6c6cd0bc28bd6c5f2236545df5dc04a63caaa404f9f4957ebfb8,2,analytics/csv/beam_analytics.csv|analytics/csv/user_grouping_analytics.csv
5e8002ce3a70c27ba96558c166cf09abc2a363d3f377bc69e441b63f0f97168b,2,reports/csv/kpi_harq_delivery_trace_dl.csv|reports/csv/kpi_tb_delivery_ledger_dl.csv
6207fff1c50cbe8b9cf4f5a5ce4e926acb0d042b1fdfe36b437200f7560a512d,2,analytics/csv/contract__harq-analytics__retransmission-count-histogram.csv|reports/csv/contract__harq-ack-nack-retransmission__retransmission-count-histogram.csv
64fd2d058a96c9cea463870b62a716383e99b5e20227f7a2c06b2566fc0ee268,2,packet_flow/csv/slot_trace.csv|reports/csv/slot_trace.csv
65d09b7feb4292fb01bcb0915acc075998c2db3be8467a6af1b5b77673918a57,2,waveform/csv/final_tx_iq_dl_port1_keysight.csv|waveform/csv/final_tx_iq_dl_port2_keysight.csv
71722ef4da696ad0305f68845ae10f387465028843240d82fea1f218b2676236,3,analytics/csv/change_impact_analytics.csv|analytics/csv/regression_analytics.csv|analytics/csv/regression_delta_view.csv
756addfb384701845d2a4fc5d6291587beac4fbc7218e41b64743344d6033e6e,2,analytics/csv/contract__measurement-csi-link-adaptation-analytics__config-vs-measured-conflict-dashboard.csv|reports/csv/contract__measurements-csi-link-adaptation-inputs__config-vs-measured-conflict-dashboard.csv
7816ebbc79677eb286587915ca039460f7fdd1a68d912e0e12422294608c7f00,5,analytics/csv/error_rate_analytics.csv|analytics/csv/evm_analytics.csv|analytics/csv/goodput_analytics.csv|analytics/csv/throughput_analytics.csv|reports/csv/live_pdsch_dmrs_ptrs_table.csv
78dde2bd1103b79368585ea5c17fa3cf789ac6cca263e5999b452318bdcfda6d,6,analytics/csv/harq_analytics.csv|analytics/csv/harq_process_analytics.csv|analytics/csv/runtime_latency_analytics.csv|analytics/csv/soft_buffer_analytics.csv|reports/csv/live_harq_process_table.csv|reports/csv/live_soft_buffer_table.csv
7a04d9486a001552b144a23e3c0a192da13b8b6608ecc6cdff465633cddb6b5d,7,analytics/csv/mobility_analytics.csv|analytics/csv/selection_reselection_analytics.csv|reports/csv/live_event_trigger_table.csv|reports/csv/live_measurement_filter_state.csv|reports/csv/live_mobility_state.csv|reports/csv/live_reselection_state.csv|reports/csv/live_selection_state.csv
7d14cc416331edee1254e96c4219d3667a03fca6425e26468ae4355245f27b2e,2,frame_grid/csv/observed_re_allocation.csv|reports/csv/live_re_allocation_snapshot.csv
821755019565c147cdd10e91361b42af013717c5694ca736ca351c3e03485ad4,2,reports/csv/live_csirs_resource_table.csv|reports/csv/live_csirs_stage_table.csv
824e1c6c0f0656cc46562fc026d4c97a4e9cb8e746373556825790462ad77b0b,2,reports/csv/prach_correlation_trace.csv|reports/csv/prach_correlation_traces.csv
839377f50f0ab3ddc0dee672c5636d3a6bb23b3144fca25167176e1c52dc757d,2,component_anchors/channel_rf/reports/csv/channel_rf_negative_trials.csv|component_anchors/channel_rf/rf/csv/channel_rf_negative_trials.csv
85470286265e35ee57b691c0803c1bf1e556d5376e73b794e155c99961365662,3,air_interface/csv/fer_summary.csv|reports/csv/fer_summary.csv|reports/csv/live_error_rate_summary.csv
879dfa8d30e63074036e06623e84e309c650a97be1965cb84fbf566f28674bad,6,analytics/csv/parallelism_analytics.csv|reports/csv/live_bwp_state.csv|reports/csv/live_carrier_config.csv|reports/csv/live_frame_grid_state.csv|reports/csv/live_numerology_state.csv|reports/csv/live_thread_orchestration_table.csv
8b9818ee3353877477208f9dd42f4a09768141b1716599db6785da266c02a27f,2,reports/csv/live_case_status.csv|reports/csv/live_truth_policy_status.csv
901bb91afe61addc8313c40cdaf9bee19eb917db83db10ffe6a607af37c0765c,4,reports/csv/live_pbch_summary.csv|reports/csv/live_ssb_occasion_state.csv|reports/csv/live_ssb_stage_table.csv|reports/csv/live_sync_signal_state.csv
9344b3031898f9beb0fc49cde1e78bc774e869819a5c1a21bfbd9ec35dcd2c16,2,control/csv/reference_signal_measurements.csv|reports/csv/reference_signal_measurements.csv
982abd772146ddeb90f14e88da01626ab8e81eebe81091ecf749b76c7658d1ef,2,analytics/csv/codeblock_analytics.csv|analytics/csv/decoder_analytics.csv
9e61247ce323fe6853b98feef7a9ab7c58afdf93b1917a8af73aff511646bec4,2,analytics/csv/contract__beamforming-precoding-mimo-analytics__rank-distribution.csv|reports/csv/contract__beamforming-precoding-mimo-massive-mimo__rank-distribution.csv
a182f1e49a36bc0e9c07e02bda1e71798befed0dcee82fd533ae2671ac6d4e29,2,analytics/csv/regression_baseline_view.csv|analytics/csv/regression_candidate_view.csv
a98e54ae37e580c116cd4813bcdf6c6e849c129e51e7204eff6d4099455d84f3,2,control/csv/access_state_timeline.csv|reports/csv/access_state_timeline.csv
a9a641447fd585388817fb36828a2825c6843dddd299c0142197953e1518b76c,3,analytics/csv/cqi_mcs_consistency_analytics.csv|analytics/csv/link_adaptation_analytics.csv|analytics/csv/measurement_feedback_analytics.csv
ab439953f965e5672f06aad9a05831e0c81ddbcf5e43232f8968a348f92fa0c4,2,analytics/csv/contract__resource-grid-re-occupancy-analytics__re-occupancy-heatmap.csv|reports/csv/contract__air-interface-frame-slot-symbol-grid__re-occupancy-heatmap.csv
b61209f4144c74300c8796e5079373d01ecd0b6cb644e51e4d82a61310e72876,2,reports/csv/live_cell_table.csv|reports/csv/live_per_cell_context.csv
ba0d231f95462d9825e764bff4c2f941169b617cfd03d65c7065b9c2d3d16746,2,reports/csv/live_site_table.csv|reports/csv/sites.csv
ba8b46ed737b86a880caa787147c95bb113f06a89ff25473cd71b7190a540186,3,analytics/csv/clipping_analytics.csv|analytics/csv/papr_analytics.csv|analytics/csv/spectrum_analytics.csv
c096388458f59eb53431281eded89af96de27f19f65f03a0e6942a498c2b0b3b,2,reports/csv/kpi_harq_delivery_trace_ul.csv|reports/csv/kpi_tb_delivery_ledger_ul.csv
c5f680adb1d4f17e7ce71003c60450934c0a7dabb6d457dff29fee529a807717,2,reports/csv/live_ack_nack_table.csv|reports/csv/live_harq_timeline.csv
cb359a7a1959ea9cc748394dc46658d8135ef8ac91b295de8799b84a91448b76,3,reports/csv/live_phr_state.csv|reports/csv/live_pusch_stage_table.csv|reports/csv/live_ue_control_state.csv
cbb5a1b6655921584f67c6b355897170334637c57f6c968d1d32d1deda418d34,2,reports/csv/live_sector_table.csv|reports/csv/sectors.csv
ccc7b137d08566e9fdd02a514141810bbe3b4072f8a2e0e0aafcd5f78b4722bb,2,control/csv/control_gating_state.csv|reports/csv/live_control_gating_state.csv
cf34ca94592e00c63cff20132cddc9891e7dfbe4997e7a0e686c9f7b58a53397,2,analytics/csv/contract__beamforming-precoding-mimo-analytics__beam-gain-gap-histogram.csv|reports/csv/contract__beamforming-precoding-mimo-massive-mimo__beam-gain-gap-histogram.csv
d352ae088fe266dc875af32a768b65ff2f8c6af1c7494bf4b056cc07e77616ff,2,packet_flow/csv/live_scheduler_decision_log.csv|packet_flow/csv/scheduler_decision_log.csv
dba981e99e15c2483c1a673625165c4e1274e075e81b4e8a7f1457e74216c2a6,5,reports/csv/live_coreset_state.csv|reports/csv/live_pdcch_dmrs_table.csv|reports/csv/live_pdcch_stage_table.csv|reports/csv/live_pdcch_summary.csv|reports/csv/live_search_space_state.csv
dc52c8a2f76558cee2e3cc4950b756fa10ab60db32f7c2b18b9a81318afea8ff,2,analytics/csv/control_decode_analytics.csv|analytics/csv/detection_analytics.csv
dda73b3f53fe6b37c4e39d87c163e25863878d0199a8851e486043d403ec415e,2,control/csv/access_transition_ledger.csv|reports/csv/access_transition_ledger.csv
e364ef97f3306eaa26ba646f45884a6219d75be9699b9d26eae91ef1bca39bbe,2,beamforming/csv/mimo_primary_trial_source_reconciliation.csv|reports/csv/kpi_primary_trial_source_reconciliation.csv
ea989917b5f9721b94d248bf710225ba62536f7a17b38e9028119ebd6dc6c9b0,2,reports/csv/reports_all_enums_v.csv|reports/csv/reports_value_semantics_coverage_v.csv
ecbc2f6471aaa646b152fe3b959aa7236bdedf6794793ffef135f0b33ac259f7,2,analytics/csv/contract__beamforming-precoding-mimo-analytics__precoder-mode-distribution.csv|reports/csv/contract__beamforming-precoding-mimo-massive-mimo__precoder-mode-distribution.csv
edae647463619e08ef5a4f9c6c55b70af26b026786f09638a744e0912c5e35ca,2,reports/csv/live_srs_channel_estimation_table.csv|reports/csv/live_srs_stage_table.csv
f250fab0413959aedb778bb4fdea39ce52c1d557b5ab6a3061897716536c58d2,2,analytics/csv/time_profile_analytics.csv|reports/csv/time_profile_calls.csv
f2b3aadfbf84f7f96bbd2e9bf27c0266e935b9184505d3c7e11e4d5c3473ca68,2,analytics/csv/symbol_throughput_analytics.csv|reports/csv/live_symbol_throughput_table.csv
