relative_path,extension,bytes,sha256,decode_ok,format,width_px,height_px,mode,grayscale_min,grayscale_max,grayscale_stddev,blank_or_constant,issue
analytics/image/contract__channel-estimation-propagation-analytics__true-h-tau-if-available.png,.png,67056,3796d9d4502953fed859b50ff4227f242f0e9337605604b2af3d5a61dbf97a08,True,PNG,1280,720,RGBA,23,255,27.080339397292562,False,
analytics/image/contract__constellation-evm-analytics__constellation-per-codeword.png,.png,44925,f95c094e26ee54438389c93cd8dfe097f5ba3437ee2b8f2d695edceb03eafeda,True,PNG,1180,760,RGBA,23,255,20.165526836959344,False,
analytics/image/contract__constellation-evm-analytics__constellation-per-layer.png,.png,43609,f96f9818c827a8e31e8daf6a68a2c4ef3edcb71d9e5917e0cdca8ead6ed3be4c,True,PNG,1180,760,RGBA,23,255,18.90572016713875,False,
analytics/image/contract__constellation-evm-analytics__constellation-per-modulation-order.png,.png,46224,52fd645b1cc3c5e9d367015350847535fa276bc2a9692b4e9de9107b12c3cdab,True,PNG,1180,760,RGBA,23,255,20.354524008732309,False,
analytics/image/contract__constellation-evm-analytics__evm-per-layer.png,.png,36781,d6de73ed4abc09c3a9382c388ae7ddc65b94c32116a8a67b6258c4cbf325d8ff,True,PNG,1280,720,RGBA,23,255,61.443625072420382,False,
analytics/image/contract__constellation-evm-analytics__evm-per-subcarrier.png,.png,91856,889bced6535bd832028b223eced43d6d8d44fa8b300ca0891b88ed424eaf84ea,True,PNG,1280,720,RGBA,23,255,33.433578135642925,False,
analytics/image/contract__constellation-evm-analytics__evm-per-symbol.png,.png,43951,be267facd6179ad034cfa7df0919677d997c9188206e8073ae1e78cc9d6f0cee,True,PNG,1280,720,RGBA,23,255,23.698762743327332,False,
analytics/image/contract__constellation-evm-analytics__evm-rms.png,.png,29954,ac1d473042b59c418112e48747d1fa19f6baa3b92f1c21811fb5860c0c75e0f1,True,PNG,1280,720,RGBA,23,255,57.837496342005814,False,
analytics/image/contract__constellation-evm-analytics__post-equalization-constellation.png,.png,46687,60d580104a7bcc1800abf851e3ea6282887862955020aa89be5a323fdf0dd7d3,True,PNG,1180,760,RGBA,23,255,21.06475599522166,False,
analytics/image/contract__constellation-evm-analytics__pre-equalization-constellation.png,.png,46354,fd7074058ef44a043cd5211142cd759093c70d857b79b67e4dc869fe6be9a11c,True,PNG,1180,760,RGBA,23,255,20.749909440543416,False,
analytics/image/contract__constellation-evm-analytics__symbol-decision-error-histogram.png,.png,35959,01855e0afec758c380e4ae9266d5466bafe88ddda33eeef7bfab44f9e26cceef,True,PNG,1280,720,RGBA,23,255,50.247232133971288,False,
analytics/image/contract__detection-control-analytics__control-decode-success-failure-tables.png,.png,36247,fbde9754e2f0b0dd8904612de70578b0bb55a3a780ce1cee9f905e08e4df27c5,True,PNG,1280,720,RGBA,23,255,60.953136847796131,False,
analytics/image/contract__detection-control-analytics__far.png,.png,39428,285f3c869a1679b61beaae2ac69d6efc8de18b5cfa57289db4d04869ebfa664e,True,PNG,1280,720,RGBA,23,255,21.414086918493762,False,
analytics/image/contract__detection-control-analytics__p-d.png,.png,40186,3a46cc57f3358824d4de79684a27a97ccf7a6647b296148e688bc39caa0096f1,True,PNG,1280,720,RGBA,23,255,62.190633942551479,False,
analytics/image/contract__detection-control-analytics__p-fa.png,.png,40087,2f050d3c1df736a1f8153acc45b169dac8a671da52235b1f174ba024e645a75d,True,PNG,1280,720,RGBA,23,255,21.418835942200893,False,
analytics/image/contract__detection-control-analytics__p-md.png,.png,41257,6f99e3d5f89f6f93c63cfd0c97eddab8754ad8094d8aa3ab7f2712d4311b61c9,True,PNG,1280,720,RGBA,23,255,21.775462479780138,False,
analytics/image/contract__detection-control-analytics__pbch-pdcch-pucch-detection-and-decode-timelines.png,.png,38539,1dfc7ca5030227fcffad58b254995b35a70996f8c3b1efc550f206e2bab88524,True,PNG,1280,720,RGBA,23,255,51.495896207145741,False,
analytics/image/contract__detection-control-analytics__prach-correlation-peak-distributions.png,.png,39791,a97a4070ec013f250148c4e36044eba4a464e22a0ca1cb0bfdec0c0e3170d141,True,PNG,1280,720,RGBA,23,255,50.77707570808991,False,
analytics/image/contract__detection-control-analytics__prach-noise-floor-distributions.png,.png,38093,dce72523392f329a7b74b02dad0b3d8d471675fc41ea57bc1210335507fab86a,True,PNG,1280,720,RGBA,23,255,50.456518157202588,False,
analytics/image/contract__detection-control-analytics__prach-peak-search-results.png,.png,38518,632d07d0a0b4b85c5f0f587115ab5e54e3be0ade142a19cb625120508d89bfb4,True,PNG,1280,720,RGBA,23,255,50.222637843666114,False,
analytics/image/contract__detection-control-analytics__pucch-dtx-statistics.png,.png,33754,25fc0dc1b683c4508012105c6db80d2c88d5ddc5e29c633d1ae643c8367805c2,True,PNG,1280,720,RGBA,23,255,59.680045501387987,False,
analytics/image/contract__detection-control-analytics__ssb-detection-statistics.png,.png,34939,7023415a3fb887d4fabc83e3042c0dab05f305854601a44312c297eb96f7fb49,True,PNG,1280,720,RGBA,23,255,58.463605208055178,False,
analytics/image/contract__error-reliability-analytics__ber-vs-snr.png,.png,41106,516fe9baa875823efb3c6b26b6e87911554b60abd4f25f9a6426f1adc658c066,True,PNG,1280,720,RGBA,23,255,23.597828905373312,False,
analytics/image/contract__error-reliability-analytics__ber.png,.png,45613,81cb02cb3a9b3303e841c25b0cd7199f0767dff4ed41c7ab102d6ff76d0925fd,True,PNG,1280,720,RGBA,23,255,43.058305787592225,False,
analytics/image/contract__error-reliability-analytics__bler-vs-mcs.png,.png,31147,36104daf127485eb3c253db4542fdee9290df0362b097e118c1de68110240e1f,True,PNG,1280,720,RGBA,23,255,22.484910512253826,False,
analytics/image/contract__error-reliability-analytics__bler-vs-sinr.png,.png,37598,bb3286b9e0d26d77fba27cc8abe9e3288453c71759c92cc31a5147939ba7b928,True,PNG,1280,720,RGBA,23,255,23.368146395719851,False,
analytics/image/contract__error-reliability-analytics__bler-vs-snr.png,.png,41468,aa1965a2b2f6f4bd7cd146b4114f16e9288031714660b84692cbefc9c0000dea,True,PNG,1280,720,RGBA,23,255,23.759968150536512,False,
analytics/image/contract__error-reliability-analytics__bler.png,.png,44541,3171e3e6765085252178c441184d95a61a7820902a741fd7a1153df6ff2fcd0d,True,PNG,1280,720,RGBA,23,255,43.085929250539316,False,
analytics/image/contract__error-reliability-analytics__cbg-error-rates.png,.png,31936,b93c0fe8a041eec603ab0a6dd1ce5ddb8c73bb8c16ac084ccc664558fbcf02e3,True,PNG,1280,720,RGBA,23,255,59.37564148406782,False,
analytics/image/contract__error-reliability-analytics__code-block-error-rates.png,.png,33571,8ebde9d566aa618b8e63fc79f3920aaccf73634956636a18cebf347733b9f90b,True,PNG,1280,720,RGBA,23,255,59.694775180278768,False,
analytics/image/contract__error-reliability-analytics__crc-pass-fail-rates.png,.png,42419,3c68288b77d77d2ea2ae89863477ae8228bca0cd3a3383ada1ed17dc8d20614d,True,PNG,1280,720,RGBA,23,255,49.935581392157651,False,
analytics/image/contract__error-reliability-analytics__decoder-iteration-distributions.png,.png,32447,50f39c5537ae16051852ea11f2a5ce28f0ca9deae6259131ad0092b1bfa38e85,True,PNG,1280,720,RGBA,23,255,50.183002765766794,False,
analytics/image/contract__error-reliability-analytics__fer-vs-snr.png,.png,36715,51d3a024f403c7ad5eee64fbbca1e595fdd6e0a6e84471f6b985510cb1769fa8,True,PNG,1280,720,RGBA,23,255,23.013666868752377,False,
analytics/image/contract__error-reliability-analytics__fer.png,.png,48446,1c1c3a51fa38a54602c533d50cde8918efee43c3059a7956df88a3adab2c4fe6,True,PNG,1280,720,RGBA,23,255,43.15579936260886,False,
analytics/image/contract__error-reliability-analytics__per-channel-reliability-breakdown.png,.png,45254,772eac79376704d4813602a0abde613ad3f5ad104c1c439a0b7bf218c7ae5abc,True,PNG,1280,720,RGBA,23,255,63.092271093869435,False,
analytics/image/contract__error-reliability-analytics__per-format-reliability-breakdown.png,.png,35391,6db416bad04b27e20a331827f4672a0e56a89000526559b292546d251a22a242,True,PNG,1280,720,RGBA,23,255,60.155491478239846,False,
analytics/image/contract__error-reliability-analytics__per-ue-and-per-cell-reliability.png,.png,30701,d05f65f9e029dbeaa3e113d08bbe11a1ece52d1e860d14592dbd4f4ff21dfbe0,True,PNG,1280,720,RGBA,23,255,23.372570510682422,False,
analytics/image/contract__error-reliability-analytics__residual-bler-after-harq.png,.png,36754,af0b7f0e9f358984e4b4bc9aeadc9f3f86e976af40344560530ef2d794437f6d,True,PNG,1280,720,RGBA,23,255,23.968959811247807,False,
analytics/image/contract__export-consistency-truth-analytics__assumption-usage-summaries.png,.png,38291,aa6e4a47ddfed76f1f7f8eb513a3044e3927c293bece328e524ea4d598f7401e,True,PNG,1280,720,RGBA,23,255,45.12641748043113,False,
analytics/image/contract__export-consistency-truth-analytics__config-drift.png,.png,34424,9506465f25209ca5de03332b43a55bfcb8f7129a5200104431c7f853b3f284e0,True,PNG,1280,720,RGBA,23,255,23.133206715467246,False,
analytics/image/contract__export-consistency-truth-analytics__csv-vs-db-consistency.png,.png,36131,fdf10a6a2098b75defb0c85f53af4731fbe7440bf5bd530671201de26505fa2d,True,PNG,1280,720,RGBA,23,255,60.870559122413802,False,
analytics/image/contract__export-consistency-truth-analytics__db-vs-browser-consistency.png,.png,36802,19a7a9ece9438922c9b85479bb31d5b8a3883f894c9a9a066c2abbd4b844d690,True,PNG,1280,720,RGBA,23,255,61.021006660005455,False,
analytics/image/contract__export-consistency-truth-analytics__fallback-event-summaries.png,.png,32926,bd95d3c1fd5197d4316aa798580e5e81759e023cb224dca2066af5deb7d0e67c,True,PNG,1280,720,RGBA,23,255,60.934352076111736,False,
analytics/image/contract__export-consistency-truth-analytics__missing-field-audits.png,.png,37698,350c3530d0eaf7bfc758ae79289128e0dd8fe572efdd7600363ee67f3919e33d,True,PNG,1280,720,RGBA,23,255,28.554554668732035,False,
analytics/image/contract__export-consistency-truth-analytics__placeholder-exposure-checks.png,.png,35078,379e06f0ead4602202e008f826917744e32ce0a26289c998c7331748b236d2b9,True,PNG,1280,720,RGBA,23,255,61.105869054773599,False,
analytics/image/contract__export-consistency-truth-analytics__run-status-truth-checks.png,.png,32849,ffe7bf653a21524aa23d020694e4cebc62942f8a349b3fbb903259ea9049edea,True,PNG,1280,720,RGBA,23,255,49.849143662667096,False,
analytics/image/contract__export-consistency-truth-analytics__schema-drift.png,.png,33507,bb4f2ec763dd45e473c6dfee7c58d724b82a78fbf2eac9a96fb783cc1b8634a7,True,PNG,1280,720,RGBA,23,255,50.363165500351236,False,
analytics/image/contract__export-consistency-truth-analytics__smoke-exposure-checks.png,.png,35000,773d0764b9acef062b498de228f6adc46947cea357553e6566834c1f6122acb9,True,PNG,1280,720,RGBA,23,255,23.072303288080452,False,
analytics/image/contract__export-consistency-truth-analytics__source-row-count-vs-analytics-row-count.png,.png,45038,c67a37d94dcb395f5a173818ff4018babc32929928edcbcb0898a2c48066de7c,True,PNG,1280,720,RGBA,23,255,27.723264647743672,False,
analytics/image/contract__export-consistency-truth-analytics__summary-vs-raw-contradiction-checks.png,.png,45054,21c2932e494608ccf7e41621e7e6d175b58c4ec01c315adb00c63ad80d533037,True,PNG,1280,720,RGBA,23,255,26.107923680415574,False,
analytics/image/contract__export-consistency-truth-analytics__truth-policy-violation-counts.png,.png,34090,8bc17aca81d42904dc7b70a6d8d39454e2290c7edcaa9c407efcf9cabde1f11a,True,PNG,1280,720,RGBA,23,255,50.139730489496472,False,
analytics/image/contract__harq-analytics__harq-combining-gain-distribution.png,.png,36824,b4cea2074a03953e48518a38cfd464be7df305f26df930ecc6cf298f0bb43186,True,PNG,1280,720,RGBA,23,255,60.956375489418512,False,
analytics/image/contract__harq-analytics__harq-process-timeline.png,.png,37903,68fe73e3a3ef45d6441f6faa595f6e0b2eaa0416cfc20bf8df599f2c44668f57,True,PNG,1280,720,RGBA,23,255,23.322467420581713,False,
analytics/image/contract__harq-analytics__harq-rtt-distribution.png,.png,35098,08b1ff8826ce896f19011198c1c580025ddb6e6a7fd8e47bf643ded869d3916d,True,PNG,1280,720,RGBA,23,255,55.067137366721319,False,
analytics/image/contract__harq-analytics__newtx-vs-retx-comparison.png,.png,35340,9eb0bf20a687ef561bcfc12ffb1674e9a56cbf747c116091184bb4aec8c94486,True,PNG,1280,720,RGBA,23,255,60.54770710051902,False,
analytics/image/contract__harq-analytics__residual-failure-patterns.png,.png,33884,0d126fd726afdc3b8d363397a36aa333c176792b11c0af5e67bb00df64981b9e,True,PNG,1280,720,RGBA,23,255,60.503198145796041,False,
analytics/image/contract__harq-analytics__retransmission-count-histogram.png,.png,36709,3db943c7f080f0f84c05b1700f9353aa65c5ba194f748445c559c118dd53f5a8,True,PNG,1280,720,RGBA,23,255,57.647860860770365,False,
analytics/image/contract__harq-analytics__retransmission-rate-trend.png,.png,38381,0a257d4b1e99b95c4c0d2b5a665f504a9b991bbdee495a6f1c663e284fdebaaa,True,PNG,1280,720,RGBA,23,255,24.677612141226,False,
analytics/image/contract__impairments-tracking-analytics__cfo-true-vs-estimated-vs-residual.png,.png,53664,ace2f01f66011ced339ef60789424723e16318d6413068a461cc4059db22fe2e,True,PNG,1280,720,RGBA,23,255,26.50795072812862,False,
analytics/image/contract__impairments-tracking-analytics__timing-offset-true-vs-estimated-vs-residual.png,.png,41324,514cd7258629dc036c3b634bd425bb0156eadab50c4e734abe8342122873fd15,True,PNG,1280,720,RGBA,23,255,50.984662298284775,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__applied-awgn-snr-vs-measured-runtime-sinr-comparison.png,.png,61166,bf3698c52380d188789c9e707059c5ac73746675ac10db839eb3edeae82b87c4,True,PNG,1280,720,RGBA,23,255,30.359432395267792,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__config-vs-measured-conflict-dashboard.png,.png,40233,4c78459803cb3eb0a0e4fb59250c1b6976ea576d9a93d125500dec4cf95e7379,True,PNG,1280,720,RGBA,23,255,25.422669405825665,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__cqi-pmi-ri-cri-ssbri-trends.png,.png,41635,5878170c1b65a2fac2fcd9d064a1ae39f9daba17b87ffd8efc20ad98931d301e,True,PNG,1280,720,RGBA,23,255,26.639122204540701,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__cqi-to-mcs-mapping-plot.png,.png,38682,ddd5344d4c328418a9e53784bf564a4b046748250d399e9059aeabdf08857d73,True,PNG,1280,720,RGBA,23,255,24.317853793696216,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__per-beam-quality-plot.png,.png,35759,6904ac60b029dd0a0ad40219f25494394df35bd12dbfc668c604f6d7288ec87e,True,PNG,1280,720,RGBA,23,255,22.994042346541306,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__per-layer-quality-plot.png,.png,35046,4368d066da2f59ccb98974190d6ac2146d45e9c6cef18aca978d0c88b4fd5085,True,PNG,1280,720,RGBA,23,255,62.086349162873425,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__quality-vs-selected-mcs-mismatch-plot.png,.png,41016,15a16d2478bf10ef3ed435e9ee976741acbb843f074093df4a45015db533058e,True,PNG,1280,720,RGBA,23,255,26.571769911515855,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__selected-mcs-distribution.png,.png,27274,b7e728b0766738c89e626844c481cb5b6e8ff0add7f586a527168925aba2ec00,True,PNG,1280,720,RGBA,23,255,49.720403862190047,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__selected-vs-derived-mcs-confusion-matrix.png,.png,24623,942c27a62ce7d1e65ce2d6239a6ffe83c439f68fc873390b4d63d55e58a0b865,True,PNG,1180,760,RGBA,23,255,29.546831017662434,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__servingrsrp-rsrp-csi-rsrp-trends.png,.png,48611,46490445be759724c3c6647bbf6c8f69a1a1753ec24ad274cd6aa4fa7db9d291,True,PNG,1280,720,RGBA,23,255,26.778976796584555,False,
analytics/image/contract__power-energy-efficiency-analytics__active-bandwidth-vs-power.png,.png,34654,5afcf0b12f463fcc621f2b47a1ac9c833bfc68af7bd0f79d3f6df46647c525c3,True,PNG,1280,720,RGBA,23,255,23.364589747911513,False,
analytics/image/contract__power-energy-efficiency-analytics__active-rank-vs-power.png,.png,32061,0735ae5233f2fca0f40044c8dbeada56e75a3d89db258b8973b348e29dac5d03,True,PNG,1280,720,RGBA,23,255,60.697366271476675,False,
analytics/image/contract__power-energy-efficiency-analytics__baseband-power.png,.png,43203,c96c6b05ffa9efd22b6701cba17a684d954e5a2e27282b25731da1762ccb114a,True,PNG,1280,720,RGBA,23,255,25.93516540712875,False,
analytics/image/contract__power-energy-efficiency-analytics__dl-tx-power-per-cell-beam-ue.png,.png,45818,ba2726830e49099038b3a5dda97b193567c071702829ee26a653bbd7a4200324,True,PNG,1280,720,RGBA,23,255,61.379021635853775,False,
analytics/image/contract__power-energy-efficiency-analytics__energy-bit.png,.png,34708,45edfd876392e327b0adf7dea259082f70d246aaaf9d92f0ed11ac6e9c4c6e08,True,PNG,1280,720,RGBA,23,255,49.350466644385911,False,
analytics/image/contract__power-energy-efficiency-analytics__energy-efficiency-by-cell.png,.png,35998,2d85100702148f61bc93bbf3bdfa2335d9d16391edf3addd7d83d1acec01b204,True,PNG,1280,720,RGBA,23,255,60.997204918813495,False,
analytics/image/contract__power-energy-efficiency-analytics__energy-efficiency-by-ue.png,.png,36462,63108d05c77d7fb5ba8dd22b26ad77a7c7474e750a1a1b5177c6624441c4f382,True,PNG,1280,720,RGBA,23,255,60.947583188520525,False,
analytics/image/contract__power-energy-efficiency-analytics__energy-per-bit-histogram.png,.png,29932,6f9dd5f371e92325c809b4756bc14bcb25c989893a7eb0e2a4d0a8fdc1cca57e,True,PNG,1280,720,RGBA,23,255,51.95878956699201,False,
analytics/image/contract__power-energy-efficiency-analytics__joules-gb.png,.png,33941,e00f8cf62a83f33179c047eebd3f8fd1736b8e1f91b1c40c8fd5a1a1a6392e89,True,PNG,1280,720,RGBA,23,255,49.241075159422351,False,
analytics/image/contract__power-energy-efficiency-analytics__papr-vs-power.png,.png,38149,06b41d65882abfab2dc35611698ff0928a7fc723ac35db965a6de1a760c2d62f,True,PNG,1280,720,RGBA,23,255,22.371299744701652,False,
analytics/image/contract__power-energy-efficiency-analytics__power-vs-bler.png,.png,38821,456979d7de1ba079d14d6bffe8c8a2fb2be6a17aaf68c2fd8a83b96dccdbaffe,True,PNG,1280,720,RGBA,23,255,22.441942305625581,False,
analytics/image/contract__power-energy-efficiency-analytics__power-vs-throughput.png,.png,39722,632d322f0a0af430a7eea40c082f74a3c1a4256ec3aeddc291cca480181451f6,True,PNG,1280,720,RGBA,23,255,23.236388516353262,False,
analytics/image/contract__power-energy-efficiency-analytics__sleep-idle-active-state-occupancy.png,.png,42513,5f8e1883553f38a61d97a100d2bd51a832f8daf509dd529670aa5bc7091816c9,True,PNG,1280,720,RGBA,23,255,50.629926231151053,False,
analytics/image/contract__random-access-prach-analytics__access-latency.png,.png,34914,a6588728a9671803cdd0e2503c67788ebbc3df4007b5b101dd0940af7962de8f,True,PNG,1280,720,RGBA,23,255,58.129719185146413,False,
analytics/image/contract__random-access-prach-analytics__detection-rate.png,.png,41339,b11e6f2b8069c7652f00a69c4b537aaf92eec5d1de1cc5458f26b5df515c67b3,True,PNG,1280,720,RGBA,23,255,62.556103183533502,False,
analytics/image/contract__random-access-prach-analytics__false-alarm-rate.png,.png,41278,082345720a9cd14e355e62940a9e39512b3a67145cc1902278c703771931e082,True,PNG,1280,720,RGBA,23,255,22.993637576799124,False,
analytics/image/contract__random-access-prach-analytics__missed-detection-rate.png,.png,43071,fe876f02fd1cf7c718c7f11a3c6358123c27db16136518e9795b660db81a4b5d,True,PNG,1280,720,RGBA,23,255,23.922826557820716,False,
analytics/image/contract__random-access-prach-analytics__preamble-root-cyclic-shift-usage-summary.png,.png,48167,f5fb0fbd027f11d04f8e9f15230ae93fcb160798f2282983d7c65f5da9749a23,True,PNG,1280,720,RGBA,23,255,45.182382001403134,False,
analytics/image/contract__random-access-prach-analytics__retry-count-distribution.png,.png,33751,a3c60afa1f88586784f74b254bbce6c3e80c35b1daa558ed1716d249b0685755,True,PNG,1280,720,RGBA,23,255,49.925656098931704,False,
analytics/image/contract__random-access-prach-analytics__timing-advance-distribution.png,.png,35126,5d7d8b28dc78d3c5bd15963906df31e98e151d1b03cd089a4b64f2add2018b52,True,PNG,1280,720,RGBA,23,255,50.209199557062547,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__csi-rs-map.png,.png,50505,950e73188f64f5d6cbc3cd5369bcb329f854e0a931dde3f009da361d7b85b96c,True,PNG,1280,720,RGBA,23,255,49.576567811606331,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__dmrs-ptrs-occupancy-map.png,.png,41291,c2522b52d34342a6aaa6c607767947bebab2c3e328614eb9fc71ccf08851056c,True,PNG,1280,720,RGBA,23,255,51.963510326031965,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__pbch-ssb-map.png,.png,41559,3d63efd86f86aecbe481d512ecc49cc61c0c81fa8e77e42e22f5fbbef3e9df5c,True,PNG,1280,720,RGBA,23,255,58.408288679411378,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__pdcch-map.png,.png,42713,2ebcd7e353dd168c7813ce37d2c96a5abc48ce68c84c34e9f1f39568c4b3af51,True,PNG,1280,720,RGBA,23,255,49.731730739429409,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__pdsch-map.png,.png,25847,6a14b84ed9ff3491aabfd393c10bd02400021edac34592fc28d4173456602c8d,True,PNG,1180,760,RGBA,23,255,51.977797686619056,False,
