relative_path,extension,bytes,sha256,decode_ok,format,width_px,height_px,mode,grayscale_min,grayscale_max,grayscale_stddev,blank_or_constant,issue
analytics/image/contract__beamforming-precoding-mimo-analytics__mu-grouping-analytics.png,.png,32265,34fc6bfbfa182f60dd280ebc76bb597dcd282689eec3597552129e1ba3836541,True,PNG,1100,520,RGBA,23,255,23.701426063867551,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__per-layer-sinr.png,.png,21449,0b75b3a50c1ea80c32f433a8fc3e2e3dd24048342dbeb4c97bff301bbe951b1e,True,PNG,1100,620,RGBA,23,255,43.964712069669048,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__precoder-mode-distribution.png,.png,22589,ceb52ea0df341713ab2a14bee79d074e185d3b711f33eb6dad186a7be90b9687,True,PNG,1100,620,RGBA,23,255,47.001722763621437,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__rank-distribution.png,.png,28077,1ef8df7c50ad27c56054e2d0249ffc8cee093bce75dadd46933f939930840ab2,True,PNG,1100,520,RGBA,23,255,21.486460393525402,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__selected-vs-best-beam-gap.png,.png,18188,d4f182975d48042131f4c55afe7f39f61c59320450ae0e22649855d66d559761,True,PNG,1100,620,RGBA,23,255,47.68436446197677,False,
analytics/image/contract__channel-estimation-propagation-analytics__estimator-bias-variance-summaries.png,.png,23176,ecbae4111b5d1527c7861aead39da2077ecc54747c631856f3eaddf4499e7f00,True,PNG,1100,620,RGBA,23,255,48.406354621417769,False,
analytics/image/contract__channel-estimation-propagation-analytics__nmse-vs-snr-sinr.png,.png,30551,bf9b92cc53cb98bbb2202f8d5edd537f628c713a1b8f68d9b897745cdaeb2cb6,True,PNG,1100,520,RGBA,23,255,22.787331448551097,False,
analytics/image/contract__channel-estimation-propagation-analytics__noise-variance-trend.png,.png,27718,be4220c27cefe14195225d4d8a488697eb5a4959cf5a2470200eabc6e90a7a7d,True,PNG,1100,620,RGBA,23,255,18.672523487158472,False,
analytics/image/contract__channel-estimation-propagation-analytics__serving-vs-interferer-decomposition.png,.png,33569,da523451f4c2f4d18b83e05080d327f2880e60d513435dd66a61dfd6c9dfe31a,True,PNG,1100,620,RGBA,23,255,22.351019572053954,False,
analytics/image/contract__constellation-evm-analytics__constellation-per-codeword.png,.png,70974,8a829facce8904a6688264c2a772bc2765c5e84c220880c41598befe1114b6df,True,PNG,1180,760,RGBA,23,255,21.958652178550231,False,
analytics/image/contract__constellation-evm-analytics__constellation-per-layer.png,.png,69553,8522a7e77d99b5d731513a4a2570edb6345f10f5e0ed304ba8dad62716530916,True,PNG,1180,760,RGBA,23,255,20.811520357704573,False,
analytics/image/contract__constellation-evm-analytics__constellation-per-modulation-order.png,.png,53459,6baf79a2f207e9fe1374ef65c3be247c548cd67af9a7b0a84edb31cf1470502d,True,PNG,1180,760,RGBA,23,255,20.149722599730744,False,
analytics/image/contract__constellation-evm-analytics__evm-per-layer.png,.png,26891,b310cb8318568cbae454ed6346bd532001c1eaccff22937c2d39794c6c895bf6,True,PNG,1100,520,RGBA,23,255,20.262008084023112,False,
analytics/image/contract__constellation-evm-analytics__evm-per-subcarrier.png,.png,47359,a488df20aa08fbfe3be897483d3852ad45cc2f133c386ff56a7d8328bb788e5d,True,PNG,1180,700,RGBA,23,255,25.955029181644857,False,
analytics/image/contract__constellation-evm-analytics__evm-per-symbol.png,.png,27306,024bec2d8c8de835281d9e68a4793526212574f4e47dd393e1ff3e8c6901f623,True,PNG,1100,520,RGBA,23,255,20.871262149250924,False,
analytics/image/contract__constellation-evm-analytics__evm-rms.png,.png,16695,58e8b898c8172c83e3137e23d83903dff2087e78aaa2da5aa270cb98d894f94f,True,PNG,1100,620,RGBA,23,255,54.683329446822405,False,
analytics/image/contract__constellation-evm-analytics__post-equalization-constellation.png,.png,72779,e89427538a4daa1e5d903530aed5c029d4c7f561aeb8ad1e95110040eba9f8ad,True,PNG,1180,760,RGBA,23,255,22.719634098203304,False,
analytics/image/contract__constellation-evm-analytics__symbol-decision-error-histogram.png,.png,21173,970ebd1f5e850965e2e474592f4eb183f66effeebf231867c4b4823f86aeb381,True,PNG,1100,620,RGBA,23,255,43.180281507317567,False,
analytics/image/contract__detection-control-analytics__control-decode-success-failure-tables.png,.png,33119,a921ff015fa3b1cdab05e2d205c3991104dd75c3dc780b2ec3f109f762ddd4bb,True,PNG,1100,520,RGBA,23,255,25.687781105104101,False,
analytics/image/contract__detection-control-analytics__far.png,.png,30172,f3aa73ff1342ce5a844f299b3612b90f94d2d6c9dfda67d1d52e481336443639,True,PNG,1120,620,RGBA,23,255,19.038712011795273,False,
analytics/image/contract__detection-control-analytics__p-d.png,.png,30144,15ed4eb075b3058994e36b2aa4e587395608ee791179821f1ccf61f0a87cb549,True,PNG,1120,620,RGBA,23,255,18.891650591765778,False,
analytics/image/contract__detection-control-analytics__p-fa.png,.png,30570,91de0e952bddffa9b5521377641cc3ec7015643e44121ab5eca7319f241267fc,True,PNG,1120,620,RGBA,23,255,19.343256656104522,False,
analytics/image/contract__detection-control-analytics__p-md.png,.png,31399,e4e527a9cd8eabeb3a563667cfe55ac37ac3930d37d8f7abac219d409f54d87c,True,PNG,1120,620,RGBA,23,255,19.954625411704242,False,
analytics/image/contract__detection-control-analytics__pbch-pdcch-pucch-detection-and-decode-timelines.png,.png,33592,386ff6c3e60edc30aa4979259f27971ad7909afae9844ec64881ac1165dc8e75,True,PNG,1100,520,RGBA,23,255,28.530079663737997,False,
analytics/image/contract__detection-control-analytics__prach-correlation-peak-distributions.png,.png,39712,183aa4ae57536207e80c6b7ac8fc837b05530b4f07e1c8abf8ee9c6515516012,True,PNG,1120,620,RGBA,23,255,28.226505742484324,False,
analytics/image/contract__detection-control-analytics__prach-noise-floor-distributions.png,.png,38626,2d3b71dc854fb4c56dda7a9e0230d48084e2a6f1b3bc403a101d8e2ca42f6e87,True,PNG,1120,620,RGBA,23,255,27.865099640874366,False,
analytics/image/contract__detection-control-analytics__prach-peak-search-results.png,.png,38480,91863dc2bc180805eda5812f3bfe8ca49fc7391927e39e9e1c5cd1140db6bdb3,True,PNG,1120,620,RGBA,23,255,26.694331900270281,False,
analytics/image/contract__detection-control-analytics__pucch-dtx-statistics.png,.png,32675,20de629d3c7f86bbf6ef1442ae9ed848cc0cd6b65004028dac0e21d40c398aac,True,PNG,1100,520,RGBA,23,255,23.396743866752502,False,
analytics/image/contract__detection-control-analytics__ssb-detection-statistics.png,.png,32117,8e9f679262be3ac34fdefc349499a0a9347851eae86f4a079128d034b2ef7cb1,True,PNG,1100,520,RGBA,23,255,23.469154573637006,False,
analytics/image/contract__error-reliability-analytics__ber-vs-snr.png,.png,25115,07710011d680e511eb517d8a5ae5c93f17b2f58d6e53b1f04bc6189e3b8e6431,True,PNG,1100,620,RGBA,23,255,16.942227940158496,False,
analytics/image/contract__error-reliability-analytics__ber.png,.png,32370,bfe8f3baac0dbe19fef21cb6584f5fc77a477e6f9c3c72225d891a758513f93c,True,PNG,1120,620,RGBA,23,255,21.75673426926495,False,
analytics/image/contract__error-reliability-analytics__bler-vs-mcs.png,.png,15776,49ccb5de6ef2955ad87d96edce6aa7c2c9e828a1d24b20c80bbbbd792496c87c,True,PNG,1100,620,RGBA,23,255,14.205701083883836,False,
analytics/image/contract__error-reliability-analytics__bler-vs-sinr.png,.png,22916,fc8c935f587278ed4e80c9d25fb73580a4c72f078bfa783b3818b84228682164,True,PNG,1100,620,RGBA,23,255,17.353662434564491,False,
analytics/image/contract__error-reliability-analytics__bler-vs-snr.png,.png,25074,75e2f64dfe10f0a16aee64e11e0fa9fd2a91675ca491fe5b9378e30c607fb99c,True,PNG,1100,620,RGBA,23,255,17.203919074555056,False,
analytics/image/contract__error-reliability-analytics__bler.png,.png,30411,8936352bef77a3efd1e1ec84b1434ecf99e1ac6fcae6579759ecd760905573e7,True,PNG,1120,620,RGBA,23,255,19.886117926436089,False,
analytics/image/contract__error-reliability-analytics__cbg-error-rates.png,.png,31569,c7474d6c0d2de5c90990bfe1677e8d90332add5a23566fac2356d349371b421e,True,PNG,1100,520,RGBA,23,255,21.856029370944047,False,
analytics/image/contract__error-reliability-analytics__code-block-error-rates.png,.png,32083,810ad547822a1a42477326d32b6a179d60d702efa90ea96cb88fa11558974325,True,PNG,1100,520,RGBA,23,255,23.074035900683324,False,
analytics/image/contract__error-reliability-analytics__crc-pass-fail-rates.png,.png,28751,fb5272dde0e6c89f788cb56b2d4c58df4049e726155b7579ab7810cffb2acadc,True,PNG,1100,620,RGBA,23,255,43.651171906033873,False,
analytics/image/contract__error-reliability-analytics__decoder-iteration-distributions.png,.png,19451,9e9a77b0a670733ee20bb0ed66b749f9fb124f6000a07e471202074786a834de,True,PNG,1100,620,RGBA,23,255,43.062089009839916,False,
analytics/image/contract__error-reliability-analytics__fer-vs-snr.png,.png,20299,83e2fb3c67974d5017b818ffbe39eae9cb8586b6557300c849ba5152ca4366db,True,PNG,1100,620,RGBA,23,255,17.034926433349398,False,
analytics/image/contract__error-reliability-analytics__fer.png,.png,36959,454bc5eeb50b63e71b15768df4cfc1d52f465c3c314b53e2eef3549f30a495c3,True,PNG,1120,620,RGBA,23,255,22.586583198909832,False,
analytics/image/contract__error-reliability-analytics__per-channel-reliability-breakdown.png,.png,32760,98da8d136c043c5a7673f18c4935dbc1aa425cec84d3d91706fbb51b1d75692c,True,PNG,1100,520,RGBA,23,255,25.425384948898827,False,
analytics/image/contract__error-reliability-analytics__per-format-reliability-breakdown.png,.png,32791,ded5e1e558c6a96935eec515479439c57b18bc62a188b2041bcbb1a7249885c5,True,PNG,1100,520,RGBA,23,255,25.201297016052845,False,
analytics/image/contract__error-reliability-analytics__per-ue-and-per-cell-reliability.png,.png,18973,6b6f4a4e34f2c5164c9c1e63b569fdce5ec11efca35d5bf0e3b0adeabd9a9f67,True,PNG,1100,620,RGBA,23,255,43.016903768970103,False,
analytics/image/contract__error-reliability-analytics__residual-bler-after-harq.png,.png,24287,5a0d3c50de6f7f768fb5cb9a58dc4121073be5e08539cd66bcc8c93837a0712a,True,PNG,1100,620,RGBA,23,255,43.288651865686688,False,
analytics/image/contract__export-consistency-truth-analytics__assumption-usage-summaries.png,.png,23894,0c112ac0a79786e4331361e382b81bb806d72c39a731ac3fd8c68cb5ae3fd418,True,PNG,1100,620,RGBA,23,255,39.870832338166814,False,
analytics/image/contract__export-consistency-truth-analytics__config-drift.png,.png,29953,38a9ccf8beafd765b49d3e6488f0616ac8f7c02fe9d288301c50ff98eddd019c,True,PNG,1100,520,RGBA,23,255,20.847074365972787,False,
analytics/image/contract__export-consistency-truth-analytics__csv-vs-db-consistency.png,.png,32553,278195cc9da4d32ad7457a1d7ce85172adecfb5d85ae585f36a8035cca3bf2d0,True,PNG,1100,520,RGBA,23,255,23.305822640182537,False,
analytics/image/contract__export-consistency-truth-analytics__db-vs-browser-consistency.png,.png,33072,398812a9ccd1d93eddd6e04c47ee16237ac35d2d8264868ee9dc8970d159396f,True,PNG,1100,520,RGBA,23,255,24.046152679978483,False,
analytics/image/contract__export-consistency-truth-analytics__fallback-event-summaries.png,.png,31944,10005f9d5d200691f157d8907508537d8c7fb01c60a2cb8119a3709972a0f167,True,PNG,1100,520,RGBA,23,255,23.733635570929007,False,
analytics/image/contract__export-consistency-truth-analytics__missing-field-audits.png,.png,22245,64d39593b1553a00f5283df9ef098a25bd90324475fb1531dff58e87708531bf,True,PNG,1100,620,RGBA,23,255,23.18518896748531,False,
analytics/image/contract__export-consistency-truth-analytics__placeholder-exposure-checks.png,.png,32462,7fda18b17e2c5005fafe8c65ea9d92c340051717d41c8ab482bef992cd24d437,True,PNG,1100,520,RGBA,23,255,24.366696142938434,False,
analytics/image/contract__export-consistency-truth-analytics__run-status-truth-checks.png,.png,31480,ad2a53b54ccf2afb824ecefb8b00e3b0824b59f0f43afcb24d6eda470af13adc,True,PNG,1100,520,RGBA,23,255,23.100320958796328,False,
analytics/image/contract__export-consistency-truth-analytics__schema-drift.png,.png,21333,6278000fb8f8bb5ea128fd370a109a22cfa99a6240e7d8d138d7b9a55544fd45,True,PNG,1100,620,RGBA,23,255,43.115655843345777,False,
analytics/image/contract__export-consistency-truth-analytics__smoke-exposure-checks.png,.png,29176,ce7aeacfc8e794440be81f40d2ad02ab0f47556244aa519064a56246020d1997,True,PNG,1100,520,RGBA,23,255,22.104497964497728,False,
analytics/image/contract__export-consistency-truth-analytics__source-row-count-vs-analytics-row-count.png,.png,27849,1fccefafd3494daba9082da830b7ce6cdc7ac05d6e1531c232914266b8b6cd6e,True,PNG,1100,620,RGBA,23,255,22.944654867636135,False,
analytics/image/contract__export-consistency-truth-analytics__summary-vs-raw-contradiction-checks.png,.png,27875,8f97e70671ad7404354ffc8db4eb7e63919fca0fe3bc4ba6b8c7e622366d6549,True,PNG,1100,620,RGBA,23,255,21.53494189597269,False,
analytics/image/contract__export-consistency-truth-analytics__truth-policy-violation-counts.png,.png,32222,913f60c51ecc28cae194a0435a22ab93af7dc157866e568d6d1015404d884a03,True,PNG,1100,520,RGBA,23,255,24.334478268063041,False,
analytics/image/contract__harq-analytics__harq-combining-gain-distribution.png,.png,36249,e4f1b2e45812125d3e18b03d3663b6ad53ed942cf2bca63d3f491acad4f9add9,True,PNG,1100,520,RGBA,23,255,26.70913786219662,False,
analytics/image/contract__harq-analytics__harq-process-timeline.png,.png,24595,60906a16c6f3a5a62cbb847535711aac258b347a356025939cad561ae763ecb9,True,PNG,1100,620,RGBA,23,255,18.013083033519198,False,
analytics/image/contract__harq-analytics__harq-rtt-distribution.png,.png,24090,798cf15c79b8e444e909d1e1df1ffacd83fceb4d46cfc346a686de55e7e1c345,True,PNG,1100,620,RGBA,23,255,46.927201802000141,False,
analytics/image/contract__harq-analytics__newtx-vs-retx-comparison.png,.png,35032,da7a94a981c645055ddb7438eb7317bddd24c1063e81ff2ed82a21938290d1e1,True,PNG,1100,520,RGBA,23,255,24.32193849053127,False,
analytics/image/contract__harq-analytics__residual-failure-patterns.png,.png,30008,ee8c985c6464f03d200995a1c1927cf099ec806b1feb1b2d8de1a39ef6c17d10,True,PNG,1120,620,RGBA,23,255,22.609814117702662,False,
analytics/image/contract__harq-analytics__retransmission-count-histogram.png,.png,35796,4516448fd4c0f64823d7a2f6f58848bfdf366133d937269a315ecef0b777d4ca,True,PNG,1100,520,RGBA,23,255,25.737553049102292,False,
analytics/image/contract__harq-analytics__retransmission-rate-trend.png,.png,31849,12eb298d0908b639acd2eb8385f946c9bf010b08acf32d6945a9489539839da5,True,PNG,1100,520,RGBA,23,255,23.305052140614976,False,
analytics/image/contract__impairments-tracking-analytics__cfo-true-vs-estimated-vs-residual.png,.png,45687,626d5b7983965073a039bdf8375d8889332a0da0d94e523ff32b2c8aa3cf3bf2,True,PNG,1180,700,RGBA,23,255,21.91401687884143,False,
analytics/image/contract__impairments-tracking-analytics__iq-imbalance-summary.png,.png,48286,32ec424e041a900088b83c798f614bedb9f0ca2f94fd79a2e79ceb05c28c333d,True,PNG,1100,520,RGBA,23,255,28.722614793641206,False,
analytics/image/contract__impairments-tracking-analytics__timing-offset-true-vs-estimated-vs-residual.png,.png,28579,c5dd87e8f25ca1850c22e81939d5fa026a3cbacec13a19b57ae517f5282eafda,True,PNG,1100,620,RGBA,23,255,48.967761057572702,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__applied-awgn-snr-vs-measured-runtime-sinr-comparison.png,.png,35562,15548c7d7098c7666554e4a9f029644b9fe74fa6750a315da9a71d4798199ce6,True,PNG,1180,700,RGBA,23,255,25.748239817155177,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__config-vs-measured-conflict-dashboard.png,.png,26175,2dfb3c7ca9437d2932ca90817653f96cbc26a5c5910c7ddeb4f31a626b860920,True,PNG,1100,620,RGBA,23,255,20.607868138514672,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__cqi-pmi-ri-cri-ssbri-trends.png,.png,34418,37924f0aa066376819cbc3cf0c37cee6714d3735b94bf7479344b3c56a2b5492,True,PNG,1180,700,RGBA,23,255,22.006609172953677,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__cqi-to-mcs-mapping-plot.png,.png,24788,9a9a8d1cc6e6d16e17c1c19e3b5a6d08e4ff4f277a92726d081b8cd808e42e40,True,PNG,1100,620,RGBA,23,255,19.49324686646656,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__per-beam-quality-plot.png,.png,31040,945241b7e0b2caf8f3a5270b1ea7256efd67eb6d0327dbec4ba16ae4ed2bddf6,True,PNG,1100,520,RGBA,23,255,22.920528497577049,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__per-layer-quality-plot.png,.png,30720,7d36c8e1a2bf281553ee046da816b613550916183d06d3f383ddc125a4e4b5d9,True,PNG,1100,520,RGBA,23,255,22.731340863163659,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__quality-vs-selected-mcs-mismatch-plot.png,.png,23694,b4d6d25625f906b82f89972482eaa0b9d1dbb13cc5e3129712dd2fe9a3018840,True,PNG,1100,620,RGBA,23,255,22.224641131457872,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__selected-mcs-distribution.png,.png,17089,fe4742f9417556b9b5856a1c44e59310ebddaaa7800dedf1cf0f6d9a36a318eb,True,PNG,1100,620,RGBA,23,255,42.721334433555562,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__selected-vs-derived-mcs-confusion-matrix.png,.png,23676,47d827319f037f153cc673c9c0f4ca0352f0e9182b2427de909e76d2337e8791,True,PNG,1180,760,RGBA,23,255,33.348801587569334,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__servingrsrp-rsrp-csi-rsrp-trends.png,.png,32423,a2ea2ca361d903222b5df611e839c68d0eda6f070a685be747bc772c17c43efb,True,PNG,1100,520,RGBA,23,255,26.008357411861681,False,
analytics/image/contract__power-energy-efficiency-analytics__active-bandwidth-vs-power.png,.png,29425,5b88bbed31db833363b6c93e623d17e9009d42fea2f3dfc9be422054892a7f0a,True,PNG,1100,520,RGBA,23,255,22.870724815119583,False,
analytics/image/contract__power-energy-efficiency-analytics__active-rank-vs-power.png,.png,28434,86ff83985b8436c2ef745b2f47c3f5c2e4fc82b19da4952d9758edaf8a24d815,True,PNG,1100,520,RGBA,23,255,21.320636996018148,False,
analytics/image/contract__power-energy-efficiency-analytics__baseband-power.png,.png,27230,10d823f8f2c05d41e983be8c727f51f318dabbf890f996413d6c4b33edb2d914,True,PNG,1100,620,RGBA,23,255,20.495763844919107,False,
analytics/image/contract__power-energy-efficiency-analytics__dl-tx-power-per-cell-beam-ue.png,.png,37693,50af5132cd49d62baa99d9b0be4d52052343e489f37eaa94f83518bf0cc63295,True,PNG,1100,620,RGBA,23,255,56.203430092081241,False,
analytics/image/contract__power-energy-efficiency-analytics__energy-bit.png,.png,21278,c1356931df32ee1aa6a8c40857adcd1e10eb654ec6ce3e5baa9f7db2c9a14a0f,True,PNG,1100,620,RGBA,23,255,41.98630216003145,False,
analytics/image/contract__power-energy-efficiency-analytics__energy-efficiency-by-cell.png,.png,32003,ea4f3a5812b416916db1bde9696fefc8f75372ef00c689fb2d8b5d627b5c7573,True,PNG,1100,520,RGBA,23,255,23.309240207530994,False,
analytics/image/contract__power-energy-efficiency-analytics__energy-efficiency-by-ue.png,.png,23032,33bdda40584e82fd76d4c37b878802f49924aaace907aff0dc139a555d5fa5ab,True,PNG,1100,620,RGBA,23,255,17.701339305290638,False,
analytics/image/contract__power-energy-efficiency-analytics__energy-per-bit-histogram.png,.png,19986,d420d2f2a5e6c74e45a2d88a4eb744355cbed8f91ba1b8460109069afc625d81,True,PNG,1100,620,RGBA,23,255,44.513184088436319,False,
analytics/image/contract__power-energy-efficiency-analytics__joules-gb.png,.png,20670,d0ee9a51c0b50fc3b343c3ad2dbf3e2e8705de9e10adfc3277b2131e0733eabb,True,PNG,1100,620,RGBA,23,255,41.906789170345263,False,
analytics/image/contract__power-energy-efficiency-analytics__papr-vs-power.png,.png,23009,7a758ce4eaa447a894b9f65b67ea8d6b399442ecc814b1c7e30f9f088c526f8b,True,PNG,1100,620,RGBA,23,255,15.840760873611657,False,
analytics/image/contract__power-energy-efficiency-analytics__power-vs-bler.png,.png,21346,05a34decaee135c957bbac23f6817b85c9771610d613ccd949c1e9f1c7889c8f,True,PNG,1100,620,RGBA,23,255,15.584685742841886,False,
analytics/image/contract__power-energy-efficiency-analytics__power-vs-throughput.png,.png,23169,27f46555d851b416fc0810fdf9306d950e8ca4d5467febc565217b28da59d2bb,True,PNG,1100,620,RGBA,23,255,17.058755568503283,False,
analytics/image/contract__power-energy-efficiency-analytics__sleep-idle-active-state-occupancy.png,.png,33180,1af3a794444a207ea3ade55b79ccad8d37315e204060ebbc518445d5dff1ee7f,True,PNG,1100,520,RGBA,23,255,25.046529148801525,False,
analytics/image/contract__random-access-prach-analytics__access-latency.png,.png,22667,ec05934817f7d407ab6b00c0b61a3a67b9403e75fb1c9fcf3fa9785484d4f684,True,PNG,1100,620,RGBA,23,255,50.763233897247716,False,
analytics/image/contract__random-access-prach-analytics__detection-rate.png,.png,31148,5c20003ea991ab6d54e30f1bdfdef40ef869d33aed3745e5155314133bc03094,True,PNG,1120,620,RGBA,23,255,20.463891472955126,False,
analytics/image/contract__random-access-prach-analytics__false-alarm-rate.png,.png,31566,a3357fc848fb097ef9e2c7a63cf266f3206dc0045b73f332831a1c00abce9b03,True,PNG,1120,620,RGBA,23,255,20.921745666994699,False,
analytics/image/contract__random-access-prach-analytics__missed-detection-rate.png,.png,33098,903cc7cdb429fdab3a6a2311d1c18f7931ac6062c976cad2ce7f91f23ad981bb,True,PNG,1120,620,RGBA,23,255,22.217978054427398,False,
analytics/image/contract__random-access-prach-analytics__preamble-root-cyclic-shift-usage-summary.png,.png,38764,29aff9334c7ec51496c6247b2a61a663392a186d543585803d233a9c562eb9e5,True,PNG,1120,620,RGBA,23,255,26.423708920229569,False,
analytics/image/contract__random-access-prach-analytics__retry-count-distribution.png,.png,31875,9a2dfa5ba557916aac5979040fd6dc87f514583c99913d6920665c4128eec273,True,PNG,1120,620,RGBA,23,255,22.403075469046016,False,
analytics/image/contract__random-access-prach-analytics__timing-advance-distribution.png,.png,24536,9fcf3604d4886586829b2c46f8db39b3bea77f76fe21ad5a163d21ee2541e89e,True,PNG,1100,620,RGBA,23,255,43.347231628716635,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__csi-rs-map.png,.png,40081,8c2712545a5d8c7300741882d24b2a099f889cb81263f540e9558d82c9617488,True,PNG,1180,760,RGBA,23,255,56.318184350821987,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__dmrs-ptrs-occupancy-map.png,.png,27991,20725ee97d89f9526c08a4ecfc8f401624fe99b0d30e26576f02c1a209ff03c6,True,PNG,1100,620,RGBA,23,255,43.725193060664608,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__pbch-ssb-map.png,.png,38098,cd7e14f4d57593d32cb723b371969dcfca78771c6f9055a8d68cfb3339cdd116,True,PNG,1120,620,RGBA,23,255,23.004287377612474,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__pdcch-map.png,.png,28012,4922b0fcb68fb9d1bfc6b1534671880b1d03662e4455478d952631c29d84ef9c,True,PNG,1100,520,RGBA,23,255,20.740425181527542,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__pdsch-map.png,.png,31293,896d7cb989fc0d6c3285480331e5cf33a4493d1bd461b71fa7ffb0ea19c8b1bb,True,PNG,1180,760,RGBA,23,255,57.450037126687462,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__prach-opportunity-map.png,.png,33810,cac67931d492a168a638db5e50daa7bb08f5a942f57b85108dc913a870fafd03,True,PNG,1120,620,RGBA,23,255,23.23856776012812,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__prb-heatmap.png,.png,31782,d2c0b5ef224a067d3a9051f4b2ecd2be0d3ff98f2955e6f6fb04048710dd1ff2,True,PNG,1180,760,RGBA,23,255,57.510008247148285,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__pucch-map.png,.png,28033,4aed7fd811ecb74b810f4a40dfca200b0cacf0c48401c092f204066d589c7a14,True,PNG,1100,520,RGBA,23,255,20.440616052326078,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__pusch-map.png,.png,24930,3c1606fdc28bc6cfd762cbc8e51685065056d4f9519f9fa6180c9a97a8eb2177,True,PNG,1100,520,RGBA,23,255,19.337279181988006,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__re-occupancy-heatmap.png,.png,37169,353088176d05e2e67b421ef2e4cf2cf7753ed3b2ba4060275b711dab89c8c43e,True,PNG,1180,760,RGBA,23,255,54.95903275745875,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__srs-map.png,.png,30377,be52f68f25a22ad4d8ca02d4d8066e568462ad1a3080c2929277277ec6551f72,True,PNG,1100,520,RGBA,23,255,20.243893439931171,False,
analytics/image/contract__runtime-compute-complexity-parallelism-analytics__decoder-complexity-units.png,.png,23138,673f1b69e6c8da600052ff064d945e109d2be5a7a423eab5f6eced040ecd0dee,True,PNG,1100,620,RGBA,23,255,44.053729778962015,False,
