sha256,copy_count,relative_paths
64e02afd9121195560341bc00b2596bdfd242ab29b01bb9ac9b26c9a0e211b6f,2,reports/csv/live_case_status.csv|reports/csv/live_truth_policy_status.csv
65d09b7feb4292fb01bcb0915acc075998c2db3be8467a6af1b5b77673918a57,2,waveform/csv/final_tx_iq_dl_port1_keysight.csv|waveform/csv/final_tx_iq_dl_port2_keysight.csv
67ca4bdfa116cd4397ce0d17d242c73d969e14c3e8f5bd45dc49dab3bed01e86,2,reports/csv/kpi_harq_delivery_trace_ul.csv|reports/csv/kpi_tb_delivery_ledger_ul.csv
6e348aed77fb70205638d4669e3176f781bda9d940804334e10f8ca39cbb90c4,4,reports/csv/live_access_state.csv|reports/csv/live_prach_occasion_state.csv|reports/csv/live_prach_stage_table.csv|reports/csv/live_random_access_state.csv
6e640cfb6414494f3862df0c50403201627123f3bf25178b256131e7575ec94d,2,analytics/csv/contract__beamforming-precoding-mimo-analytics__beam-gain-gap-histogram.csv|reports/csv/contract__beamforming-precoding-mimo-massive-mimo__beam-gain-gap-histogram.csv
71722ef4da696ad0305f68845ae10f387465028843240d82fea1f218b2676236,3,analytics/csv/change_impact_analytics.csv|analytics/csv/regression_analytics.csv|analytics/csv/regression_delta_view.csv
797381e7fdf53bce351818a07652c15fd759e978cd32ddb98ef9177cc560c55b,2,control/csv/access_state_timeline.csv|reports/csv/access_state_timeline.csv
7cdc3042d71a1dc2cbb28aea8512bd914aca9fc8be44cb4ab3e3a2d29a34d09a,2,reports/csv/live_power_runtime_table.csv|reports/csv/live_ue_power_state.csv
7f6d3d96339e76219533ebbab191f2f51fa2b3bde700f06629ada48a5bfa2974,2,control/csv/control_gating_summary.csv|reports/csv/live_control_gating_summary.csv
839377f50f0ab3ddc0dee672c5636d3a6bb23b3144fca25167176e1c52dc757d,2,component_anchors/channel_rf/reports/csv/channel_rf_negative_trials.csv|component_anchors/channel_rf/rf/csv/channel_rf_negative_trials.csv
85470286265e35ee57b691c0803c1bf1e556d5376e73b794e155c99961365662,3,air_interface/csv/fer_summary.csv|reports/csv/fer_summary.csv|reports/csv/live_error_rate_summary.csv
89dd1dfdaeeeccfafe85aee6342427e9bb910a415cdfb1c2024183a4f4a1093e,5,reports/csv/live_event_trigger_table.csv|reports/csv/live_measurement_filter_state.csv|reports/csv/live_mobility_state.csv|reports/csv/live_reselection_state.csv|reports/csv/live_selection_state.csv
8d38127ea3044bfbfa726d91582a2eb0ca6ea90b8b919ed690f6e944546e48c1,4,reports/csv/live_pbch_summary.csv|reports/csv/live_ssb_occasion_state.csv|reports/csv/live_ssb_stage_table.csv|reports/csv/live_sync_signal_state.csv
92f7c780daf2b3b15e1f3f16ebbc8cd83fb35be40081bad5419dd40f9aa64ca5,2,packet_flow/csv/slot_trace.csv|reports/csv/slot_trace.csv
93c08902f11f07532a59f8b4a6410cc31c5e4b4b2b1c121af834eb2cb24b0711,2,analytics/csv/contract__power-energy-efficiency-analytics__power-vs-bler.csv|reports/csv/contract__power-energy-thermal-compute-runtime__power-vs-bler.csv
969a29a0a616870f4a94099ba3f513229f1ce235f6ace6783cf343c5bdecf307,2,packet_flow/csv/live_prb_allocation.csv|reports/csv/live_prb_allocation_snapshot.csv
9788d6e349c0bc197c26ba7e797e854693971511dc7468e3b1303b46613fc06d,2,analytics/csv/contract__power-energy-efficiency-analytics__power-vs-throughput.csv|reports/csv/contract__power-energy-thermal-compute-runtime__power-vs-throughput.csv
9b90672ba08d30d92dfc5540975877f43ffd45327179a847535dff93e7483982,2,reports/csv/live_sector_table.csv|reports/csv/sectors.csv
9d118c1d64153d5ad4ad5fb392875687f2cf07e4413a5557d2a9d1193ea548b5,2,reports/csv/kpi_harq_delivery_trace_dl.csv|reports/csv/kpi_tb_delivery_ledger_dl.csv
9d97233ef16bd143eef8b51626f25fa09ec330ba1e65e94f987353e402421292,2,reports/csv/live_browser_surface_integrity_table.csv|reports/csv/live_consistency_check_table.csv
9da73ff3c828cafb021cb54d4902b591c7113229f56be0c23a042aa44961ade1,2,analytics/csv/contract__resource-grid-re-occupancy-analytics__re-occupancy-heatmap.csv|reports/csv/contract__air-interface-frame-slot-symbol-grid__re-occupancy-heatmap.csv
9e4610a6892953282172bb1a59f34de02703d3b7677685cd51130f7d67ce04de,2,reports/csv/live_srs_channel_estimation_table.csv|reports/csv/live_srs_stage_table.csv
a109947cca01e40952c03c7e551adcc82f636694528072414dbed80dbb3ef991,2,control/csv/reference_signal_measurements.csv|reports/csv/reference_signal_measurements.csv
a125e285bd34d1a2a5f943c6a4e9f5cccb5965d72138e39349638f99a78642df,2,control/csv/access_transition_ledger.csv|reports/csv/access_transition_ledger.csv
a3ea77d83687f42fedaa14dbb27fc1a99c84dd2d91d5a1f775722edd94228c40,2,analytics/csv/beam_analytics.csv|analytics/csv/user_grouping_analytics.csv
b39ea8d6de8e603149105d6b4a663d993b704e59d1d722568f3498ca89e92a2e,3,reports/csv/live_csirs_resource_table.csv|reports/csv/live_csirs_stage_table.csv|reports/csv/live_csirs_stats.csv
b3f8e3f84acac32b01fffbf5436d32704c26144adf85c9067ed0589cb5b27bb5,2,analytics/csv/regression_baseline_view.csv|analytics/csv/regression_candidate_view.csv
b49151aaaaad08cfc22acde4ba23a3193db60ade2ad4724817efabd2b4621afd,2,reports/csv/live_cell_table.csv|reports/csv/live_per_cell_context.csv
b5c8dc76534e98cfaf58e873b56651fa3ac71bd5530dcc26c20f1a13ab10b51b,2,reports/csv/live_ue_table.csv|reports/csv/ues.csv
bf77ecb67f0426a1550f58d9d01a9607cc1c4d8e8152399425838a488f29be0e,3,analytics/csv/clipping_analytics.csv|analytics/csv/papr_analytics.csv|analytics/csv/spectrum_analytics.csv
c4dece27f32209e1b1eeca46b892f411e8125b59b6bd0bc7aad4e134464cd39c,2,analytics/csv/codeblock_analytics.csv|analytics/csv/decoder_analytics.csv
c7700ab57660e65545fee6f695db2fbcb2e402fb782bb689905c6361645658be,2,analytics/csv/contract__beamforming-precoding-mimo-analytics__rank-distribution.csv|reports/csv/contract__beamforming-precoding-mimo-massive-mimo__rank-distribution.csv
c835d394dabc36ce4716eaf1fcefa943a1a9a03970859c3b598b96f8c5a1f426,2,beamforming/csv/mimo_primary_trial_source_reconciliation.csv|reports/csv/kpi_primary_trial_source_reconciliation.csv
cef6c17e76d3bec35e5ac624409f0c4544d31e820f16aef35dffbf42106e7b68,2,analytics/csv/contract__beamforming-precoding-mimo-analytics__precoder-mode-distribution.csv|reports/csv/contract__beamforming-precoding-mimo-massive-mimo__precoder-mode-distribution.csv
d1282b647d0eca2f5b50c924431107c7ec3bc0ddb99853edc7c5afa9aa46127c,4,analytics/csv/harq_analytics.csv|analytics/csv/harq_process_analytics.csv|analytics/csv/runtime_latency_analytics.csv|analytics/csv/soft_buffer_analytics.csv
d6430fa4da58c2681a35c59714c36259be048668e334035e71ba2993e0b5362b,2,reports/csv/live_csi_feedback_stats.csv|reports/csv/live_csi_feedback_table.csv
dd90aac0e1931886ab310e5c4ef7e20013c5691ee7e3f2913595a18428d870a9,2,reports/csv/live_site_table.csv|reports/csv/sites.csv
df3c55eda6139a8ca388718e7ed316a030b32f97398b05fbf53c7ebe25ba3633,2,analytics/csv/contract__harq-analytics__harq-process-timeline.csv|reports/csv/contract__harq-ack-nack-retransmission__harq-process-timeline.csv
e18da22ddf2304fb3f9e15f1398eb92ee07fd9d690dcf15e59d1ee4977d86c4b,2,reports/csv/live_beam_management_procedure_stats.csv|reports/csv/live_beam_selection_stats.csv
ed3ad4e534fe8cb24d045c41e58cf9b7ca76223b375cd962b373648cedaa39e3,5,reports/csv/live_coreset_state.csv|reports/csv/live_pdcch_dmrs_table.csv|reports/csv/live_pdcch_stage_table.csv|reports/csv/live_pdcch_summary.csv|reports/csv/live_search_space_state.csv
f2b3aadfbf84f7f96bbd2e9bf27c0266e935b9184505d3c7e11e4d5c3473ca68,2,analytics/csv/symbol_throughput_analytics.csv|reports/csv/live_symbol_throughput_table.csv
f6bb4132b6ba577aa1c9a64d009ac5c5c4a23bdae5041a3ee0541eaad5777021,2,analytics/csv/contract__resource-grid-re-occupancy-analytics__prb-heatmap.csv|reports/csv/contract__air-interface-frame-slot-symbol-grid__prb-heatmap.csv
f8e8947e37d70febc7ed2f29e1f6e9e1e8a36cc72ea766453ee7e2aa1eb3aa24,2,reports/csv/live_trp_table.csv|reports/csv/trps.csv
fb211d6d9c693ddf99cf3ff9cb1a484958be318840d80d45424fb4f2b4bf0146,3,reports/csv/reports_partial_or_missing_v.csv|reports/csv/reports_status_rollup_explanations_v.csv|reports/csv/reports_truth_violations_v.csv
fb590b3f03f50cff43b01cf3b1f5db755f34b817e94078d28612b2575711cb70,5,reports/csv/live_bwp_state.csv|reports/csv/live_carrier_config.csv|reports/csv/live_frame_grid_state.csv|reports/csv/live_numerology_state.csv|reports/csv/live_thread_orchestration_table.csv
fde3ee9cc0690a30c2289fcb656418f1564620420cba40aa830197e2e92ff930,3,reports/csv/live_prach_detection_table.csv|reports/csv/prach_correlation_trace.csv|reports/csv/prach_correlation_traces.csv
