CategoryCode,CategoryKey,CategoryName,MetricKey,MetricName,Entity,Statistic,Availability,CountsTowardCoverage,ValueNumeric,ValueText,Unit,SourceArtifact,Notes
N,complexity_implementation_outputs,Complexity / implementation outputs,runtime_per_block,runtime per block,pbch_initial_access_compute,p95,observed,1,4054.9257,4054.9257,ms,air_interface/csv/pbch_trials.csv,Runtime-per-block reporting is exported from actual runtime-summary wall time plus observed wall-clock compute-latency columns emitted by the waveform LLS execution path.
N,complexity_implementation_outputs,Complexity / implementation outputs,runtime_per_block,runtime per block,pbch_initial_access_compute,max,observed,1,4054.9257,4054.9257,ms,air_interface/csv/pbch_trials.csv,Runtime-per-block reporting is exported from actual runtime-summary wall time plus observed wall-clock compute-latency columns emitted by the waveform LLS execution path.
N,complexity_implementation_outputs,Complexity / implementation outputs,runtime_per_block,runtime per block,cell_search_compute,mean,observed,1,4054.9257,4054.9257,ms,control/csv/cell_search_trials.csv,Runtime-per-block reporting is exported from actual runtime-summary wall time plus observed wall-clock compute-latency columns emitted by the waveform LLS execution path.
N,complexity_implementation_outputs,Complexity / implementation outputs,runtime_per_block,runtime per block,cell_search_compute,p95,observed,1,4054.9257,4054.9257,ms,control/csv/cell_search_trials.csv,Runtime-per-block reporting is exported from actual runtime-summary wall time plus observed wall-clock compute-latency columns emitted by the waveform LLS execution path.
N,complexity_implementation_outputs,Complexity / implementation outputs,runtime_per_block,runtime per block,cell_search_compute,max,observed,1,4054.9257,4054.9257,ms,control/csv/cell_search_trials.csv,Runtime-per-block reporting is exported from actual runtime-summary wall time plus observed wall-clock compute-latency columns emitted by the waveform LLS execution path.
N,complexity_implementation_outputs,Complexity / implementation outputs,peak_memory,peak memory,exporter,process_snapshot_mb,config_only,0,2633.0859375,2633.0859375,MB,meta/runtime_summary.json,Memory reporting is exported as an honest exporter-time resident-memory view over actual loaded LLS artifacts. Full in-run peak profiling is not instrumented in the current waveform path.
N,complexity_implementation_outputs,Complexity / implementation outputs,peak_memory,peak memory,loaded_tables,max_resident_table_mb,derived,1,7.6649808883667,7.6649808883667,MB,reports/csv/lls_output_metric_rows.csv,Memory reporting is exported as an honest exporter-time resident-memory view over actual loaded LLS artifacts. Full in-run peak profiling is not instrumented in the current waveform path.
N,complexity_implementation_outputs,Complexity / implementation outputs,peak_memory,peak memory,loaded_tables,total_resident_tables_mb,derived,1,29.2860889434814,29.2860889434814,MB,reports/csv/lls_output_metric_rows.csv,Memory reporting is exported as an honest exporter-time resident-memory view over actual loaded LLS artifacts. Full in-run peak profiling is not instrumented in the current waveform path.
N,complexity_implementation_outputs,Complexity / implementation outputs,average_memory,average memory,loaded_tables,mean_resident_table_mb,derived,1,1.12638803628775,1.12638803628775,MB,reports/csv/lls_output_metric_rows.csv,Memory reporting is exported as an honest exporter-time resident-memory view over actual loaded LLS artifacts. Full in-run peak profiling is not instrumented in the current waveform path.
N,complexity_implementation_outputs,Complexity / implementation outputs,average_memory,average memory,loaded_tables,median_resident_table_mb,derived,1,0.537306785583496,0.537306785583496,MB,reports/csv/lls_output_metric_rows.csv,Memory reporting is exported as an honest exporter-time resident-memory view over actual loaded LLS artifacts. Full in-run peak profiling is not instrumented in the current waveform path.
N,complexity_implementation_outputs,Complexity / implementation outputs,average_memory,average memory,exporter,process_snapshot_mb,config_only,0,2633.0859375,2633.0859375,MB,meta/runtime_summary.json,Memory reporting is exported as an honest exporter-time resident-memory view over actual loaded LLS artifacts. Full in-run peak profiling is not instrumented in the current waveform path.
N,complexity_implementation_outputs,Complexity / implementation outputs,number_of_model_invocations,number of model invocations,ai_ml,count,config_only,0,0,0,count,meta/scenario_config_resolved.json,"Model invocation count is emitted from actual AI benchmark rows when present, otherwise from the resolved AI configuration for this run. AI/ML is disabled in this scenario, so the effective model invocation count is zero."
N,complexity_implementation_outputs,Complexity / implementation outputs,number_of_model_invocations,number of model invocations,ai_ml,effective_rate_hz,config_only,0,0,0,invocations_per_s,meta/scenario_config_resolved.json,"Model invocation count is emitted from actual AI benchmark rows when present, otherwise from the resolved AI configuration for this run. AI/ML is disabled in this scenario, so the effective model invocation count is zero."
N,complexity_implementation_outputs,Complexity / implementation outputs,flops_macs_estimate,FLOPs / MACs estimate,signal_processing,fft_ops,observed,1,570589093.978022,570589093.978022,estimated_ops,air_interface/csv/dl_pdsch_trials.csv,FLOPs / MACs estimates are exported from actual decoder and detector complexity counters plus FFT/channel-estimation/equalization estimates derived from observed RE counts and the resolved FFT/grid configuration.
N,complexity_implementation_outputs,Complexity / implementation outputs,flops_macs_estimate,FLOPs / MACs estimate,signal_processing,channel_estimation_ops,observed,1,3391956,3391956,estimated_ops,air_interface/csv/dl_pdsch_trials.csv,FLOPs / MACs estimates are exported from actual decoder and detector complexity counters plus FFT/channel-estimation/equalization estimates derived from observed RE counts and the resolved FFT/grid configuration.
N,complexity_implementation_outputs,Complexity / implementation outputs,flops_macs_estimate,FLOPs / MACs estimate,signal_processing,equalizer_ops,observed,1,72668016,72668016,estimated_ops,air_interface/csv/dl_pdsch_trials.csv,FLOPs / MACs estimates are exported from actual decoder and detector complexity counters plus FFT/channel-estimation/equalization estimates derived from observed RE counts and the resolved FFT/grid configuration.
N,complexity_implementation_outputs,Complexity / implementation outputs,flops_macs_estimate,FLOPs / MACs estimate,signal_processing,detector_ops,observed,1,61719368256,61719368256,estimated_ops,air_interface/csv/dl_pdsch_trials.csv,FLOPs / MACs estimates are exported from actual decoder and detector complexity counters plus FFT/channel-estimation/equalization estimates derived from observed RE counts and the resolved FFT/grid configuration.
N,complexity_implementation_outputs,Complexity / implementation outputs,flops_macs_estimate,FLOPs / MACs estimate,signal_processing,decoder_ops,observed,1,11215720,11215720,estimated_ops,air_interface/csv/dl_pdsch_trials.csv,FLOPs / MACs estimates are exported from actual decoder and detector complexity counters plus FFT/channel-estimation/equalization estimates derived from observed RE counts and the resolved FFT/grid configuration.
N,complexity_implementation_outputs,Complexity / implementation outputs,flops_macs_estimate,FLOPs / MACs estimate,signal_processing,total_estimated_ops,observed,1,62379863279.978,62379863279.978,estimated_ops,air_interface/csv/dl_pdsch_trials.csv,FLOPs / MACs estimates are exported from actual decoder and detector complexity counters plus FFT/channel-estimation/equalization estimates derived from observed RE counts and the resolved FFT/grid configuration.
N,complexity_implementation_outputs,Complexity / implementation outputs,inference_latency,inference latency,ai_ml,configured_budget_us,disabled,0,1000,1000,us,meta/scenario_config_resolved.json,Inference latency is promoted only when the active AI path emits measured runtime latency telemetry. Configured latency budgets remain config_only and do not count as measured AI execution evidence.
N,complexity_implementation_outputs,Complexity / implementation outputs,inference_latency,inference latency,ai_ml,effective_us,disabled,0,0,0,us,meta/scenario_config_resolved.json,"Inference latency is promoted only when the active AI path emits measured runtime latency telemetry. Configured latency budgets remain config_only and do not count as measured AI execution evidence. AI/ML is disabled in this scenario, so effective inference latency is zero."
N,complexity_implementation_outputs,Complexity / implementation outputs,decode_latency,decode compute latency,DL_compute,mean,observed,1,17.038766,17.038766,ms,air_interface/csv/dl_pdsch_trials.csv,Decode latency is exported from ComputeLatency_ms wall-clock decoder runtime. Radio/procedure delay stays in separate explicit metrics.
N,complexity_implementation_outputs,Complexity / implementation outputs,decode_latency,decode compute latency,DL_compute,p95,observed,1,94.4947,94.4947,ms,air_interface/csv/dl_pdsch_trials.csv,Decode latency is exported from ComputeLatency_ms wall-clock decoder runtime. Radio/procedure delay stays in separate explicit metrics.
N,complexity_implementation_outputs,Complexity / implementation outputs,decode_latency,decode compute latency,DL_compute,max,observed,1,116.2021,116.2021,ms,air_interface/csv/dl_pdsch_trials.csv,Decode latency is exported from ComputeLatency_ms wall-clock decoder runtime. Radio/procedure delay stays in separate explicit metrics.
N,complexity_implementation_outputs,Complexity / implementation outputs,decode_latency,decode compute latency,UL_compute,mean,observed,1,21.183365625,21.183365625,ms,air_interface/csv/ul_pusch_trials.csv,Decode latency is exported from ComputeLatency_ms wall-clock decoder runtime. Radio/procedure delay stays in separate explicit metrics.
N,complexity_implementation_outputs,Complexity / implementation outputs,decode_latency,decode compute latency,UL_compute,p95,observed,1,53.94613,53.94613,ms,air_interface/csv/ul_pusch_trials.csv,Decode latency is exported from ComputeLatency_ms wall-clock decoder runtime. Radio/procedure delay stays in separate explicit metrics.
N,complexity_implementation_outputs,Complexity / implementation outputs,decode_latency,decode compute latency,UL_compute,max,observed,1,62.909,62.909,ms,air_interface/csv/ul_pusch_trials.csv,Decode latency is exported from ComputeLatency_ms wall-clock decoder runtime. Radio/procedure delay stays in separate explicit metrics.
N,complexity_implementation_outputs,Complexity / implementation outputs,fft_ce_equalizer_detector_cost,FFT/CE/equalizer/detector cost,fft,estimated_ops,observed,1,570589093.978022,570589093.978022,estimated_ops,air_interface/csv/dl_pdsch_trials.csv,Signal-processing cost rows are exported from observed trial complexity counters plus FFT/channel-estimation/equalizer estimates derived from actual grid occupancy.
N,complexity_implementation_outputs,Complexity / implementation outputs,fft_ce_equalizer_detector_cost,FFT/CE/equalizer/detector cost,channel_estimation,estimated_ops,observed,1,3391956,3391956,estimated_ops,air_interface/csv/dl_pdsch_trials.csv,Signal-processing cost rows are exported from observed trial complexity counters plus FFT/channel-estimation/equalizer estimates derived from actual grid occupancy.
N,complexity_implementation_outputs,Complexity / implementation outputs,fft_ce_equalizer_detector_cost,FFT/CE/equalizer/detector cost,equalizer,estimated_ops,observed,1,72668016,72668016,estimated_ops,air_interface/csv/dl_pdsch_trials.csv,Signal-processing cost rows are exported from observed trial complexity counters plus FFT/channel-estimation/equalizer estimates derived from actual grid occupancy.
N,complexity_implementation_outputs,Complexity / implementation outputs,fft_ce_equalizer_detector_cost,FFT/CE/equalizer/detector cost,detector,estimated_ops,observed,1,61719368256,61719368256,estimated_ops,air_interface/csv/dl_pdsch_trials.csv,Signal-processing cost rows are exported from observed trial complexity counters plus FFT/channel-estimation/equalizer estimates derived from actual grid occupancy.
N,complexity_implementation_outputs,Complexity / implementation outputs,per_feature_complexity_breakdown,per-feature complexity breakdown,waveform_fft,estimated_ops,derived,1,570589093.978022,570589093.978022,estimated_ops,reports/csv/lls_output_metric_rows.csv,Per-feature complexity breakdown is emitted from actual waveform counters and scenario-aware AI configuration. Fractions are normalized by the total estimated complexity of the current run.
N,complexity_implementation_outputs,Complexity / implementation outputs,per_feature_complexity_breakdown,per-feature complexity breakdown,waveform_fft,fraction_of_total,derived,1,0.00914700776782823,0.00914700776782823,fraction,reports/csv/lls_output_metric_rows.csv,Per-feature complexity breakdown is emitted from actual waveform counters and scenario-aware AI configuration. Fractions are normalized by the total estimated complexity of the current run.
N,complexity_implementation_outputs,Complexity / implementation outputs,per_feature_complexity_breakdown,per-feature complexity breakdown,channel_estimation,estimated_ops,derived,1,3391956,3391956,estimated_ops,reports/csv/lls_output_metric_rows.csv,Per-feature complexity breakdown is emitted from actual waveform counters and scenario-aware AI configuration. Fractions are normalized by the total estimated complexity of the current run.
N,complexity_implementation_outputs,Complexity / implementation outputs,per_feature_complexity_breakdown,per-feature complexity breakdown,channel_estimation,fraction_of_total,derived,1,5.43758165159158e-05,5.43758165159158e-05,fraction,reports/csv/lls_output_metric_rows.csv,Per-feature complexity breakdown is emitted from actual waveform counters and scenario-aware AI configuration. Fractions are normalized by the total estimated complexity of the current run.
N,complexity_implementation_outputs,Complexity / implementation outputs,per_feature_complexity_breakdown,per-feature complexity breakdown,equalization,estimated_ops,derived,1,72668016,72668016,estimated_ops,reports/csv/lls_output_metric_rows.csv,Per-feature complexity breakdown is emitted from actual waveform counters and scenario-aware AI configuration. Fractions are normalized by the total estimated complexity of the current run.
N,complexity_implementation_outputs,Complexity / implementation outputs,per_feature_complexity_breakdown,per-feature complexity breakdown,equalization,fraction_of_total,derived,1,0.00116492746503541,0.00116492746503541,fraction,reports/csv/lls_output_metric_rows.csv,Per-feature complexity breakdown is emitted from actual waveform counters and scenario-aware AI configuration. Fractions are normalized by the total estimated complexity of the current run.
N,complexity_implementation_outputs,Complexity / implementation outputs,per_feature_complexity_breakdown,per-feature complexity breakdown,detection,estimated_ops,derived,1,61719368256,61719368256,estimated_ops,reports/csv/lls_output_metric_rows.csv,Per-feature complexity breakdown is emitted from actual waveform counters and scenario-aware AI configuration. Fractions are normalized by the total estimated complexity of the current run.
N,complexity_implementation_outputs,Complexity / implementation outputs,per_feature_complexity_breakdown,per-feature complexity breakdown,detection,fraction_of_total,derived,1,0.989411726970072,0.989411726970072,fraction,reports/csv/lls_output_metric_rows.csv,Per-feature complexity breakdown is emitted from actual waveform counters and scenario-aware AI configuration. Fractions are normalized by the total estimated complexity of the current run.
N,complexity_implementation_outputs,Complexity / implementation outputs,per_feature_complexity_breakdown,per-feature complexity breakdown,decoding,estimated_ops,derived,1,11215720,11215720,estimated_ops,reports/csv/lls_output_metric_rows.csv,Per-feature complexity breakdown is emitted from actual waveform counters and scenario-aware AI configuration. Fractions are normalized by the total estimated complexity of the current run.
N,complexity_implementation_outputs,Complexity / implementation outputs,per_feature_complexity_breakdown,per-feature complexity breakdown,decoding,fraction_of_total,derived,1,0.00017979712378754,0.00017979712378754,fraction,reports/csv/lls_output_metric_rows.csv,Per-feature complexity breakdown is emitted from actual waveform counters and scenario-aware AI configuration. Fractions are normalized by the total estimated complexity of the current run.
N,complexity_implementation_outputs,Complexity / implementation outputs,per_feature_complexity_breakdown,per-feature complexity breakdown,control,estimated_ops,derived,1,10086,10086,estimated_ops,reports/csv/lls_output_metric_rows.csv,Per-feature complexity breakdown is emitted from actual waveform counters and scenario-aware AI configuration. Fractions are normalized by the total estimated complexity of the current run.
N,complexity_implementation_outputs,Complexity / implementation outputs,per_feature_complexity_breakdown,per-feature complexity breakdown,control,fraction_of_total,derived,1,1.61686792334431e-07,1.61686792334431e-07,fraction,reports/csv/lls_output_metric_rows.csv,Per-feature complexity breakdown is emitted from actual waveform counters and scenario-aware AI configuration. Fractions are normalized by the total estimated complexity of the current run.
N,complexity_implementation_outputs,Complexity / implementation outputs,per_feature_complexity_breakdown,per-feature complexity breakdown,beam_management,estimated_ops,derived,1,7872,7872,estimated_ops,reports/csv/lls_output_metric_rows.csv,Per-feature complexity breakdown is emitted from actual waveform counters and scenario-aware AI configuration. Fractions are normalized by the total estimated complexity of the current run.
N,complexity_implementation_outputs,Complexity / implementation outputs,per_feature_complexity_breakdown,per-feature complexity breakdown,beam_management,fraction_of_total,derived,1,1.26194569626873e-07,1.26194569626873e-07,fraction,reports/csv/lls_output_metric_rows.csv,Per-feature complexity breakdown is emitted from actual waveform counters and scenario-aware AI configuration. Fractions are normalized by the total estimated complexity of the current run.
N,complexity_implementation_outputs,Complexity / implementation outputs,per_feature_complexity_breakdown,per-feature complexity breakdown,harq,estimated_ops,derived,1,2612280,2612280,estimated_ops,reports/csv/lls_output_metric_rows.csv,Per-feature complexity breakdown is emitted from actual waveform counters and scenario-aware AI configuration. Fractions are normalized by the total estimated complexity of the current run.
N,complexity_implementation_outputs,Complexity / implementation outputs,per_feature_complexity_breakdown,per-feature complexity breakdown,harq,fraction_of_total,derived,1,4.1876975399503e-05,4.1876975399503e-05,fraction,reports/csv/lls_output_metric_rows.csv,Per-feature complexity breakdown is emitted from actual waveform counters and scenario-aware AI configuration. Fractions are normalized by the total estimated complexity of the current run.
N,complexity_implementation_outputs,Complexity / implementation outputs,per_feature_complexity_breakdown,per-feature complexity breakdown,ai_ml,estimated_ops,derived,1,0,0,estimated_ops,reports/csv/lls_output_metric_rows.csv,Per-feature complexity breakdown is emitted from actual waveform counters and scenario-aware AI configuration. Fractions are normalized by the total estimated complexity of the current run.
N,complexity_implementation_outputs,Complexity / implementation outputs,per_feature_complexity_breakdown,per-feature complexity breakdown,ai_ml,fraction_of_total,derived,1,0,0,fraction,reports/csv/lls_output_metric_rows.csv,Per-feature complexity breakdown is emitted from actual waveform counters and scenario-aware AI configuration. Fractions are normalized by the total estimated complexity of the current run.
