run_id,artifact_id,logical_path,artifact_kind,mime_type,sink_type,target_table,target_file
1,56029,air_interface/image/dl_constellation_scatter.png,image_png,image/png,db_artifact,,air_interface/image/dl_constellation_scatter.png
1,56030,air_interface/image/dl_trial_channel_gain.png,image_png,image/png,db_artifact,,air_interface/image/dl_trial_channel_gain.png
1,56031,air_interface/image/dl_trial_sinr.png,image_png,image/png,db_artifact,,air_interface/image/dl_trial_sinr.png
1,56032,air_interface/image/link_truth_validation_ber.png,image_png,image/png,db_artifact,,air_interface/image/link_truth_validation_ber.png
1,56033,air_interface/image/link_truth_validation_bler.png,image_png,image/png,db_artifact,,air_interface/image/link_truth_validation_bler.png
1,56034,air_interface/image/link_truth_validation_papr.png,image_png,image/png,db_artifact,,air_interface/image/link_truth_validation_papr.png
1,56035,air_interface/image/link_truth_validation_throughput.png,image_png,image/png,db_artifact,,air_interface/image/link_truth_validation_throughput.png
1,56036,air_interface/image/ul_constellation_scatter.png,image_png,image/png,db_artifact,,air_interface/image/ul_constellation_scatter.png
1,56037,air_interface/image/ul_trial_channel_gain.png,image_png,image/png,db_artifact,,air_interface/image/ul_trial_channel_gain.png
1,56038,air_interface/image/ul_trial_sinr.png,image_png,image/png,db_artifact,,air_interface/image/ul_trial_sinr.png
1,56039,air_interface/mat/link_results.mat,binary,application/octet-stream,db_artifact,,air_interface/mat/link_results.mat
1,56040,air_interface/reports/csv/live_stage_status.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,air_interface/reports/csv/live_stage_status.csv
1,56264,analytics/csv/energy_efficiency_analytics.json,json,application/json,db_artifact,,analytics/csv/energy_efficiency_analytics.json
1,56265,analytics/csv/energy_efficiency_analytics.json_policy.json,json,application/json,db_artifact,,analytics/csv/energy_efficiency_analytics.json_policy.json
1,56282,analytics/csv/power_analytics.json,json,application/json,db_artifact,,analytics/csv/power_analytics.json
1,56283,analytics/csv/power_analytics.json_policy.json,json,application/json,db_artifact,,analytics/csv/power_analytics.json_policy.json
1,56297,analytics/csv/runtime_power_analytics.json,json,application/json,db_artifact,,analytics/csv/runtime_power_analytics.json
1,56298,analytics/csv/runtime_power_analytics.json_policy.json,json,application/json,db_artifact,,analytics/csv/runtime_power_analytics.json_policy.json
1,56302,analytics/csv/sleep_state_analytics.json,json,application/json,db_artifact,,analytics/csv/sleep_state_analytics.json
1,56303,analytics/csv/sleep_state_analytics.json_policy.json,json,application/json,db_artifact,,analytics/csv/sleep_state_analytics.json_policy.json
1,56523,beamforming/csv/beam_management_event_trace.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,beamforming/csv/beam_management_event_trace.csv
1,56524,beamforming/csv/beam_management_state_trace.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,beamforming/csv/beam_management_state_trace.csv
1,56525,beamforming/csv/beam_precoder_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,beamforming/csv/beam_precoder_table.csv
1,56526,beamforming/csv/beam_precoder_table.json,json,application/json,db_artifact,,beamforming/csv/beam_precoder_table.json
1,56527,beamforming/csv/beam_precoder_table.json_policy.json,json,application/json,db_artifact,,beamforming/csv/beam_precoder_table.json_policy.json
1,56528,beamforming/csv/beam_score_trace.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,beamforming/csv/beam_score_trace.csv
1,56529,beamforming/csv/beamforming_analytics_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,beamforming/csv/beamforming_analytics_table.csv
1,56530,beamforming/csv/beamforming_analytics_table.json,json,application/json,db_artifact,,beamforming/csv/beamforming_analytics_table.json
1,56531,beamforming/csv/beamforming_analytics_table.json_policy.json,json,application/json,db_artifact,,beamforming/csv/beamforming_analytics_table.json_policy.json
1,56532,beamforming/csv/mimo_rank_utilization_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,beamforming/csv/mimo_rank_utilization_table.csv
1,56533,beamforming/csv/mimo_rank_utilization_table.json,json,application/json,db_artifact,,beamforming/csv/mimo_rank_utilization_table.json
1,56534,beamforming/csv/mimo_rank_utilization_table.json_policy.json,json,application/json,db_artifact,,beamforming/csv/mimo_rank_utilization_table.json_policy.json
1,56535,beamforming/csv/probe_beam_management.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,beamforming/csv/probe_beam_management.csv
1,56536,beamforming/csv/probe_beam_mimo.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,beamforming/csv/probe_beam_mimo.csv
1,56537,beamforming/csv/rank_layer_usage_histogram.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,beamforming/csv/rank_layer_usage_histogram.csv
1,56538,beamforming/csv/rank_layer_usage_histogram.json,json,application/json,db_artifact,,beamforming/csv/rank_layer_usage_histogram.json
1,56539,beamforming/csv/rank_layer_usage_histogram.json_policy.json,json,application/json,db_artifact,,beamforming/csv/rank_layer_usage_histogram.json_policy.json
1,56540,beamforming/image/beam_channel_sinr.png,image_png,image/png,db_artifact,,beamforming/image/beam_channel_sinr.png
1,56541,beamforming/image/beam_condition_number.png,image_png,image/png,db_artifact,,beamforming/image/beam_condition_number.png
1,56542,beamforming/image/beam_gain_gap.png,image_png,image/png,db_artifact,,beamforming/image/beam_gain_gap.png
1,56543,control/csv/attach_state_trace.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/attach_state_trace.csv
1,56544,control/csv/cell_search_trials.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/cell_search_trials.csv
1,56545,control/csv/control_gating_state.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/control_gating_state.csv
1,56546,control/csv/control_gating_summary.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/control_gating_summary.csv
1,56547,control/csv/csi_rs_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/csi_rs_table.csv
1,56548,control/csv/csi_rs_table.json,json,application/json,db_artifact,,control/csv/csi_rs_table.json
1,56549,control/csv/csi_rs_table.json_policy.json,json,application/json,db_artifact,,control/csv/csi_rs_table.json_policy.json
1,56550,control/csv/initial_access_lifecycle_trace.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/initial_access_lifecycle_trace.csv
1,56551,control/csv/pbch_recovery_trials.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/pbch_recovery_trials.csv
1,56552,control/csv/pbch_trials.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/pbch_trials.csv
1,56553,control/csv/pdcch_dci_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/pdcch_dci_table.csv
1,56554,control/csv/pdcch_dci_table.json,json,application/json,db_artifact,,control/csv/pdcch_dci_table.json
1,56555,control/csv/pdcch_dci_table.json_policy.json,json,application/json,db_artifact,,control/csv/pdcch_dci_table.json_policy.json
1,56556,control/csv/pdcch_trials.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/pdcch_trials.csv
1,56557,control/csv/pdsch_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/pdsch_table.csv
1,56558,control/csv/pdsch_table.json,json,application/json,db_artifact,,control/csv/pdsch_table.json
1,56559,control/csv/pdsch_table.json_policy.json,json,application/json,db_artifact,,control/csv/pdsch_table.json_policy.json
1,56560,control/csv/prach_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/prach_table.csv
1,56561,control/csv/prach_table.json,json,application/json,db_artifact,,control/csv/prach_table.json
1,56562,control/csv/prach_table.json_policy.json,json,application/json,db_artifact,,control/csv/prach_table.json_policy.json
1,56563,control/csv/prach_trials.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/prach_trials.csv
1,56564,control/csv/pucch_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/pucch_table.csv
1,56565,control/csv/pucch_table.json,json,application/json,db_artifact,,control/csv/pucch_table.json
1,56566,control/csv/pucch_table.json_policy.json,json,application/json,db_artifact,,control/csv/pucch_table.json_policy.json
1,56567,control/csv/pucch_trials.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/pucch_trials.csv
1,56568,control/csv/pusch_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/pusch_table.csv
1,56569,control/csv/pusch_table.json,json,application/json,db_artifact,,control/csv/pusch_table.json
1,56570,control/csv/pusch_table.json_policy.json,json,application/json,db_artifact,,control/csv/pusch_table.json_policy.json
1,56571,control/csv/srs_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/srs_table.csv
1,56572,control/csv/srs_table.json,json,application/json,db_artifact,,control/csv/srs_table.json
1,56573,control/csv/srs_table.json_policy.json,json,application/json,db_artifact,,control/csv/srs_table.json_policy.json
1,56574,control/csv/srs_trials.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/srs_trials.csv
1,56575,control/csv/ssb_pbch_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/ssb_pbch_table.csv
1,56576,control/csv/ssb_pbch_table.json,json,application/json,db_artifact,,control/csv/ssb_pbch_table.json
1,56577,control/csv/ssb_pbch_table.json_policy.json,json,application/json,db_artifact,,control/csv/ssb_pbch_table.json_policy.json
1,56578,control/csv/timing_synchronization_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/timing_synchronization_table.csv
1,56579,control/csv/timing_synchronization_table.json_policy.json,json,application/json,db_artifact,,control/csv/timing_synchronization_table.json_policy.json
1,56580,control/csv/trs_receiver_tracking_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/trs_receiver_tracking_table.csv
1,56581,control/csv/trs_receiver_tracking_table.json,json,application/json,db_artifact,,control/csv/trs_receiver_tracking_table.json
1,56582,control/csv/trs_receiver_tracking_table.json_policy.json,json,application/json,db_artifact,,control/csv/trs_receiver_tracking_table.json_policy.json
1,56583,control/csv/trs_trials.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,control/csv/trs_trials.csv
1,56584,harq/csv/harq_process_timeline.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,harq/csv/harq_process_timeline.csv
1,56585,harq/csv/live_harq_observation_summary.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,harq/csv/live_harq_observation_summary.csv
1,56586,harq/csv/live_harq_observation_timeline.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,harq/csv/live_harq_observation_timeline.csv
1,56587,harq/csv/probe_harq_packets.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,harq/csv/probe_harq_packets.csv
1,56588,harq/csv/probe_harq_summary.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,harq/csv/probe_harq_summary.csv
1,56589,meta/environment.json,json,application/json,db_artifact,,meta/environment.json
1,56590,meta/failure_debug_report.txt,binary,text/plain,db_artifact,,meta/failure_debug_report.txt
1,56591,meta/runtime_summary.json,json,application/json,db_artifact,,meta/runtime_summary.json
1,56592,meta/scenario_config_resolved.json,json,application/json,db_artifact,,meta/scenario_config_resolved.json
1,56593,meta/scenario_config_resolved.yaml,binary,application/octet-stream,db_artifact,,meta/scenario_config_resolved.yaml
1,56594,meta/scenario_manifest.json,json,application/json,db_artifact,,meta/scenario_manifest.json
1,56595,meta/scenario_source_chain.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,meta/scenario_source_chain.csv
1,56596,packet_flow/csv/live_dl_scheduler_grants.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,packet_flow/csv/live_dl_scheduler_grants.csv
1,56597,packet_flow/csv/live_prb_allocation.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,packet_flow/csv/live_prb_allocation.csv
1,56598,packet_flow/csv/live_prb_allocation.json_policy.json,json,application/json,db_artifact,,packet_flow/csv/live_prb_allocation.json_policy.json
1,56599,packet_flow/csv/live_pucch_grants.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,packet_flow/csv/live_pucch_grants.csv
1,56600,packet_flow/csv/live_ul_scheduler_grants.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,packet_flow/csv/live_ul_scheduler_grants.csv
1,56601,packet_flow/csv/slot_trace.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,packet_flow/csv/slot_trace.csv
1,56602,packet_flow/csv/table_scheduler_decision.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,packet_flow/csv/table_scheduler_decision.csv
1,56603,packet_flow/csv/table_scheduler_decision.json_policy.json,json,application/json,db_artifact,,packet_flow/csv/table_scheduler_decision.json_policy.json
1,56604,reports/automatic_markdown_summary.md,binary,application/octet-stream,db_artifact,,reports/automatic_markdown_summary.md
1,56605,reports/csv/aggregated_reporting_outputs.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/aggregated_reporting_outputs.csv
1,56606,reports/csv/ai_confidence_trace.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/ai_confidence_trace.csv
1,56607,reports/csv/ai_ml_outputs.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/ai_ml_outputs.csv
1,56608,reports/csv/anomaly_window_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/anomaly_window_table.csv
1,56609,reports/csv/anomaly_window_table.json,json,application/json,db_artifact,,reports/csv/anomaly_window_table.json
1,56610,reports/csv/anomaly_window_table.json_policy.json,json,application/json,db_artifact,,reports/csv/anomaly_window_table.json_policy.json
1,56611,reports/csv/antenna_config_resolved.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/antenna_config_resolved.csv
1,56612,reports/csv/antenna_runtime_evidence.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/antenna_runtime_evidence.csv
1,56613,reports/csv/api_exposure_audit_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/api_exposure_audit_table.csv
1,56614,reports/csv/api_exposure_audit_table.json,json,application/json,db_artifact,,reports/csv/api_exposure_audit_table.json
1,56615,reports/csv/api_exposure_audit_table.json_policy.json,json,application/json,db_artifact,,reports/csv/api_exposure_audit_table.json_policy.json
1,56616,reports/csv/artifact_inventory.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/artifact_inventory.csv
1,56617,reports/csv/artifact_inventory.json,json,application/json,db_artifact,,reports/csv/artifact_inventory.json
1,56618,reports/csv/artifact_inventory.json_policy.json,json,application/json,db_artifact,,reports/csv/artifact_inventory.json_policy.json
1,56619,reports/csv/baseline_candidate_delta_tables.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/baseline_candidate_delta_tables.csv
1,56620,reports/csv/basic_phy_performance_outputs.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/basic_phy_performance_outputs.csv
1,56621,reports/csv/beam_management_outputs.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/beam_management_outputs.csv
1,56622,reports/csv/beam_stability_analytics_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/beam_stability_analytics_table.csv
1,56623,reports/csv/beam_stability_analytics_table.json,json,application/json,db_artifact,,reports/csv/beam_stability_analytics_table.json
1,56624,reports/csv/beam_stability_analytics_table.json_policy.json,json,application/json,db_artifact,,reports/csv/beam_stability_analytics_table.json_policy.json
1,56625,reports/csv/browser_runtime_db_consistency.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/browser_runtime_db_consistency.csv
1,56626,reports/csv/case_status.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/case_status.csv
1,56627,reports/csv/cell_edge_analytics_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/cell_edge_analytics_table.csv
1,56628,reports/csv/cell_edge_analytics_table.json,json,application/json,db_artifact,,reports/csv/cell_edge_analytics_table.json
1,56629,reports/csv/cell_edge_analytics_table.json_policy.json,json,application/json,db_artifact,,reports/csv/cell_edge_analytics_table.json_policy.json
1,56630,reports/csv/cfo_to_tracking_traces.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/cfo_to_tracking_traces.csv
1,56631,reports/csv/channel_array_consistency.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/channel_array_consistency.csv
1,56632,reports/csv/channel_estimation_tracking_outputs.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/channel_estimation_tracking_outputs.csv
1,56633,reports/csv/channel_snapshots.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/channel_snapshots.csv
1,56634,reports/csv/coding_decoder_outputs.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/coding_decoder_outputs.csv
1,56635,reports/csv/compare_run_prerequisites.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/compare_run_prerequisites.csv
1,56636,reports/csv/compare_run_prerequisites.json,json,application/json,db_artifact,,reports/csv/compare_run_prerequisites.json
1,56637,reports/csv/compare_run_prerequisites.json_policy.json,json,application/json,db_artifact,,reports/csv/compare_run_prerequisites.json_policy.json
1,56638,reports/csv/complexity_implementation_outputs.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/complexity_implementation_outputs.csv
1,56639,reports/csv/config_exposure_summary.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/config_exposure_summary.csv
1,56640,reports/csv/config_ownership_matrix.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/config_ownership_matrix.csv
1,56641,reports/csv/config_roundtrip_verification.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/config_roundtrip_verification.csv
1,56775,reports/csv/control_overhead_analytics_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/control_overhead_analytics_table.csv
1,56776,reports/csv/control_overhead_analytics_table.json,json,application/json,db_artifact,,reports/csv/control_overhead_analytics_table.json
1,56777,reports/csv/control_overhead_analytics_table.json_policy.json,json,application/json,db_artifact,,reports/csv/control_overhead_analytics_table.json_policy.json
1,56778,reports/csv/cqi_table_reference.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/cqi_table_reference.csv
1,56779,reports/csv/cross_layer_correlation_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/cross_layer_correlation_table.csv
1,56780,reports/csv/cross_layer_correlation_table.json,json,application/json,db_artifact,,reports/csv/cross_layer_correlation_table.json
1,56781,reports/csv/cross_layer_correlation_table.json_policy.json,json,application/json,db_artifact,,reports/csv/cross_layer_correlation_table.json_policy.json
1,56782,reports/csv/csi_outputs.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/csi_outputs.csv
1,56783,reports/csv/debug_trace_outputs.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/debug_trace_outputs.csv
1,56784,reports/csv/deployment_layout_reference.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/deployment_layout_reference.csv
1,56785,reports/csv/dl_resource_grid_heatmap.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/dl_resource_grid_heatmap.csv
1,56786,reports/csv/dl_resource_grid_heatmap.json_policy.json,json,application/json,db_artifact,,reports/csv/dl_resource_grid_heatmap.json_policy.json
1,56787,reports/csv/energy_efficiency_outputs.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/energy_efficiency_outputs.csv
1,56788,reports/csv/energy_root_cause_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/energy_root_cause_table.csv
1,56789,reports/csv/energy_root_cause_table.json,json,application/json,db_artifact,,reports/csv/energy_root_cause_table.json
1,56790,reports/csv/energy_root_cause_table.json_policy.json,json,application/json,db_artifact,,reports/csv/energy_root_cause_table.json_policy.json
1,56791,reports/csv/equalized_constellations.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/equalized_constellations.csv
1,56792,reports/csv/hardcoded_parameter_audit.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/hardcoded_parameter_audit.csv
1,56793,reports/csv/harq_outputs.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/harq_outputs.csv
1,56794,reports/csv/honest_unavailable_registry.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/honest_unavailable_registry.csv
1,56795,reports/csv/honest_unavailable_registry.json,json,application/json,db_artifact,,reports/csv/honest_unavailable_registry.json
1,56796,reports/csv/honest_unavailable_registry.json_policy.json,json,application/json,db_artifact,,reports/csv/honest_unavailable_registry.json_policy.json
1,56797,reports/csv/hotspot_analytics_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/hotspot_analytics_table.csv
1,56798,reports/csv/hotspot_analytics_table.json,json,application/json,db_artifact,,reports/csv/hotspot_analytics_table.json
1,56799,reports/csv/hotspot_analytics_table.json_policy.json,json,application/json,db_artifact,,reports/csv/hotspot_analytics_table.json_policy.json
1,56800,reports/csv/initial_access_lifecycle_trace.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/initial_access_lifecycle_trace.csv
1,56801,reports/csv/initial_access_random_access_outputs.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/initial_access_random_access_outputs.csv
1,56802,reports/csv/instrumentation_coverage_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/instrumentation_coverage_table.csv
1,56803,reports/csv/instrumentation_coverage_table.json,json,application/json,db_artifact,,reports/csv/instrumentation_coverage_table.json
1,56804,reports/csv/instrumentation_coverage_table.json_policy.json,json,application/json,db_artifact,,reports/csv/instrumentation_coverage_table.json_policy.json
1,56805,reports/csv/latency_cdf_plot.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/latency_cdf_plot.csv
1,56806,reports/csv/latency_cdf_plot.json,json,application/json,db_artifact,,reports/csv/latency_cdf_plot.json
1,56807,reports/csv/latency_cdf_plot.json_policy.json,json,application/json,db_artifact,,reports/csv/latency_cdf_plot.json_policy.json
1,56808,reports/csv/latency_root_cause_table.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/latency_root_cause_table.csv
1,56809,reports/csv/latency_root_cause_table.json,json,application/json,db_artifact,,reports/csv/latency_root_cause_table.json
1,56810,reports/csv/latency_root_cause_table.json_policy.json,json,application/json,db_artifact,,reports/csv/latency_root_cause_table.json_policy.json
1,56815,reports/csv/live_bb_power_table.json,json,application/json,db_artifact,,reports/csv/live_bb_power_table.json
1,56816,reports/csv/live_bb_power_table.json_policy.json,json,application/json,db_artifact,,reports/csv/live_bb_power_table.json_policy.json
1,56817,reports/csv/live_beam_selection_stats.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/live_beam_selection_stats.csv
1,56826,reports/csv/live_cell_measurement_trace.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/live_cell_measurement_trace.csv
1,56827,reports/csv/live_cell_reselection_events.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/live_cell_reselection_events.csv
1,56829,reports/csv/live_channel_estimation_stats.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/live_channel_estimation_stats.csv
1,56830,reports/csv/live_channel_estimation_tti.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/live_channel_estimation_tti.csv
1,56832,reports/csv/live_channel_state_tti.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/live_channel_state_tti.csv
1,56835,reports/csv/live_control_gating_state.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/live_control_gating_state.csv
1,56836,reports/csv/live_control_gating_summary.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/live_control_gating_summary.csv
1,56838,reports/csv/live_coverage_layer.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/live_coverage_layer.csv
1,56839,reports/csv/live_coverage_snapshot.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/live_coverage_snapshot.csv
1,56840,reports/csv/live_csi_feedback_stats.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/live_csi_feedback_stats.csv
1,56845,reports/csv/live_csirs_stats.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/live_csirs_stats.csv
1,56852,reports/csv/live_energy_efficiency_table.json,json,application/json,db_artifact,,reports/csv/live_energy_efficiency_table.json
1,56853,reports/csv/live_energy_efficiency_table.json_policy.json,json,application/json,db_artifact,,reports/csv/live_energy_efficiency_table.json_policy.json
1,56854,reports/csv/live_error_rate_summary.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/live_error_rate_summary.csv
1,56873,reports/csv/live_modulation_demodulation_trace.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/live_modulation_demodulation_trace.csv
1,56891,reports/csv/live_power_runtime_table.json_policy.json,json,application/json,db_artifact,,reports/csv/live_power_runtime_table.json_policy.json
1,56908,reports/csv/live_rank_estimation_stats.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/live_rank_estimation_stats.csv
1,56910,reports/csv/live_receiver_tracking_state.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/live_receiver_tracking_state.csv
1,56911,reports/csv/live_receiver_tracking_trace.csv,table_csv,text/csv; charset=UTF-8,db_artifact,,reports/csv/live_receiver_tracking_trace.csv
