CategoryCode,CategoryKey,CategoryName,MetricKey,MetricName,Entity,Statistic,Availability,CountsTowardCoverage,ValueNumeric,ValueText,Unit,SourceArtifact,Notes
"D","modulation_shaping_outputs","Modulation / shaping outputs","papr_ccdf","PAPR CCDF","UL","max","observed",1,20.6169884874895,"20.6169884874895","dB","air_interface/csv/ul_pusch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","peak_clipping_events","peak clipping events","DL","mean","observed",1,0,"0","count","air_interface/csv/dl_pdsch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","peak_clipping_events","peak clipping events","DL","p95","observed",1,0,"0","count","air_interface/csv/dl_pdsch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","peak_clipping_events","peak clipping events","DL","max","observed",1,0,"0","count","air_interface/csv/dl_pdsch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","peak_clipping_events","peak clipping events","UL","mean","observed",1,0,"0","count","air_interface/csv/ul_pusch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","peak_clipping_events","peak clipping events","UL","p95","observed",1,0,"0","count","air_interface/csv/ul_pusch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","peak_clipping_events","peak clipping events","UL","max","observed",1,0,"0","count","air_interface/csv/ul_pusch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","shaping_rate_loss","shaping rate loss","DL","mean","observed",1,0,"0","fraction","air_interface/csv/dl_pdsch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","shaping_rate_loss","shaping rate loss","DL","p95","observed",1,0,"0","fraction","air_interface/csv/dl_pdsch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","shaping_rate_loss","shaping rate loss","DL","max","observed",1,0,"0","fraction","air_interface/csv/dl_pdsch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","shaping_rate_loss","shaping rate loss","UL","mean","observed",1,0,"0","fraction","air_interface/csv/ul_pusch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","shaping_rate_loss","shaping rate loss","UL","p95","observed",1,0,"0","fraction","air_interface/csv/ul_pusch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","shaping_rate_loss","shaping rate loss","UL","max","observed",1,0,"0","fraction","air_interface/csv/ul_pusch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","distribution_matching_latency","distribution matching latency","DL","mean","observed",1,0,"0","ms","air_interface/csv/dl_pdsch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","distribution_matching_latency","distribution matching latency","DL","p95","observed",1,0,"0","ms","air_interface/csv/dl_pdsch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","distribution_matching_latency","distribution matching latency","DL","max","observed",1,0,"0","ms","air_interface/csv/dl_pdsch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","distribution_matching_latency","distribution matching latency","UL","mean","observed",1,0,"0","ms","air_interface/csv/ul_pusch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","distribution_matching_latency","distribution matching latency","UL","p95","observed",1,0,"0","ms","air_interface/csv/ul_pusch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","distribution_matching_latency","distribution matching latency","UL","max","observed",1,0,"0","ms","air_interface/csv/ul_pusch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","modulation_mapping_sensitivity","modulation-mapping sensitivity","DL","mean","observed",1,0.369087152175402,"0.369087152175402","relative_spread","air_interface/csv/dl_pdsch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","modulation_mapping_sensitivity","modulation-mapping sensitivity","DL","p95","observed",1,1.78656529986735,"1.78656529986735","relative_spread","air_interface/csv/dl_pdsch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","modulation_mapping_sensitivity","modulation-mapping sensitivity","DL","max","observed",1,1.83757528413101,"1.83757528413101","relative_spread","air_interface/csv/dl_pdsch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","modulation_mapping_sensitivity","modulation-mapping sensitivity","UL","mean","observed",1,1.02453105949717,"1.02453105949717","relative_spread","air_interface/csv/ul_pusch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","modulation_mapping_sensitivity","modulation-mapping sensitivity","UL","p95","observed",1,1.77610525100299,"1.77610525100299","relative_spread","air_interface/csv/ul_pusch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","modulation_mapping_sensitivity","modulation-mapping sensitivity","UL","max","observed",1,1.78655112592846,"1.78655112592846","relative_spread","air_interface/csv/ul_pusch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","llr_reliability_imbalance_metrics","LLR reliability imbalance metrics","DL","mean","observed",1,0.173401074010725,"0.173401074010725","relative_std","air_interface/csv/dl_pdsch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","llr_reliability_imbalance_metrics","LLR reliability imbalance metrics","DL","p95","observed",1,0.828658907590547,"0.828658907590547","relative_std","air_interface/csv/dl_pdsch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","llr_reliability_imbalance_metrics","LLR reliability imbalance metrics","DL","max","observed",1,0.840260266817002,"0.840260266817002","relative_std","air_interface/csv/dl_pdsch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","llr_reliability_imbalance_metrics","LLR reliability imbalance metrics","UL","mean","observed",1,0.504687029518903,"0.504687029518903","relative_std","air_interface/csv/ul_pusch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","llr_reliability_imbalance_metrics","LLR reliability imbalance metrics","UL","p95","observed",1,0.827187868545237,"0.827187868545237","relative_std","air_interface/csv/ul_pusch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","llr_reliability_imbalance_metrics","LLR reliability imbalance metrics","UL","max","observed",1,0.830314533058709,"0.830314533058709","relative_std","air_interface/csv/ul_pusch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","high_order_modulation_robustness_under_impairments","high-order modulation robustness under impairments","DL","mean","observed",1,0,"0","robustness_index","air_interface/csv/dl_pdsch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","high_order_modulation_robustness_under_impairments","high-order modulation robustness under impairments","DL","p95","observed",1,0,"0","robustness_index","air_interface/csv/dl_pdsch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","high_order_modulation_robustness_under_impairments","high-order modulation robustness under impairments","DL","max","observed",1,0,"0","robustness_index","air_interface/csv/dl_pdsch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","high_order_modulation_robustness_under_impairments","high-order modulation robustness under impairments","UL","mean","observed",1,0,"0","robustness_index","air_interface/csv/ul_pusch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","high_order_modulation_robustness_under_impairments","high-order modulation robustness under impairments","UL","p95","observed",1,0,"0","robustness_index","air_interface/csv/ul_pusch_trials.csv",""
"D","modulation_shaping_outputs","Modulation / shaping outputs","high_order_modulation_robustness_under_impairments","high-order modulation robustness under impairments","UL","max","observed",1,0,"0","robustness_index","air_interface/csv/ul_pusch_trials.csv",""
