relative_path,extension,bytes,sha256,decode_ok,format,width_px,height_px,mode,grayscale_min,grayscale_max,grayscale_stddev,blank_or_constant,issue
analytics/image/contract__beamforming-precoding-mimo-analytics__mu-grouping-analytics.png,.png,22426,e5c769e177fc844afc12457d67ff830fe74a787757af7afa87d556fbb01b98bb,True,PNG,1100,620,RGBA,23,255,45.55405525584866,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__per-layer-sinr.png,.png,21308,442d7bd6ebc0e6eca79baa3123ae36ee5c873761b9b259833be64e68463fe004,True,PNG,1100,620,RGBA,23,255,45.341643091129896,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__precoder-mode-distribution.png,.png,25624,288658446c7655dcd852de5eb0aeecbbc283d40b6a76f611de6be38630ce1bb9,True,PNG,1100,620,RGBA,23,255,43.420541790138266,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__rank-distribution.png,.png,28077,1ef8df7c50ad27c56054e2d0249ffc8cee093bce75dadd46933f939930840ab2,True,PNG,1100,520,RGBA,23,255,21.486460393525402,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__selected-vs-best-beam-gap.png,.png,18253,ca95c9313350f54e187617d57c2c0ca985f949dc70df5e3d04db67bbbf7e4f30,True,PNG,1100,620,RGBA,23,255,47.678630922409141,False,
analytics/image/contract__channel-estimation-propagation-analytics__estimator-bias-variance-summaries.png,.png,23291,28925cf4d981db0a0c4ef3012bee8576a3c99e0256ec702ed5f22c0239b0e0ec,True,PNG,1100,620,RGBA,23,255,51.089489472569561,False,
analytics/image/contract__channel-estimation-propagation-analytics__nmse-vs-snr-sinr.png,.png,30533,675cc8b33158c955454095480fb08bfdc1b3fc104d01e3638c88fd4e5029c608,True,PNG,1100,520,RGBA,23,255,22.80703914408932,False,
analytics/image/contract__channel-estimation-propagation-analytics__noise-variance-trend.png,.png,24938,f7017e227969d0bfd47bc344fcaa8b47f159fbcdf8cfc53650816cc6390c19e8,True,PNG,1100,620,RGBA,23,255,18.920645483650215,False,
analytics/image/contract__channel-estimation-propagation-analytics__serving-vs-interferer-decomposition.png,.png,28977,84705bbbb1bf7f2b66723bb64a163b3d7f547175093b22426043bfe02996c088,True,PNG,1100,620,RGBA,23,255,22.05511292766521,False,
analytics/image/contract__constellation-evm-analytics__constellation-per-codeword.png,.png,70974,1cfdc7f66678be813476b3adf137d7e8aed51d0ea5af060b9f04af8e9319ae59,True,PNG,1180,760,RGBA,23,255,21.959299607057648,False,
analytics/image/contract__constellation-evm-analytics__constellation-per-layer.png,.png,69557,2161031b1cce126cbd0b71e62e18ecb204e4cfe1976ab10405e812d602cfb17f,True,PNG,1180,760,RGBA,23,255,20.812198418444265,False,
analytics/image/contract__constellation-evm-analytics__constellation-per-modulation-order.png,.png,53431,ec3fb2b2a8b2baa321d71ff39a34b2d861758b9e435c838c24405db622e2661b,True,PNG,1180,760,RGBA,23,255,20.14320069633245,False,
analytics/image/contract__constellation-evm-analytics__evm-per-layer.png,.png,26957,049589640817700bd5aad4198c2ec7136e58714605c4bfb4c057ed4af23ed2ec,True,PNG,1100,520,RGBA,23,255,20.250803137751827,False,
analytics/image/contract__constellation-evm-analytics__evm-per-subcarrier.png,.png,37536,d8b5c9dd85776766d91eb592be88028ab8cdecfa827bd68b4dace548192b16d3,True,PNG,1180,700,RGBA,23,255,24.318353349281928,False,
analytics/image/contract__constellation-evm-analytics__evm-per-symbol.png,.png,27372,d161741c1390e87f70c32e2c0549311eab112b2205a998b74f7b3a38a32e8196,True,PNG,1100,520,RGBA,23,255,20.860387278363273,False,
analytics/image/contract__constellation-evm-analytics__evm-rms.png,.png,16685,b5a2a965b38fd5af0ef1a86844b6d8e2f9f0988a48b6293a519cd66c289bb86b,True,PNG,1100,620,RGBA,23,255,51.003069505008746,False,
analytics/image/contract__constellation-evm-analytics__post-equalization-constellation.png,.png,72779,e89427538a4daa1e5d903530aed5c029d4c7f561aeb8ad1e95110040eba9f8ad,True,PNG,1180,760,RGBA,23,255,22.719634098203304,False,
analytics/image/contract__constellation-evm-analytics__symbol-decision-error-histogram.png,.png,21150,df0a326d9690f535e32f8df1d8b9735730b534830cbde3357d972f54d88bb6a1,True,PNG,1100,620,RGBA,23,255,43.174856032088393,False,
analytics/image/contract__detection-control-analytics__control-decode-success-failure-tables.png,.png,33142,a33b63dacd84eac31d12d1e4c0d21a5d58421e3b0a007b75ff090beb720a9623,True,PNG,1100,520,RGBA,23,255,25.686876945259122,False,
analytics/image/contract__detection-control-analytics__far.png,.png,30172,f3aa73ff1342ce5a844f299b3612b90f94d2d6c9dfda67d1d52e481336443639,True,PNG,1120,620,RGBA,23,255,19.038712011795273,False,
analytics/image/contract__detection-control-analytics__p-d.png,.png,30144,15ed4eb075b3058994e36b2aa4e587395608ee791179821f1ccf61f0a87cb549,True,PNG,1120,620,RGBA,23,255,18.891650591765778,False,
analytics/image/contract__detection-control-analytics__p-fa.png,.png,30570,91de0e952bddffa9b5521377641cc3ec7015643e44121ab5eca7319f241267fc,True,PNG,1120,620,RGBA,23,255,19.343256656104522,False,
analytics/image/contract__detection-control-analytics__p-md.png,.png,31399,e4e527a9cd8eabeb3a563667cfe55ac37ac3930d37d8f7abac219d409f54d87c,True,PNG,1120,620,RGBA,23,255,19.954625411704242,False,
analytics/image/contract__detection-control-analytics__pbch-pdcch-pucch-detection-and-decode-timelines.png,.png,33592,386ff6c3e60edc30aa4979259f27971ad7909afae9844ec64881ac1165dc8e75,True,PNG,1100,520,RGBA,23,255,28.530079663737997,False,
analytics/image/contract__detection-control-analytics__prach-correlation-peak-distributions.png,.png,39712,183aa4ae57536207e80c6b7ac8fc837b05530b4f07e1c8abf8ee9c6515516012,True,PNG,1120,620,RGBA,23,255,28.226505742484324,False,
analytics/image/contract__detection-control-analytics__prach-noise-floor-distributions.png,.png,38626,2d3b71dc854fb4c56dda7a9e0230d48084e2a6f1b3bc403a101d8e2ca42f6e87,True,PNG,1120,620,RGBA,23,255,27.865099640874366,False,
analytics/image/contract__detection-control-analytics__prach-peak-search-results.png,.png,38480,91863dc2bc180805eda5812f3bfe8ca49fc7391927e39e9e1c5cd1140db6bdb3,True,PNG,1120,620,RGBA,23,255,26.694331900270281,False,
analytics/image/contract__detection-control-analytics__pucch-dtx-statistics.png,.png,32675,20de629d3c7f86bbf6ef1442ae9ed848cc0cd6b65004028dac0e21d40c398aac,True,PNG,1100,520,RGBA,23,255,23.396743866752502,False,
analytics/image/contract__detection-control-analytics__ssb-detection-statistics.png,.png,32117,8e9f679262be3ac34fdefc349499a0a9347851eae86f4a079128d034b2ef7cb1,True,PNG,1100,520,RGBA,23,255,23.469154573637006,False,
analytics/image/contract__error-reliability-analytics__ber-vs-snr.png,.png,21769,d084a7e0f9112024c2ec9f025d8bd530c37b5c1ca78bf23a95a66bef64297b43,True,PNG,1100,620,RGBA,23,255,17.161321895928435,False,
analytics/image/contract__error-reliability-analytics__ber.png,.png,32054,1103dddf25e644b2ba89f8cc44ec0219699be704cffcc2559a1dc5701580f849,True,PNG,1120,620,RGBA,23,255,21.700606373766618,False,
analytics/image/contract__error-reliability-analytics__bler-vs-mcs.png,.png,15793,c9eb129b6670d9824f740891fb33f3dcf2e6a44c512b95178c7f36ff07a00ee7,True,PNG,1100,620,RGBA,23,255,14.203294166859925,False,
analytics/image/contract__error-reliability-analytics__bler-vs-sinr.png,.png,24366,c7d507c9d0110149ae51cc11d594a4d8edb3292a6cf8f228ee9d406f4ef707e4,True,PNG,1100,620,RGBA,23,255,17.567514424979358,False,
analytics/image/contract__error-reliability-analytics__bler-vs-snr.png,.png,21727,9fdf51f66ff71f654c88c779c2eb0fea095a6d5ee58ea592c38c5b8b59ec7c00,True,PNG,1100,620,RGBA,23,255,17.419635155687363,False,
analytics/image/contract__error-reliability-analytics__bler.png,.png,32037,e1b8a0cdbd315659559f3b300f7e8d2a5ea38a1088309d853a7cb3b416ded7e2,True,PNG,1120,620,RGBA,23,255,22.032432869899708,False,
analytics/image/contract__error-reliability-analytics__cbg-error-rates.png,.png,31551,0140fb5d88cff13f7bf94f80eb1211eaf708850f91890fdee07f37662beb88dd,True,PNG,1100,520,RGBA,23,255,21.876608766173938,False,
analytics/image/contract__error-reliability-analytics__code-block-error-rates.png,.png,32065,8312cafe555d9700a7642fcb3a9410ab0195c8183cf58d968b12ab64f5c20023,True,PNG,1100,520,RGBA,23,255,23.093471525459613,False,
analytics/image/contract__error-reliability-analytics__crc-pass-fail-rates.png,.png,28815,ac697cc71b7a0c691b55a64a1d0f2528f51f62d28cdfd99b2a2297c41322d882,True,PNG,1100,620,RGBA,23,255,43.382470286364253,False,
analytics/image/contract__error-reliability-analytics__decoder-iteration-distributions.png,.png,19469,c49634d800e26dd1c13b0da8e63a54d33ac9a907c61e309f53f93071df0c8776,True,PNG,1100,620,RGBA,23,255,43.061334949265643,False,
analytics/image/contract__error-reliability-analytics__fer-vs-snr.png,.png,20599,6b9b18c663e76429c11b74be3bb0e4430a7289323b67d6606e11e5751d852e5b,True,PNG,1100,620,RGBA,23,255,17.130173894276449,False,
analytics/image/contract__error-reliability-analytics__fer.png,.png,37212,980e524494245ce0cb67f7d5e5445575df1eba51738b75e41f0023d9733668aa,True,PNG,1120,620,RGBA,23,255,22.767624220411438,False,
analytics/image/contract__error-reliability-analytics__per-channel-reliability-breakdown.png,.png,32760,98da8d136c043c5a7673f18c4935dbc1aa425cec84d3d91706fbb51b1d75692c,True,PNG,1100,520,RGBA,23,255,25.425384948898827,False,
analytics/image/contract__error-reliability-analytics__per-format-reliability-breakdown.png,.png,32738,6518d2bebe219f50fb21e7645c46352d2495b99806ef34fe776964251b20e021,True,PNG,1100,520,RGBA,23,255,25.22492415658478,False,
analytics/image/contract__error-reliability-analytics__per-ue-and-per-cell-reliability.png,.png,18973,6b6f4a4e34f2c5164c9c1e63b569fdce5ec11efca35d5bf0e3b0adeabd9a9f67,True,PNG,1100,620,RGBA,23,255,43.016903768970103,False,
analytics/image/contract__error-reliability-analytics__residual-bler-after-harq.png,.png,24287,c6c8bf9a32ea13b45e85c3cb925a8598d085c91dd4ca117be5d144a5bbbcaf0f,True,PNG,1100,620,RGBA,23,255,43.289253179734573,False,
analytics/image/contract__export-consistency-truth-analytics__assumption-usage-summaries.png,.png,23894,0c112ac0a79786e4331361e382b81bb806d72c39a731ac3fd8c68cb5ae3fd418,True,PNG,1100,620,RGBA,23,255,39.870832338166814,False,
analytics/image/contract__export-consistency-truth-analytics__config-drift.png,.png,29953,38a9ccf8beafd765b49d3e6488f0616ac8f7c02fe9d288301c50ff98eddd019c,True,PNG,1100,520,RGBA,23,255,20.847074365972787,False,
analytics/image/contract__export-consistency-truth-analytics__csv-vs-db-consistency.png,.png,32553,278195cc9da4d32ad7457a1d7ce85172adecfb5d85ae585f36a8035cca3bf2d0,True,PNG,1100,520,RGBA,23,255,23.305822640182537,False,
analytics/image/contract__export-consistency-truth-analytics__db-vs-browser-consistency.png,.png,33072,398812a9ccd1d93eddd6e04c47ee16237ac35d2d8264868ee9dc8970d159396f,True,PNG,1100,520,RGBA,23,255,24.046152679978483,False,
analytics/image/contract__export-consistency-truth-analytics__fallback-event-summaries.png,.png,31944,10005f9d5d200691f157d8907508537d8c7fb01c60a2cb8119a3709972a0f167,True,PNG,1100,520,RGBA,23,255,23.733635570929007,False,
analytics/image/contract__export-consistency-truth-analytics__missing-field-audits.png,.png,22281,3018018ba244779c165f23b4e97bcd3c93ddaf1e61f4a1ab0c2f01b6577ccb6c,True,PNG,1100,620,RGBA,23,255,23.183562690749635,False,
analytics/image/contract__export-consistency-truth-analytics__placeholder-exposure-checks.png,.png,32462,7fda18b17e2c5005fafe8c65ea9d92c340051717d41c8ab482bef992cd24d437,True,PNG,1100,520,RGBA,23,255,24.366696142938434,False,
analytics/image/contract__export-consistency-truth-analytics__run-status-truth-checks.png,.png,31480,ad2a53b54ccf2afb824ecefb8b00e3b0824b59f0f43afcb24d6eda470af13adc,True,PNG,1100,520,RGBA,23,255,23.100320958796328,False,
analytics/image/contract__export-consistency-truth-analytics__schema-drift.png,.png,21333,6278000fb8f8bb5ea128fd370a109a22cfa99a6240e7d8d138d7b9a55544fd45,True,PNG,1100,620,RGBA,23,255,43.115655843345777,False,
analytics/image/contract__export-consistency-truth-analytics__smoke-exposure-checks.png,.png,29176,ce7aeacfc8e794440be81f40d2ad02ab0f47556244aa519064a56246020d1997,True,PNG,1100,520,RGBA,23,255,22.104497964497728,False,
analytics/image/contract__export-consistency-truth-analytics__source-row-count-vs-analytics-row-count.png,.png,27806,c1d98bf468866703c5b64189aaa31c50512dd09edeb687ddda7d71ea0b604931,True,PNG,1100,620,RGBA,23,255,22.93549540736128,False,
analytics/image/contract__export-consistency-truth-analytics__summary-vs-raw-contradiction-checks.png,.png,29710,cfe19bb32e894fb06fea45184e1e288eb56d7b9effb9e996aaca4ebf9eef90db,True,PNG,1100,620,RGBA,23,255,21.516277173862846,False,
analytics/image/contract__export-consistency-truth-analytics__truth-policy-violation-counts.png,.png,32222,913f60c51ecc28cae194a0435a22ab93af7dc157866e568d6d1015404d884a03,True,PNG,1100,520,RGBA,23,255,24.334478268063041,False,
analytics/image/contract__harq-analytics__harq-combining-gain-distribution.png,.png,36247,704711ac280a76fbf861f38278adc3cab78184a192e22f7bd7db1094e182562c,True,PNG,1100,520,RGBA,23,255,26.708132197980635,False,
analytics/image/contract__harq-analytics__harq-process-timeline.png,.png,24686,cf021407a192df717a40a80e53ca26cf9e67f76adc8b245ad1d7f3e30e3d1f07,True,PNG,1100,620,RGBA,23,255,18.111531087650686,False,
analytics/image/contract__harq-analytics__harq-rtt-distribution.png,.png,24107,f081a0e47c2b85a0e8fc6a7ed5ce8e2561bdcc35133227f24d58c9c4e9c0eb0d,True,PNG,1100,620,RGBA,23,255,50.210597821411888,False,
analytics/image/contract__harq-analytics__newtx-vs-retx-comparison.png,.png,35029,d449ff037bb93637897c4ba33b48002a772e2a47901922ecb360b3ec7270e71d,True,PNG,1100,520,RGBA,23,255,24.320829507429902,False,
analytics/image/contract__harq-analytics__residual-failure-patterns.png,.png,30164,d93d93ebdb297816fe5d8a91eb51073bc06a84527c21632f4ade80635777c1f5,True,PNG,1120,620,RGBA,23,255,22.59000455431465,False,
analytics/image/contract__harq-analytics__retransmission-count-histogram.png,.png,35793,871ea169e1bf5806023f1d638272927b2b074fc9ffe09430c5d187758522dc8a,True,PNG,1100,520,RGBA,23,255,25.736507581039902,False,
analytics/image/contract__harq-analytics__retransmission-rate-trend.png,.png,31900,9fc0239b988bb680f641f42dc49bd80f250123b769590f964e7eabb34d998aa4,True,PNG,1100,520,RGBA,23,255,23.308216073767721,False,
analytics/image/contract__impairments-tracking-analytics__cfo-true-vs-estimated-vs-residual.png,.png,44332,fbc989169e269454c2d1606e237690a2637acf547bb484a4db6e88dc7c10a91c,True,PNG,1180,700,RGBA,23,255,22.552109027017746,False,
analytics/image/contract__impairments-tracking-analytics__iq-imbalance-summary.png,.png,48551,7fce8cc779957146cfbf8449394defb6129f380cc72f1a88fff7454602ecb9f3,True,PNG,1100,520,RGBA,23,255,28.742025263557377,False,
analytics/image/contract__impairments-tracking-analytics__timing-offset-true-vs-estimated-vs-residual.png,.png,28579,c5dd87e8f25ca1850c22e81939d5fa026a3cbacec13a19b57ae517f5282eafda,True,PNG,1100,620,RGBA,23,255,48.967761057572702,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__applied-awgn-snr-vs-measured-runtime-sinr-comparison.png,.png,43905,2ced26619d1f2247485352ad3683e385ae68cd944e0ece40d9e21f3e57db36f8,True,PNG,1180,700,RGBA,23,255,26.963588760245788,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__config-vs-measured-conflict-dashboard.png,.png,26179,897865fed10e73bea22b03c0216c11331d2521318f0aea2f22211bebb62f7945,True,PNG,1100,620,RGBA,23,255,20.607717582070617,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__cqi-pmi-ri-cri-ssbri-trends.png,.png,37185,edccc52f5fc2c51e94013ee3c9963ebf175bed3de84666e7202f7070b676752c,True,PNG,1180,700,RGBA,23,255,24.095175847561869,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__cqi-to-mcs-mapping-plot.png,.png,24802,ab0302b971f34e47a7a6c4e5e05e8b096c1161a15d623c75db6198dc966ffe62,True,PNG,1100,620,RGBA,23,255,19.49150034336191,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__per-beam-quality-plot.png,.png,31104,69fa1f825d23697fe18200156eb45f1109ddacdc670ed9d9a8643eacd5aad996,True,PNG,1100,520,RGBA,23,255,22.92572383786171,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__per-layer-quality-plot.png,.png,30745,89b5d210dcacde0d930d5e83eba90e37f19b7129456ac95535451b1305c99c65,True,PNG,1100,520,RGBA,23,255,22.730313928313745,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__quality-vs-selected-mcs-mismatch-plot.png,.png,24748,0c6f08df35bddff3f60cb3461b969a32fec046176db40d7a5b62baecffd147cb,True,PNG,1100,620,RGBA,23,255,23.072338593016724,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__selected-mcs-distribution.png,.png,17107,3a4aa021f20ac5c565bd00e14dfcc6ddd0a48d4e9ff98839e888e0381418e2c3,True,PNG,1100,620,RGBA,23,255,42.720573527719552,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__selected-vs-derived-mcs-confusion-matrix.png,.png,23710,b0a6d4fb208a011fa087ab20927482cae6da61f4117e85ffca2c235b46f8ff9a,True,PNG,1180,760,RGBA,23,255,42.869523023211201,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__servingrsrp-rsrp-csi-rsrp-trends.png,.png,32663,df291fecf5035c67292c9e8b616852dcce06fc4c3b1704eaa3c1e37bb6b39f4b,True,PNG,1100,520,RGBA,23,255,26.014606000822113,False,
analytics/image/contract__power-energy-efficiency-analytics__active-bandwidth-vs-power.png,.png,29419,693c55a3413ff1f5bc536b8a12156e3cb49785eac9e1da62f609f6a97b4fbbba,True,PNG,1100,520,RGBA,23,255,22.8866439453152,False,
analytics/image/contract__power-energy-efficiency-analytics__active-rank-vs-power.png,.png,28518,93a3e803ee1511d8d2e8292551dc09cb12db818ee385d916ec6353f91b7a558f,True,PNG,1100,520,RGBA,23,255,21.309843963560294,False,
analytics/image/contract__power-energy-efficiency-analytics__baseband-power.png,.png,28039,1e51974da40b26d23587ea5bd730263edb950dd75321778c09fd7e33ba294566,True,PNG,1100,620,RGBA,23,255,21.947179074464799,False,
analytics/image/contract__power-energy-efficiency-analytics__dl-tx-power-per-cell-beam-ue.png,.png,37693,50af5132cd49d62baa99d9b0be4d52052343e489f37eaa94f83518bf0cc63295,True,PNG,1100,620,RGBA,23,255,56.203430092081241,False,
analytics/image/contract__power-energy-efficiency-analytics__energy-bit.png,.png,21278,c1356931df32ee1aa6a8c40857adcd1e10eb654ec6ce3e5baa9f7db2c9a14a0f,True,PNG,1100,620,RGBA,23,255,41.98630216003145,False,
analytics/image/contract__power-energy-efficiency-analytics__energy-efficiency-by-cell.png,.png,32003,ea4f3a5812b416916db1bde9696fefc8f75372ef00c689fb2d8b5d627b5c7573,True,PNG,1100,520,RGBA,23,255,23.309240207530994,False,
analytics/image/contract__power-energy-efficiency-analytics__energy-efficiency-by-ue.png,.png,23032,33bdda40584e82fd76d4c37b878802f49924aaace907aff0dc139a555d5fa5ab,True,PNG,1100,620,RGBA,23,255,17.701339305290638,False,
analytics/image/contract__power-energy-efficiency-analytics__energy-per-bit-histogram.png,.png,20015,d04942ec5104d90dfb89f21891657f52e1ffcf128c76b037338c5c289eef1124,True,PNG,1100,620,RGBA,23,255,45.088293291729322,False,
analytics/image/contract__power-energy-efficiency-analytics__joules-gb.png,.png,20670,d0ee9a51c0b50fc3b343c3ad2dbf3e2e8705de9e10adfc3277b2131e0733eabb,True,PNG,1100,620,RGBA,23,255,41.906789170345263,False,
analytics/image/contract__power-energy-efficiency-analytics__papr-vs-power.png,.png,23324,8d50c57838891fffdd0d9b370a9550ca6c886870703929664dc99f95876a728b,True,PNG,1100,620,RGBA,23,255,15.954369573014636,False,
analytics/image/contract__power-energy-efficiency-analytics__power-vs-bler.png,.png,21311,6cb92a8239ff1c5f8f7e51303d7cd3f809ce5fbef0c49370a8359cc9876cb69d,True,PNG,1100,620,RGBA,23,255,15.604260654205186,False,
analytics/image/contract__power-energy-efficiency-analytics__power-vs-throughput.png,.png,23264,eddb53ce873d4fed9c187b6e782f75c2a73ee8c712d8444bc7322c213c378dbe,True,PNG,1100,620,RGBA,23,255,17.105852210281672,False,
analytics/image/contract__power-energy-efficiency-analytics__sleep-idle-active-state-occupancy.png,.png,33180,1af3a794444a207ea3ade55b79ccad8d37315e204060ebbc518445d5dff1ee7f,True,PNG,1100,520,RGBA,23,255,25.046529148801525,False,
analytics/image/contract__random-access-prach-analytics__access-latency.png,.png,22667,ec05934817f7d407ab6b00c0b61a3a67b9403e75fb1c9fcf3fa9785484d4f684,True,PNG,1100,620,RGBA,23,255,50.763233897247716,False,
analytics/image/contract__random-access-prach-analytics__detection-rate.png,.png,31148,5c20003ea991ab6d54e30f1bdfdef40ef869d33aed3745e5155314133bc03094,True,PNG,1120,620,RGBA,23,255,20.463891472955126,False,
analytics/image/contract__random-access-prach-analytics__false-alarm-rate.png,.png,31566,a3357fc848fb097ef9e2c7a63cf266f3206dc0045b73f332831a1c00abce9b03,True,PNG,1120,620,RGBA,23,255,20.921745666994699,False,
analytics/image/contract__random-access-prach-analytics__missed-detection-rate.png,.png,33098,903cc7cdb429fdab3a6a2311d1c18f7931ac6062c976cad2ce7f91f23ad981bb,True,PNG,1120,620,RGBA,23,255,22.217978054427398,False,
analytics/image/contract__random-access-prach-analytics__preamble-root-cyclic-shift-usage-summary.png,.png,38764,29aff9334c7ec51496c6247b2a61a663392a186d543585803d233a9c562eb9e5,True,PNG,1120,620,RGBA,23,255,26.423708920229569,False,
analytics/image/contract__random-access-prach-analytics__retry-count-distribution.png,.png,31875,9a2dfa5ba557916aac5979040fd6dc87f514583c99913d6920665c4128eec273,True,PNG,1120,620,RGBA,23,255,22.403075469046016,False,
analytics/image/contract__random-access-prach-analytics__timing-advance-distribution.png,.png,24536,9fcf3604d4886586829b2c46f8db39b3bea77f76fe21ad5a163d21ee2541e89e,True,PNG,1100,620,RGBA,23,255,43.347231628716635,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__csi-rs-map.png,.png,40081,8c2712545a5d8c7300741882d24b2a099f889cb81263f540e9558d82c9617488,True,PNG,1180,760,RGBA,23,255,56.318184350821987,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__dmrs-ptrs-occupancy-map.png,.png,27993,ad6c1519bb1d41ca507a1453e3691ea11accf6683a6fca0ebf8746608869d882,True,PNG,1100,620,RGBA,23,255,44.36458370290233,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__pbch-ssb-map.png,.png,38098,cd7e14f4d57593d32cb723b371969dcfca78771c6f9055a8d68cfb3339cdd116,True,PNG,1120,620,RGBA,23,255,23.004287377612474,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__pdcch-map.png,.png,28045,2b4fdb488ba2b3113f0586fa1d178b08730cce2e47ddcffa4d3c6fdef24d5745,True,PNG,1100,520,RGBA,23,255,20.728904120348179,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__pdsch-map.png,.png,35103,dff26fd3ead4b48b14ece559cdbb1f62709bae18698562e7703b41f2467094bd,True,PNG,1180,760,RGBA,23,255,47.238938235846121,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__prach-opportunity-map.png,.png,33810,cac67931d492a168a638db5e50daa7bb08f5a942f57b85108dc913a870fafd03,True,PNG,1120,620,RGBA,23,255,23.23856776012812,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__prb-heatmap.png,.png,35595,aa6cb472599316071dcb62e8692da1330755ec902612800a981e4fc7e3d93b7b,True,PNG,1180,760,RGBA,23,255,47.329518989899846,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__pucch-map.png,.png,28015,02525a07f5498a09d903901ba5f8fc49918516c643db0265ab1f6186c6cc5f0f,True,PNG,1100,520,RGBA,23,255,20.440271743391619,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__pusch-map.png,.png,31798,dce7248264bb8b6066025724b627cca23af55f7a328a351e591c276e4b387fe2,True,PNG,1180,760,RGBA,23,255,51.769292564616322,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__re-occupancy-heatmap.png,.png,38734,0a217e565df9d98d555af507e56f6276cf31961fd728fbc3b7535ec2dac8bfcc,True,PNG,1180,760,RGBA,23,255,55.692001553295789,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__srs-map.png,.png,30377,be52f68f25a22ad4d8ca02d4d8066e568462ad1a3080c2929277277ec6551f72,True,PNG,1100,520,RGBA,23,255,20.243893439931171,False,
analytics/image/contract__runtime-compute-complexity-parallelism-analytics__decoder-complexity-units.png,.png,23079,4d51cede1b59287bafc46c19e0e32f046edd927b01cd629ecd172caf1a6d00ea,True,PNG,1100,620,RGBA,23,255,39.643879493119258,False,
